Time(s),Density,CongestionFactor(1-10),ExpectedTravelTime_ETT,Weight_wij,TTL,ProactiveTriggered(0/1),MaintenanceTriggered(0/1),ReactiveTriggered(0/1),PacketsTx_cum,PacketCollisions_cum,PacketsLost_cum,AvgTravelTime_snapshot_s,LostTime_snapshot_s,CO2_cum_g
40,0.453,5,30.065,150.323,3,1,1,0,1765,54,0,656.792,148.711,428.778
41,0.466,5,73.957,369.784,3,0,0,1,1803,55,0,658.132,153.471,440.413
42,0.435,5,104.904,524.522,3,1,0,0,1865,57,0,647.378,140.966,451.275
43,0.409,5,23.814,119.07,3,1,0,0,1926,59,0,630.353,128.874,461.47
44,0.453,5,26.175,130.874,3,0,0,0,1964,60,0,648.448,146.751,472.761
45,0.496,5,79.349,396.744,3,0,0,0,2003,61,0,690.401,171.28,485.142
46,0.474,5,117.814,589.069,3,0,0,0,2041,62,0,651.309,154.486,496.977
47,0.502,6,63.371,380.226,3,0,0,0,2081,64,0,674.526,169.221,509.498
48,0.467,5,77.765,388.826,3,0,0,0,2119,65,0,647.114,150.952,521.137
49,0.503,6,52.405,314.428,3,1,0,0,2184,68,0,682.71,171.537,533.677
50,0.505,6,81.323,487.938,3,0,1,0,2224,70,0,674.695,170.286,546.273
51,0.458,5,76.169,380.845,3,1,0,0,2287,72,0,644.396,147.441,557.688
52,0.471,5,100.115,500.576,3,0,0,0,2325,73,0,651.53,153.377,569.435
53,0.465,5,84.177,420.883,3,1,0,0,2388,75,0,662.157,153.796,581.023
54,0.504,6,119.163,714.977,3,1,0,0,2453,78,0,673.966,169.942,593.608
55,0.45,5,40.146,200.731,3,0,0,0,2491,79,0,630.263,141.837,604.835
56,0.475,5,43.232,216.16,3,0,0,0,2530,80,0,680.737,161.839,616.698
57,0.494,5,27.385,136.923,3,1,0,0,2594,83,0,687.863,169.757,629.014
58,0.446,5,31.144,155.72,3,1,0,0,2656,85,0,658.975,146.925,640.136
59,0.519,6,101.976,611.855,3,0,0,0,2696,87,0,689.205,178.758,653.082
60,0.453,5,45.977,229.887,3,0,1,0,2734,88,0,645.07,145.987,664.373
61,0.468,5,26.866,134.331,3,0,0,0,2772,89,0,671.506,157.18,676.052
62,0.519,6,102.074,612.444,3,0,0,0,2812,91,0,670.373,173.949,689.003
63,0.457,5,81.117,405.586,3,0,0,0,2850,92,0,636.862,145.428,700.396
64,0.51,6,71.333,427.998,3,0,0,0,2890,94,0,663.284,169.269,713.133
65,0.477,5,96.602,483.01,3,0,0,0,2929,95,0,667.205,159.05,725.028
66,0.441,5,27.179,135.895,3,0,0,0,2966,96,0,626.222,138.045,736.024
67,0.523,6,73.538,441.228,3,0,0,0,3006,98,0,676.682,177.043,749.084
68,0.467,5,60.414,302.071,3,0,0,0,3044,99,0,665.22,155.415,760.741
69,0.454,5,24.435,122.173,3,0,0,0,3082,100,0,647.982,146.974,772.057
70,0.47,5,89.715,448.573,3,1,1,0,3145,103,0,652.067,153.305,783.788
71,0.499,5,61.777,308.885,3,0,0,0,3184,104,0,687.978,171.684,796.242
72,0.541,6,107.846,647.078,3,1,0,0,3250,107,0,712.874,192.836,809.746
73,0.454,5,70.87,354.348,3,0,0,0,3288,108,0,647.255,146.823,821.062
74,0.547,6,59.193,355.155,3,0,0,0,3329,110,0,683.278,186.771,834.708
75,0.502,6,119.756,718.539,3,0,0,1,3369,112,0,694.619,174.448,847.242
76,0.508,6,47.975,287.853,3,0,0,0,3409,114,0,687.671,174.838,859.932
77,0.543,6,36.341,218.044,3,0,0,1,3450,116,0,691.14,187.7,873.489
78,0.457,5,89.867,449.335,3,0,0,0,3488,117,0,659.186,150.507,884.881
79,0.483,5,113.963,569.817,3,0,0,0,3527,118,0,682.425,164.89,896.938
80,0.527,6,81.619,489.715,3,0,1,1,3568,120,0,678.936,178.952,910.095
81,0.508,6,64.84,389.038,3,0,0,0,3608,122,0,672.907,170.999,922.778
82,0.527,6,67.274,403.642,3,0,0,0,3649,124,0,700.367,184.612,935.935
83,0.503,6,36.113,216.675,3,0,0,0,3689,126,0,658.366,165.433,948.476
84,0.507,6,100.122,600.731,3,0,0,0,3729,128,0,694.585,175.912,961.116
85,0.488,5,65.749,328.747,3,0,0,0,3768,129,0,675.945,164.83,973.285
86,0.488,5,34.986,174.93,3,0,0,0,3807,130,0,656.22,160.103,985.46
87,0.489,5,55.063,275.314,3,0,0,0,3846,131,0,672.809,164.336,997.649
88,0.544,6,76.048,456.288,3,0,0,0,3887,133,0,713.452,194.043,1011.227
89,0.499,5,21.178,105.889,3,1,0,0,3951,136,0,676.53,168.799,1023.679
90,0.543,6,114.161,684.963,3,1,1,0,4017,139,0,705.302,191.473,1037.231
91,0.532,6,40.404,242.422,3,0,0,0,4058,141,0,678.265,180.541,1050.518
92,0.526,6,64.431,386.583,3,0,0,0,4099,143,0,699.77,184.037,1063.646
93,0.521,6,105.311,631.868,3,0,0,0,4139,145,0,698.774,182.03,1076.649
94,0.542,6,54.325,325.953,3,0,0,0,4180,147,0,694.851,188.464,1090.189
95,0.483,5,112.766,563.83,3,0,0,0,4219,148,0,664.984,160.608,1102.241
96,0.557,6,104.84,629.039,3,0,0,0,4261,150,0,687.225,191.311,1116.139
97,0.53,6,108.522,651.133,3,0,0,0,4302,152,0,676.146,179.08,1129.36
98,0.51,6,88.704,532.226,3,1,0,0,4367,155,0,680.067,173.364,1142.083
99,0.555,6,33.486,200.919,3,1,0,0,4434,158,0,722.316,200.429,1155.936
100,0.488,5,78.804,394.021,3,0,1,0,4473,159,0,687.281,167.568,1168.103
101,0.569,6,92.015,552.091,3,0,0,0,4515,161,0,730.933,207.873,1182.302
102,0.556,6,24.383,146.295,3,1,0,0,4582,164,0,725.489,201.637,1196.178
103,0.579,6,88.659,531.955,3,0,0,0,4625,166,0,732.11,211.806,1210.623
104,0.504,6,83.096,498.576,3,0,0,0,4665,168,0,676.816,170.581,1223.202
105,0.575,6,79.002,474.012,3,0,0,0,4708,170,0,697.728,200.679,1237.563
106,0.559,6,102.795,616.773,3,0,0,0,4750,172,0,703.105,196.534,1251.518
107,0.582,6,84.816,508.895,3,0,0,0,4793,174,0,718.499,209.019,1266.044
108,0.589,6,41.978,251.867,3,0,0,0,4836,176,0,714.581,210.514,1280.754
109,0.549,6,71.385,428.307,3,1,0,0,4902,179,0,690.886,189.63,1294.456
110,0.494,5,95.987,479.934,3,0,1,0,4941,180,0,666.531,164.606,1306.781
111,0.528,6,110.699,664.194,3,0,0,0,4982,182,0,671.447,177.305,1319.962
112,0.569,6,92.299,553.792,3,1,0,0,5049,185,0,717.934,204.157,1334.16
113,0.578,6,21.014,126.086,3,0,0,0,5092,187,0,703.275,203.421,1348.602
114,0.53,6,63.834,383.003,3,0,0,0,5133,189,0,693.715,183.8,1361.828
115,0.589,6,100.597,603.584,3,1,0,0,5201,193,0,734.048,216.035,1376.524
116,0.573,6,105.149,630.894,3,0,0,0,5243,195,0,718.071,205.749,1390.83
117,0.595,6,105.642,633.852,3,0,0,1,5286,197,0,723.311,215.107,1405.68
118,0.562,6,105.102,630.612,3,1,0,0,5353,200,0,718.743,202.077,1419.717
119,0.551,6,22.348,134.089,3,0,0,0,5395,202,0,706.481,194.645,1433.471
120,0.552,6,22.652,135.91,3,1,1,0,5462,205,0,688.81,190.139,1447.252
121,0.586,6,106.147,636.879,3,0,0,0,5505,207,0,708.282,207.685,1461.894
122,0.562,6,33.416,200.499,3,1,0,0,5572,210,0,699.576,196.601,1475.924
123,0.521,6,102.97,617.822,3,0,0,0,5612,212,0,701.696,182.915,1488.936
124,0.51,6,107.731,646.385,3,0,0,0,5652,214,0,677.199,172.816,1501.673
125,0.557,6,37.972,227.832,3,0,0,0,5694,216,0,704.701,196.128,1515.567
126,0.564,6,71.991,431.946,3,0,0,0,5736,218,0,729.737,205.741,1529.644
127,0.602,6,34.317,205.904,3,0,0,0,5780,220,0,715.952,215.424,1544.669
128,0.605,6,31.093,186.556,3,0,0,0,5824,222,0,752.229,227.512,1559.773
129,0.574,6,26.49,158.943,3,1,0,0,5891,225,0,699.799,200.769,1574.097
130,0.606,6,63.259,379.553,3,1,1,0,5960,229,0,731.023,221.428,1589.223
131,0.537,6,113.491,680.948,3,0,0,0,6001,231,0,708.202,190.273,1602.635
132,0.578,6,91.326,547.955,3,0,0,0,6044,233,0,731.841,211.516,1617.066
133,0.575,6,23.668,142.011,3,0,0,0,6086,235,0,715.62,205.612,1631.412
134,0.559,6,90.754,544.526,3,0,0,0,6128,237,0,722.788,202.088,1645.371
135,0.529,6,85.755,514.527,3,0,0,0,6169,239,0,678.791,179.466,1658.568
136,0.553,6,83.597,501.58,3,0,0,0,6211,241,0,707.983,195.911,1672.383
137,0.621,7,28.205,197.437,3,0,0,0,6255,243,0,760.131,235.873,1687.88
138,0.562,6,99.721,598.327,3,0,0,0,6297,245,0,718.849,201.924,1701.904
139,0.618,7,100.651,704.557,3,0,0,0,6341,247,0,743.95,229.742,1717.326
140,0.536,6,30.076,180.455,3,0,1,0,6382,249,0,706.452,189.186,1730.694
141,0.617,7,67.611,473.275,3,1,0,0,6451,253,0,723.945,223.238,1746.094
142,0.57,6,94.018,564.111,3,1,0,0,6518,256,0,714.281,203.421,1760.313
143,0.562,6,70.875,425.247,3,0,0,0,6560,258,0,722.156,202.799,1774.334
144,0.607,6,25.357,152.14,3,0,0,0,6604,260,0,723.523,219.718,1789.499
145,0.551,6,98.524,591.144,3,0,0,0,6646,262,0,688.013,189.584,1803.255
146,0.57,6,93.483,560.896,3,1,0,0,6713,265,0,693.776,197.858,1817.494
147,0.562,6,75.765,454.591,3,0,0,0,6755,267,0,715.138,200.928,1831.522
148,0.594,6,44.971,269.826,3,1,0,0,6823,271,0,729.138,216.474,1846.347
149,0.628,7,65.061,455.428,3,1,0,0,6893,275,0,732.59,230.083,1862.032
150,0.566,6,62.877,377.261,3,1,1,0,6960,278,0,729.455,206.265,1876.15
151,0.585,6,60.375,362.253,3,0,0,0,7003,280,0,714.211,208.731,1890.743
152,0.627,7,115.387,807.712,3,0,0,1,7048,282,0,756.431,237.156,1906.401
153,0.629,7,108.001,756.008,3,1,0,0,7118,286,0,729.775,229.526,1922.108
154,0.583,6,62.731,376.388,3,0,0,0,7161,288,0,709.822,206.925,1936.664
155,0.613,7,35.909,251.362,3,0,0,0,7205,290,0,727.395,222.872,1951.965
156,0.627,7,37.658,263.603,3,1,0,0,7275,294,0,761.092,238.711,1967.63
157,0.638,7,40.059,280.416,3,0,0,0,7320,296,0,739.424,235.968,1983.568
158,0.58,6,30.402,182.412,3,0,0,0,7363,298,0,731.619,212.162,1998.048
159,0.599,6,62.634,375.803,3,1,0,0,7431,302,0,729.57,218.525,2013.005
160,0.56,6,70.891,425.348,3,0,1,0,7473,304,0,690.28,193.122,2026.972
161,0.637,7,83.159,582.114,3,1,0,1,7543,308,0,752.132,239.519,2042.877
162,0.565,6,112.152,672.912,3,0,0,0,7585,310,0,706.452,199.431,2056.972
163,0.57,6,28.917,173.505,3,0,0,0,7627,312,0,722.858,206.108,2071.208
164,0.56,6,71.895,431.371,3,0,0,0,7669,314,0,690.838,193.282,2085.176
165,0.556,6,50.246,301.479,3,0,0,0,7711,316,0,712.0,198.005,2099.06
166,0.568,6,74.469,446.812,3,0,0,0,7753,318,0,728.724,207.033,2113.245
167,0.563,6,88.674,532.044,3,1,0,0,7820,321,0,691.027,194.476,2127.295
168,0.61,6,86.628,519.769,3,0,0,0,7864,323,0,726.144,221.415,2142.523
169,0.639,7,101.72,712.041,3,0,0,0,7909,325,0,752.966,240.727,2158.49
170,0.614,7,115.748,810.238,3,0,1,0,7953,327,0,752.546,230.901,2173.813
171,0.629,7,76.873,538.113,3,0,0,0,7998,329,0,754.894,237.506,2189.526
172,0.569,6,28.639,171.835,3,0,0,1,8040,331,0,699.871,199.179,2203.735
173,0.575,6,20.126,120.758,3,1,0,0,8107,334,0,698.911,200.8,2218.08
174,0.588,6,31.482,188.892,3,0,0,0,8150,336,0,725.021,213.243,2232.766
175,0.608,6,41.943,251.656,3,0,0,0,8194,338,0,741.489,225.281,2247.939
176,0.626,7,64.333,450.333,3,1,0,0,8264,342,0,732.305,229.03,2263.558
177,0.61,6,78.449,470.693,3,0,0,0,8308,344,0,724.097,220.819,2278.787
178,0.663,7,49.201,344.407,3,1,0,0,8379,348,0,784.321,259.95,2295.342
179,0.597,6,117.623,705.74,3,0,0,0,8422,350,0,711.525,212.423,2310.25
180,0.618,7,105.232,736.621,3,1,1,0,8491,354,0,736.436,227.554,2325.681
181,0.637,7,100.384,702.685,3,0,0,0,8536,356,0,768.775,245.004,2341.598
182,0.656,7,74.726,523.083,3,0,0,0,8582,359,0,747.654,245.301,2357.986
183,0.612,7,87.623,613.364,3,1,0,0,8651,363,0,742.124,227.087,2373.267
184,0.619,7,92.146,645.019,3,0,0,0,8695,365,0,738.656,228.753,2388.733
185,0.612,7,114.319,800.233,3,1,0,0,8764,369,0,722.911,221.14,2404.01
186,0.665,7,53.047,371.328,3,0,0,0,8810,372,0,763.199,253.819,2420.622
187,0.65,7,100.749,705.241,3,0,0,0,8855,374,0,773.028,251.103,2436.846
188,0.621,7,57.063,399.443,3,0,0,0,8899,376,0,746.23,231.827,2452.361
189,0.579,6,84.785,508.712,3,0,0,0,8942,378,0,728.879,211.035,2466.817
190,0.619,7,49.248,344.733,3,1,1,0,9011,382,0,745.8,230.639,2482.261
191,0.584,6,25.859,155.156,3,0,0,0,9054,384,0,717.34,209.498,2496.844
192,0.628,7,71.433,500.03,3,0,0,0,9099,386,0,738.342,231.796,2512.523
193,0.621,7,67.526,472.681,3,0,0,0,9143,388,0,745.423,231.399,2528.026
194,0.594,6,21.438,128.625,3,1,0,0,9211,392,0,732.413,217.691,2542.868
195,0.665,7,52.714,368.996,3,0,0,0,9257,395,0,757.151,251.806,2559.48
196,0.622,7,94.066,658.459,3,0,0,0,9301,397,0,743.56,231.394,2575.021
197,0.673,7,117.684,823.785,3,1,0,0,9372,401,0,782.763,263.377,2591.829
198,0.602,6,55.912,335.474,3,0,0,1,9416,403,0,735.647,221.493,2606.864
199,0.639,7,45.831,320.818,3,0,0,0,9461,405,0,763.142,243.796,2622.819
200,0.62,7,56.6,396.203,3,0,1,0,9505,407,0,749.428,232.483,2638.312
201,0.608,6,111.229,667.376,3,0,0,0,9549,409,0,734.788,223.297,2653.487
202,0.651,7,60.51,423.571,3,0,0,0,9595,411,0,753.205,245.211,2669.748
203,0.589,6,21.79,130.74,3,1,0,0,9663,415,0,729.065,214.861,2684.464
204,0.628,7,118.677,830.74,3,0,0,0,9708,417,0,729.377,228.871,2700.135
205,0.674,7,88.889,622.222,3,0,0,1,9754,420,0,768.016,258.673,2716.959
206,0.611,7,68.219,477.531,3,0,0,0,9798,422,0,754.915,230.746,2732.223
207,0.65,7,41.111,287.779,3,1,0,0,9868,426,0,764.041,248.171,2748.447
208,0.639,7,110.707,774.946,3,1,0,0,9938,430,0,733.339,234.296,2764.404
209,0.668,7,67.212,470.485,3,0,0,0,9984,433,0,774.738,258.574,2781.075
210,0.644,7,32.592,228.146,3,1,1,0,10054,437,0,745.538,239.978,2797.152
211,0.657,7,92.59,648.13,3,1,0,0,10125,441,0,762.404,250.286,2813.549
212,0.663,7,83.507,584.546,3,1,0,0,10196,445,0,773.019,256.268,2830.108
213,0.661,7,96.679,676.754,3,0,0,0,10242,448,0,782.526,258.678,2846.62
214,0.642,7,27.531,192.716,3,1,0,0,10312,452,0,750.256,240.988,2862.663
215,0.647,7,62.089,434.62,3,0,0,0,10357,454,0,775.38,250.985,2878.83
216,0.601,6,87.248,523.487,3,0,0,0,10401,456,0,719.695,216.222,2893.833
217,0.694,7,113.913,797.393,3,1,0,0,10473,461,0,772.246,267.846,2911.16
218,0.604,6,102.174,613.046,3,0,0,0,10517,463,0,737.472,222.628,2926.234
219,0.67,7,56.592,396.142,3,0,0,0,10563,466,0,768.23,257.425,2942.972
220,0.672,7,107.984,755.886,3,0,1,0,10609,469,0,756.902,254.265,2959.753
221,0.654,7,56.928,398.499,3,0,0,0,10655,472,0,762.275,249.247,2976.084
222,0.696,7,73.935,517.542,3,1,0,0,10727,477,0,776.269,269.989,2993.459
223,0.607,6,107.299,643.797,3,0,0,0,10771,479,0,718.748,218.258,3008.624
224,0.615,7,54.041,378.29,3,0,0,0,10815,481,0,733.394,225.538,3023.981
225,0.693,7,87.252,610.767,3,0,0,0,10862,484,0,767.273,265.932,3041.295
226,0.691,7,56.636,396.451,3,0,0,0,10909,487,0,761.513,263.085,3058.554
227,0.691,7,105.495,738.467,3,1,0,0,10981,492,0,784.197,270.775,3075.803
228,0.666,7,61.021,427.146,3,0,0,0,11027,495,0,755.626,251.444,3092.424
229,0.613,7,49.306,345.145,3,1,0,0,11096,499,0,722.692,221.54,3107.733
230,0.637,7,83.802,586.611,3,1,1,0,11166,503,0,733.504,233.78,3123.651
231,0.679,7,87.331,611.314,3,1,0,0,11238,507,0,758.119,257.567,3140.622
232,0.619,7,74.881,524.166,3,0,0,0,11282,509,0,752.704,232.989,3156.081
233,0.676,7,69.162,484.133,3,1,0,0,11354,513,0,783.556,264.869,3172.966
234,0.654,7,25.179,176.255,3,0,0,0,11400,516,0,743.878,243.23,3189.298
235,0.666,7,22.365,156.555,3,1,0,0,11471,520,0,746.397,248.506,3205.929
236,0.672,7,72.882,510.175,3,1,0,0,11542,524,0,755.071,253.67,3222.71
237,0.638,7,67.825,474.777,3,0,0,0,11587,526,0,760.156,242.318,3238.631
238,0.7,7,25.948,181.637,3,1,0,0,11660,531,0,803.585,281.43,3256.127
239,0.662,7,85.033,595.23,3,0,0,1,11706,534,0,775.427,256.515,3272.65
240,0.623,7,44.017,308.121,3,0,1,0,11750,536,0,754.048,234.854,3288.205
241,0.661,7,70.839,495.874,3,1,0,0,11821,540,0,770.454,254.52,3304.705
242,0.648,7,31.541,220.786,3,0,0,0,11866,542,0,761.831,246.757,3320.883
243,0.714,7,95.842,670.891,3,0,0,0,11914,545,0,803.86,286.916,3338.715
244,0.629,7,54.019,378.135,3,0,0,0,11959,547,0,756.522,237.983,3354.425
245,0.68,7,75.306,527.139,3,0,0,0,12006,550,0,763.074,259.614,3371.42
246,0.655,7,27.211,190.475,3,0,0,0,12052,553,0,756.976,248.064,3387.789
247,0.653,7,26.764,187.349,3,0,0,0,12098,556,0,756.04,246.715,3404.088
248,0.652,7,25.805,180.635,3,1,0,0,12169,560,0,755.436,246.103,3420.359
249,0.648,7,29.047,203.332,3,1,0,0,12239,564,0,743.806,241.1,3436.549
250,0.713,7,77.194,540.36,3,0,1,0,12287,567,0,772.446,275.559,3454.372
251,0.701,7,98.516,689.615,3,0,0,0,12335,570,0,792.967,277.906,3471.88
252,0.642,7,115.802,810.612,3,1,0,1,12405,574,0,740.132,237.725,3487.922
253,0.713,7,51.538,360.769,3,0,0,0,12453,577,0,783.872,279.51,3505.736
254,0.647,7,110.513,773.591,3,0,0,0,12498,579,0,743.657,240.413,3521.883
255,0.69,7,87.133,609.929,3,1,0,0,12570,584,0,763.399,263.327,3539.114
256,0.647,7,43.172,302.203,3,0,0,0,12615,586,0,745.767,241.29,3555.274
257,0.71,7,59.213,414.491,3,0,0,0,12663,589,0,794.671,282.012,3573.003
258,0.632,7,103.71,725.968,3,1,0,0,12733,593,0,738.907,233.47,3588.784
259,0.681,7,71.135,497.942,3,1,0,0,12805,597,0,776.187,264.374,3605.798
260,0.706,7,46.04,322.281,3,0,1,0,12853,600,0,793.745,280.326,3623.442
261,0.721,7,39.21,274.47,3,0,0,0,12901,603,0,797.201,287.264,3641.444
262,0.657,7,99.283,694.981,3,0,0,0,12947,606,0,743.808,244.189,3657.842
263,0.633,7,22.996,160.972,3,0,0,0,12992,608,0,754.479,238.969,3673.661
264,0.711,7,102.557,717.897,3,0,0,0,13040,611,0,797.565,283.38,3691.411
265,0.635,7,83.241,582.689,3,0,0,0,13085,613,0,757.288,240.279,3707.258
266,0.645,7,22.753,159.27,3,0,0,0,13130,615,0,764.426,246.637,3723.373
267,0.632,7,63.645,445.514,3,0,0,0,13175,617,0,755.69,238.759,3739.152
268,0.728,8,47.768,382.141,4,0,0,0,13224,620,0,798.332,290.623,3757.34
269,0.67,7,56.427,394.991,3,1,0,0,13295,624,0,774.185,259.252,3774.067
270,0.659,7,46.343,324.401,3,0,1,0,13341,627,0,774.041,255.138,3790.531
271,0.725,8,72.216,577.728,4,0,0,0,13390,630,0,798.059,289.377,3808.647
272,0.73,8,34.958,279.662,4,1,0,0,13464,635,0,796.797,291.008,3826.894
273,0.733,8,32.449,259.594,4,0,0,0,13513,638,0,812.412,297.746,3845.205
274,0.717,7,115.129,805.906,3,0,0,0,13561,641,0,811.174,290.724,3863.111
275,0.715,7,33.704,235.93,3,0,0,0,13609,644,0,777.08,277.716,3880.965
276,0.721,7,100.818,705.724,3,0,0,0,13657,647,0,798.456,287.823,3898.975
277,0.693,7,54.684,382.791,3,1,0,0,13729,652,0,795.159,275.562,3916.287
278,0.724,8,22.991,183.928,4,0,0,0,13777,655,0,798.871,289.274,3934.378
279,0.734,8,43.916,351.328,4,0,0,0,13826,658,0,803.21,294.773,3952.714
280,0.694,7,107.422,751.956,3,0,1,0,13873,661,0,794.931,275.755,3970.043
281,0.714,7,27.718,194.028,3,0,0,0,13921,664,0,806.497,288.082,3987.888
282,0.671,7,39.217,274.522,3,0,0,0,13967,667,0,772.814,259.222,4004.643
283,0.649,7,112.651,788.56,3,0,0,0,14012,669,0,756.868,245.645,4020.854
284,0.68,7,80.816,565.713,3,0,0,0,14059,672,0,759.268,258.163,4037.838
285,0.688,7,61.88,433.157,3,0,0,0,14106,675,0,797.602,274.215,4055.013
286,0.658,7,23.461,164.225,3,0,0,1,14152,678,0,742.479,244.149,4071.437
287,0.645,7,78.031,546.216,3,0,0,0,14197,680,0,740.979,238.863,4087.538
288,0.661,7,93.258,652.809,3,1,0,0,14268,684,0,750.089,248.059,4104.056
289,0.646,7,79.921,559.449,3,0,0,0,14313,686,0,769.308,248.328,4120.179
290,0.672,7,113.034,791.237,3,0,1,0,14359,689,0,751.459,252.596,4136.97
291,0.719,7,96.109,672.765,3,0,0,0,14407,692,0,785.2,282.453,4154.941
292,0.664,7,88.599,620.194,3,1,0,0,14478,696,0,782.599,259.739,4171.519
293,0.729,8,25.574,204.589,4,1,0,0,14552,701,0,808.775,294.857,4189.734
294,0.685,7,84.869,594.084,3,0,0,0,14599,704,0,785.361,268.975,4206.842
295,0.677,7,26.481,185.369,3,0,0,0,14646,707,0,768.9,260.458,4223.763
296,0.687,7,72.244,505.708,3,0,0,1,14693,710,0,783.605,269.086,4240.917
297,0.732,8,70.655,565.236,4,0,0,0,14742,713,0,784.2,287.088,4259.208
298,0.685,7,22.362,156.537,3,0,0,0,14789,716,0,796.113,272.726,4276.321
299,0.712,7,30.642,214.494,3,0,0,0,14837,719,0,776.438,276.44,4294.108
300,0.738,8,38.375,307.004,4,0,1,0,14886,722,0,803.542,296.434,4312.539
301,0.657,7,99.123,693.86,3,1,0,0,14957,726,0,762.383,250.545,4328.954
302,0.744,8,48.448,387.585,4,0,0,0,15006,729,0,807.422,300.201,4347.531
303,0.703,7,93.788,656.515,3,0,0,0,15054,732,0,793.283,278.683,4365.081
304,0.717,7,61.553,430.87,3,0,0,0,15102,735,0,788.798,282.68,4382.985
305,0.74,8,59.372,474.977,4,0,0,0,15151,738,0,804.812,297.76,4401.47
306,0.71,7,51.436,360.052,3,0,0,0,15199,741,0,806.166,286.017,4419.194
307,0.728,8,54.08,432.637,4,0,0,0,15248,744,0,811.869,295.448,4437.376
308,0.738,8,109.235,873.88,4,1,0,1,15322,749,0,814.786,300.676,4455.813
309,0.667,7,80.67,564.69,3,0,0,0,15368,752,0,772.009,257.365,4472.465
310,0.717,7,72.836,509.855,3,0,1,0,15416,755,0,801.174,287.339,4490.383
311,0.666,7,78.47,549.289,3,1,0,0,15487,759,0,763.952,254.299,4507.01
312,0.694,7,39.833,278.828,3,0,0,0,15534,762,0,794.23,275.555,4524.342
313,0.687,7,66.162,463.132,3,0,0,0,15581,765,0,776.169,266.688,4541.506
