Time(s),Density,CongestionFactor(1-10),ExpectedTravelTime_ETT,Weight_wij,TTL,ProactiveTriggered(0/1),MaintenanceTriggered(0/1),ReactiveTriggered(0/1),PacketsTx_cum,PacketCollisions_cum,PacketsLost_cum,AvgTravelTime_snapshot_s,LostTime_snapshot_s,CO2_cum_g
54,0.471,5,115.581,577.903,3,1,0,0,2324,70,0,665.335,156.716,589.726
55,0.513,6,56.327,337.961,3,0,0,0,2364,72,0,691.257,177.228,602.523
56,0.506,6,114.594,687.567,3,0,0,1,2404,74,0,693.459,175.321,615.141
57,0.489,5,71.741,358.704,3,0,0,0,2443,75,0,649.525,158.835,627.344
58,0.465,5,49.11,245.552,3,1,0,0,2506,77,0,653.926,151.907,638.934
59,0.523,6,60.891,365.348,3,0,0,0,2546,79,0,681.612,178.294,651.991
60,0.504,6,54.109,324.653,3,0,1,1,2586,81,0,677.307,170.85,664.58
61,0.46,5,76.152,380.76,3,1,0,0,2649,83,0,643.949,148.153,676.059
62,0.494,5,118.217,591.086,3,0,0,0,2688,84,0,653.009,161.25,688.382
63,0.487,5,39.691,198.455,3,0,0,1,2727,85,0,674.443,164.355,700.543
64,0.443,5,108.408,542.04,3,0,0,0,2764,86,0,659.26,145.891,711.582
65,0.503,6,109.105,654.63,3,0,0,0,2804,88,0,674.978,169.649,724.126
66,0.451,5,78.961,394.805,3,0,0,0,2842,89,0,662.722,149.553,735.384
67,0.51,6,36.454,218.725,3,0,0,0,2882,91,0,663.696,169.356,748.12
68,0.503,6,71.123,426.74,3,0,0,0,2922,93,0,658.328,165.453,760.663
69,0.491,5,33.827,169.137,3,0,0,1,2961,94,0,666.041,163.598,772.921
70,0.528,6,78.873,473.239,3,0,1,0,3002,96,0,694.367,183.234,786.093
71,0.5,6,110.147,660.881,3,0,0,0,3042,98,0,665.625,166.492,798.576
72,0.514,6,116.389,698.337,3,0,0,0,3082,100,0,702.188,180.298,811.392
73,0.507,6,70.585,423.509,3,0,0,0,3122,102,0,682.916,173.278,824.056
74,0.463,5,64.966,324.831,3,0,0,0,3160,103,0,635.986,147.363,835.617
75,0.474,5,53.89,269.448,3,0,0,0,3198,104,0,666.44,157.835,847.434
76,0.528,6,46.01,276.059,3,0,0,0,3239,106,0,675.239,178.424,860.624
77,0.458,5,71.558,357.792,3,0,0,0,3277,107,0,651.599,149.12,872.042
78,0.501,6,87.682,526.091,3,0,0,0,3317,109,0,670.823,168.084,884.547
79,0.514,6,58.117,348.704,3,0,0,0,3357,111,0,680.824,175.033,897.379
80,0.471,5,39.518,197.592,3,1,1,0,3420,114,0,661.468,155.872,909.136
81,0.519,6,81.66,489.962,3,0,0,0,3460,116,0,700.806,181.981,922.098
82,0.476,5,114.512,572.559,3,1,0,0,3524,119,0,647.451,154.124,933.976
83,0.464,5,33.264,166.32,3,0,0,0,3562,120,0,666.128,154.496,945.548
84,0.499,5,80.957,404.783,3,0,0,0,3601,121,0,666.768,166.492,958.01
85,0.518,6,66.917,401.502,3,1,0,0,3666,124,0,665.797,172.343,970.93
86,0.55,6,41.81,250.863,3,0,0,0,3707,126,0,716.511,197.007,984.656
87,0.466,5,96.303,481.514,3,0,0,0,3745,127,0,670.086,156.03,996.274
88,0.484,5,114.303,571.513,3,0,0,0,3784,128,0,650.626,157.472,1008.352
89,0.534,6,78.745,472.47,3,0,0,0,3825,130,0,700.728,186.961,1021.671
90,0.488,5,115.504,577.519,3,0,1,0,3864,131,0,670.379,163.736,1033.859
91,0.57,6,87.024,522.142,3,0,0,0,3906,133,0,704.79,200.875,1048.089
92,0.489,5,67.95,339.75,3,0,0,0,3945,134,0,672.943,164.576,1060.294
93,0.556,6,51.759,310.553,3,1,0,0,4012,137,0,706.893,196.368,1074.162
94,0.534,6,47.941,287.647,3,1,0,0,4078,140,0,708.101,189.04,1087.489
95,0.502,6,73.34,440.042,3,0,0,0,4118,142,0,684.604,171.908,1100.021
96,0.575,6,114.301,685.804,3,1,0,0,4185,145,0,714.725,205.402,1114.37
97,0.577,6,54.744,328.463,3,0,0,0,4228,147,0,736.786,212.674,1128.783
98,0.554,6,62.007,372.039,3,0,0,0,4270,149,0,709.558,196.59,1142.615
99,0.537,6,25.071,150.425,3,1,0,0,4336,152,0,713.678,191.667,1156.021
100,0.486,5,105.648,528.241,3,0,1,0,4375,153,0,657.963,159.819,1168.142
101,0.522,6,93.477,560.859,3,0,0,0,4415,155,0,686.973,179.341,1181.173
102,0.516,6,92.432,554.591,3,1,0,0,4480,158,0,681.172,175.852,1194.058
103,0.537,6,86.507,519.045,3,0,0,0,4521,160,0,712.491,191.192,1207.454
104,0.554,6,102.038,612.226,3,1,0,0,4588,163,0,703.393,194.706,1221.273
105,0.576,6,25.945,155.67,3,1,0,0,4656,166,0,731.382,210.498,1235.643
106,0.554,6,96.517,579.105,3,0,0,0,4698,168,0,724.048,200.62,1249.476
107,0.56,6,93.623,561.738,3,0,0,0,4740,170,0,705.511,197.399,1263.445
108,0.564,6,109.615,657.687,3,0,0,0,4782,172,0,712.107,200.796,1277.524
109,0.582,6,64.0,384.002,3,0,0,0,4825,174,0,720.506,209.815,1292.064
110,0.556,6,26.689,160.133,3,0,1,0,4867,176,0,705.585,196.162,1305.944
111,0.558,6,22.241,133.448,3,0,0,0,4909,178,0,706.683,197.07,1319.866
112,0.554,6,59.317,355.899,3,0,0,0,4951,180,0,711.521,196.934,1333.684
113,0.516,6,71.697,430.183,3,1,0,0,5016,183,0,669.594,172.642,1346.553
114,0.558,6,61.662,369.969,3,0,0,0,5058,185,0,710.859,198.387,1360.486
115,0.508,6,47.031,282.186,3,0,0,0,5098,187,0,680.865,172.997,1373.167
116,0.524,6,28.434,170.604,3,0,0,0,5138,189,0,691.864,181.219,1386.242
117,0.521,6,27.42,164.522,3,0,0,0,5178,191,0,686.33,178.673,1399.236
118,0.53,6,81.711,490.265,3,0,0,0,5219,193,0,697.064,184.661,1412.459
119,0.524,6,37.193,223.159,3,0,0,0,5259,195,0,702.339,183.997,1425.536
120,0.604,6,80.125,480.751,3,0,1,0,5303,197,0,747.375,225.711,1440.617
121,0.592,6,49.02,294.119,3,0,0,0,5346,199,0,738.505,218.738,1455.407
122,0.588,6,98.339,590.032,3,0,0,0,5389,201,0,714.363,209.874,1470.077
123,0.515,6,109.543,657.261,3,0,0,0,5429,203,0,668.75,172.289,1482.936
124,0.601,6,41.734,250.407,3,1,0,0,5498,207,0,736.815,221.347,1497.937
125,0.537,6,66.647,399.883,3,0,0,0,5539,209,0,691.277,185.694,1511.347
126,0.517,6,28.642,171.852,3,0,0,0,5579,211,0,702.455,181.423,1524.238
127,0.587,6,109.007,654.041,3,0,0,0,5622,213,0,739.01,216.769,1538.884
128,0.599,6,78.77,472.62,3,0,0,0,5665,215,0,714.037,213.901,1553.843
129,0.55,6,56.15,336.903,3,0,0,0,5707,217,0,718.623,197.777,1567.583
130,0.609,6,90.994,545.962,3,1,1,0,5776,221,0,722.897,220.028,1582.783
131,0.555,6,41.73,250.379,3,0,0,0,5818,223,0,694.461,192.621,1596.63
132,0.606,6,81.231,487.386,3,0,0,0,5862,225,0,721.277,218.585,1611.764
133,0.523,6,65.55,393.299,3,0,0,0,5902,227,0,672.22,175.81,1624.818
134,0.558,6,60.293,361.756,3,0,0,0,5944,229,0,700.19,195.246,1638.74
135,0.545,6,46.29,277.742,3,0,0,0,5985,231,0,701.464,191.274,1652.352
136,0.555,6,91.293,547.76,3,1,0,0,6052,234,0,724.471,200.95,1666.2
137,0.525,6,53.604,321.623,3,0,0,0,6093,236,0,697.625,183.22,1679.309
138,0.566,6,103.885,623.313,3,0,0,0,6135,238,0,710.684,201.296,1693.451
139,0.574,6,31.663,189.977,3,0,0,0,6177,240,0,698.268,200.266,1707.771
140,0.57,6,98.901,593.407,3,1,1,0,6244,243,0,715.099,203.835,1722.003
141,0.597,6,50.378,302.266,3,0,0,0,6287,245,0,747.682,223.278,1736.915
142,0.589,6,100.174,601.042,3,0,0,0,6330,247,0,742.651,218.724,1751.621
143,0.544,6,33.805,202.831,3,1,0,0,6396,250,0,681.596,185.408,1765.201
144,0.555,6,40.211,241.268,3,0,0,0,6438,252,0,698.49,193.694,1779.045
145,0.571,6,49.939,299.633,3,1,0,0,6505,255,0,718.661,205.279,1793.307
146,0.625,7,97.211,680.478,3,0,0,0,6550,257,0,731.019,228.504,1808.918
147,0.597,6,100.876,605.257,3,0,0,0,6593,259,0,736.089,219.848,1823.832
148,0.602,6,50.536,303.215,3,1,0,0,6662,263,0,739.304,222.684,1838.873
149,0.576,6,114.419,686.515,3,1,0,0,6730,266,0,700.612,201.663,1853.245
150,0.622,7,26.047,182.327,3,0,1,0,6774,268,0,740.337,230.3,1868.78
151,0.61,6,106.506,639.033,3,1,0,0,6843,272,0,733.548,223.794,1884.016
152,0.561,6,64.373,386.24,3,0,0,0,6885,274,0,709.152,198.807,1898.012
153,0.616,7,81.478,570.344,3,0,0,0,6929,276,0,756.192,232.747,1913.383
154,0.637,7,114.63,802.411,3,1,0,0,6999,280,0,743.544,236.886,1929.295
155,0.639,7,89.381,625.67,3,0,0,0,7044,282,0,754.773,240.999,1945.242
156,0.576,6,109.357,656.141,3,0,0,0,7087,284,0,716.952,206.643,1959.633
157,0.598,6,90.791,544.748,3,0,0,0,7130,286,0,730.165,218.279,1974.561
158,0.575,6,46.139,276.834,3,1,0,0,7198,289,0,711.505,204.71,1988.927
159,0.597,6,58.131,348.786,3,0,0,0,7241,291,0,728.069,217.297,2003.83
160,0.58,6,90.046,540.277,3,0,1,0,7284,293,0,714.522,207.124,2018.304
161,0.61,6,25.075,150.449,3,0,0,0,7328,295,0,739.788,225.709,2033.54
162,0.621,7,118.97,832.792,3,0,0,0,7372,297,0,732.603,227.447,2049.045
163,0.648,7,100.454,703.179,3,0,0,0,7417,299,0,772.042,250.167,2065.229
164,0.585,6,97.989,587.936,3,0,0,0,7460,301,0,703.883,206.013,2079.844
165,0.574,6,54.912,329.473,3,0,0,0,7502,303,0,716.163,205.534,2094.173
166,0.615,7,83.14,581.983,3,1,0,0,7571,307,0,751.282,230.92,2109.523
167,0.656,7,105.73,740.107,3,0,0,0,7617,310,0,771.066,253.09,2125.918
168,0.616,7,37.069,259.482,3,0,0,0,7661,312,0,719.805,221.802,2141.306
169,0.642,7,95.574,669.017,3,1,0,0,7731,316,0,764.96,245.44,2157.331
170,0.624,7,22.165,155.154,3,0,1,0,7775,318,0,739.65,230.672,2172.906
171,0.59,6,105.936,635.617,3,0,0,1,7818,320,0,728.59,214.887,2187.634
172,0.577,6,60.649,363.894,3,0,0,0,7861,322,0,725.863,209.537,2202.047
173,0.611,6,32.249,193.491,3,0,0,0,7905,324,0,736.465,224.86,2217.294
174,0.629,7,48.523,339.662,3,1,0,0,7975,328,0,729.364,229.237,2232.991
175,0.613,7,23.3,163.102,3,0,0,0,8019,330,0,746.779,228.962,2248.303
176,0.615,7,94.621,662.349,3,1,0,0,8088,334,0,753.81,231.888,2263.665
177,0.602,6,97.828,586.967,3,0,0,0,8132,336,0,724.446,218.06,2278.696
178,0.646,7,70.748,495.238,3,0,0,0,8177,338,0,738.264,238.491,2294.831
179,0.64,7,92.851,649.959,3,0,0,0,8222,340,0,763.441,244.319,2310.814
180,0.629,7,95.862,671.036,3,0,1,0,8267,342,0,759.905,239.12,2326.53
181,0.665,7,105.634,739.438,3,0,0,0,8313,345,0,766.734,255.033,2343.145
182,0.623,7,65.816,460.715,3,1,0,0,8382,349,0,737.578,229.585,2358.69
183,0.612,7,51.956,363.691,3,0,0,0,8426,351,0,735.368,224.861,2373.96
184,0.599,6,73.607,441.642,3,0,0,0,8469,353,0,726.115,217.442,2388.914
185,0.632,7,43.75,306.253,3,0,0,0,8514,355,0,763.273,241.308,2404.703
186,0.607,6,71.139,426.834,3,0,0,0,8558,357,0,714.806,216.915,2419.857
187,0.672,7,109.486,766.402,3,1,0,0,8629,361,0,775.562,260.616,2436.643
188,0.619,7,102.007,714.047,3,0,0,0,8673,363,0,757.045,234.138,2452.088
189,0.603,6,29.999,179.996,3,0,0,0,8717,365,0,723.338,218.212,2467.153
190,0.597,6,96.083,576.499,3,0,1,0,8760,367,0,716.05,213.568,2482.046
191,0.648,7,112.99,790.928,3,1,0,0,8830,371,0,763.183,247.223,2498.226
192,0.616,7,73.719,516.03,3,0,0,0,8874,373,0,729.233,224.647,2513.61
193,0.678,7,89.902,629.316,3,0,0,0,8921,376,0,790.366,268.078,2530.553
194,0.595,6,20.409,122.453,3,0,0,0,8964,378,0,717.673,213.597,2545.415
195,0.647,7,101.688,711.817,3,0,0,0,9009,380,0,753.204,243.838,2561.585
196,0.619,7,54.379,380.651,3,0,0,0,9053,382,0,745.45,230.725,2577.042
197,0.636,7,42.412,296.887,3,0,0,0,9098,384,0,741.312,235.598,2592.915
198,0.626,7,62.367,436.567,3,0,0,0,9143,386,0,763.243,239.06,2608.557
199,0.634,7,108.216,757.51,3,0,0,0,9188,388,0,746.859,236.622,2624.381
200,0.589,6,99.861,599.167,3,0,1,0,9231,390,0,719.945,212.034,2639.087
201,0.591,6,68.362,410.174,3,1,0,0,9299,394,0,733.749,216.645,2653.83
202,0.633,7,34.778,243.449,3,0,0,0,9344,396,0,763.984,241.744,2669.633
203,0.654,7,67.069,469.485,3,0,0,0,9390,399,0,760.102,248.557,2685.967
204,0.681,7,47.977,335.841,3,1,0,0,9462,403,0,757.344,257.693,2702.964
205,0.641,7,87.105,609.735,3,1,0,0,9532,407,0,766.772,245.681,2718.967
206,0.644,7,93.369,653.584,3,0,0,0,9577,409,0,740.003,238.399,2735.057
207,0.598,6,54.549,327.292,3,1,0,0,9645,413,0,717.85,214.658,2749.989
208,0.638,7,88.018,616.129,3,1,0,0,9715,417,0,758.375,242.027,2765.929
209,0.628,7,74.131,518.917,3,0,0,0,9760,419,0,733.579,230.2,2781.601
210,0.69,7,20.293,142.052,3,0,1,0,9807,422,0,762.509,263.061,2798.835
211,0.649,7,62.485,437.393,3,0,0,0,9852,424,0,742.625,241.11,2815.051
212,0.617,7,64.735,453.145,3,1,0,0,9921,428,0,750.586,231.45,2830.451
213,0.633,7,36.758,257.309,3,0,0,0,9966,430,0,738.657,233.884,2846.264
214,0.676,7,58.107,406.747,3,0,0,1,10013,433,0,787.695,266.111,2863.14
215,0.682,7,80.63,564.411,3,0,0,0,10060,436,0,763.952,260.638,2880.183
216,0.62,7,101.347,709.432,3,0,0,1,10104,438,0,750.867,232.881,2895.672
217,0.646,7,36.155,253.084,3,0,0,0,10149,440,0,769.084,248.255,2911.794
218,0.603,6,119.279,715.674,3,1,0,1,10218,444,0,721.844,217.546,2926.844
219,0.622,7,119.224,834.569,3,0,0,0,10262,446,0,744.394,231.321,2942.363
220,0.621,7,70.952,496.665,3,0,1,0,10306,448,0,744.321,230.991,2957.861
221,0.647,7,28.365,198.557,3,1,0,0,10376,452,0,751.039,243.139,2974.031
222,0.643,7,37.676,263.735,3,0,0,0,10421,454,0,760.864,244.591,2990.087
223,0.631,7,41.184,288.29,3,0,0,0,10466,456,0,764.449,241.219,3005.846
224,0.645,7,26.239,183.67,3,1,0,0,10536,460,0,767.161,247.248,3021.943
225,0.636,7,65.025,455.172,3,0,0,0,10581,462,0,744.226,236.778,3037.833
226,0.683,7,110.857,775.999,3,0,0,0,10628,465,0,783.412,267.662,3054.9
227,0.682,7,58.672,410.703,3,1,0,0,10700,469,0,769.975,262.56,3071.934
228,0.685,7,96.568,675.977,3,0,0,0,10747,472,0,786.756,269.445,3089.042
229,0.671,7,102.156,715.089,3,1,0,0,10818,476,0,765.435,256.647,3105.791
230,0.617,7,38.782,271.477,3,0,1,0,10862,478,0,736.443,227.355,3121.208
231,0.642,7,118.753,831.273,3,0,0,1,10907,480,0,755.457,242.336,3137.23
232,0.676,7,47.678,333.748,3,0,0,0,10954,483,0,781.866,264.251,3154.112
233,0.684,7,50.392,352.745,3,1,0,0,11026,487,0,793.0,271.129,3171.192
234,0.707,7,101.123,707.862,3,1,0,0,11099,492,0,778.867,275.507,3188.863
235,0.625,7,76.559,535.913,3,0,0,0,11143,494,0,755.244,235.965,3204.467
236,0.666,7,58.075,406.528,3,1,0,0,11214,498,0,747.102,248.916,3221.109
237,0.667,7,42.745,299.215,3,0,0,0,11260,501,0,748.482,249.565,3237.764
238,0.695,7,83.04,581.283,3,0,0,0,11307,504,0,766.41,266.293,3255.121
239,0.686,7,88.116,616.815,3,1,0,0,11379,508,0,778.406,266.973,3272.254
240,0.642,7,63.348,443.435,3,0,1,0,11424,510,0,772.717,248.029,3288.286
241,0.69,7,102.957,720.696,3,0,0,0,11471,513,0,760.082,262.083,3305.51
242,0.636,7,66.382,464.673,3,0,0,0,11516,515,0,762.163,242.477,3321.4
243,0.627,7,61.113,427.788,3,0,0,0,11561,517,0,755.898,237.003,3337.059
244,0.623,7,111.289,779.024,3,0,0,0,11605,519,0,743.69,231.736,3352.62
245,0.683,7,77.05,539.35,3,0,0,0,11652,522,0,781.054,266.605,3369.672
246,0.647,7,60.713,424.99,3,0,0,0,11697,524,0,737.35,238.714,3385.842
247,0.674,7,113.24,792.681,3,0,0,0,11743,527,0,757.772,255.433,3402.68
248,0.699,7,75.731,530.115,3,1,0,0,11815,532,0,790.431,276.276,3420.141
249,0.691,7,106.103,742.723,3,0,0,0,11862,535,0,769.733,266.041,3437.406
250,0.677,7,35.866,251.061,3,0,1,0,11909,538,0,761.445,257.749,3454.315
251,0.671,7,115.419,807.931,3,0,0,0,11955,541,0,780.792,261.773,3471.062
252,0.708,7,98.603,690.223,3,0,0,0,12003,544,0,807.611,285.806,3488.742
253,0.643,7,81.957,573.701,3,0,0,0,12048,546,0,760.745,244.68,3504.806
254,0.701,7,46.974,328.82,3,0,0,0,12096,549,0,796.15,278.998,3522.313
255,0.676,7,30.57,213.99,3,0,0,0,12143,552,0,784.562,265.177,3539.196
256,0.705,7,34.033,238.229,3,0,0,0,12191,555,0,779.396,274.844,3556.813
257,0.647,7,51.672,361.703,3,0,0,0,12236,557,0,754.974,244.235,3572.971
258,0.695,7,82.491,577.434,3,1,0,0,12308,562,0,771.991,268.38,3590.338
259,0.678,7,86.728,607.095,3,0,0,0,12355,565,0,761.285,258.073,3607.271
260,0.631,7,103.812,726.681,3,0,1,0,12400,567,0,752.448,237.516,3623.036
261,0.685,7,65.233,456.632,3,0,0,0,12447,570,0,779.917,267.01,3640.138
262,0.719,7,63.103,441.723,3,0,0,0,12495,573,0,806.21,289.905,3658.103
263,0.644,7,28.474,199.32,3,1,0,0,12565,577,0,739.615,238.004,3674.176
264,0.64,7,85.469,598.28,3,1,0,0,12635,581,0,752.965,240.963,3690.159
265,0.683,7,34.483,241.379,3,0,0,0,12682,584,0,764.408,261.089,3707.221
266,0.689,7,21.875,153.122,3,1,0,1,12754,589,0,782.61,269.789,3724.442
267,0.637,7,38.997,272.979,3,0,0,0,12799,591,0,752.001,239.371,3740.34
268,0.668,7,106.719,747.03,3,0,0,0,12845,594,0,779.423,260.374,3757.026
269,0.684,7,96.169,673.184,3,0,0,0,12892,597,0,795.264,271.989,3774.111
270,0.732,8,60.12,480.96,4,1,1,0,12966,602,0,798.411,292.047,3792.386
271,0.714,7,64.068,448.473,3,0,0,0,13014,605,0,791.772,282.606,3810.218
272,0.662,7,85.469,598.28,3,0,0,0,13060,608,0,782.452,259.103,3826.758
273,0.705,7,83.429,584.0,3,0,0,0,13108,611,0,794.999,280.382,3844.378
274,0.64,7,109.126,763.884,3,1,0,0,13178,615,0,733.557,234.92,3860.372
275,0.68,7,22.252,155.763,3,0,0,0,13225,618,0,757.592,257.457,3877.348
276,0.654,7,97.906,685.345,3,0,0,0,13271,621,0,761.641,248.929,3893.673
277,0.691,7,24.744,173.206,3,1,0,0,13343,626,0,797.22,275.59,3910.942
278,0.659,7,111.262,778.836,3,0,0,0,13389,629,0,765.025,252.262,3927.412
279,0.638,7,86.904,608.328,3,1,0,0,13459,633,0,761.94,243.172,3943.352
280,0.697,7,34.953,244.668,3,0,1,0,13506,636,0,766.067,267.065,3960.767
281,0.667,7,111.755,782.288,3,0,0,0,13552,639,0,781.238,260.629,3977.431
282,0.704,7,83.726,586.082,3,0,0,0,13600,642,0,797.359,280.626,3995.013
283,0.654,7,85.7,599.903,3,0,0,0,13646,645,0,778.543,254.564,4011.345
284,0.695,7,56.49,395.429,3,0,0,0,13693,648,0,794.202,276.049,4028.709
285,0.686,7,49.809,348.662,3,0,0,0,13740,651,0,760.766,260.793,4045.833
286,0.67,7,110.245,771.717,3,0,0,0,13786,654,0,787.823,263.811,4062.56
287,0.722,7,60.37,422.592,3,0,0,0,13834,657,0,810.28,292.595,4080.601
288,0.724,8,42.223,337.783,4,0,0,0,13882,660,0,805.105,291.498,4098.69
289,0.723,8,110.21,881.679,4,0,0,1,13930,663,0,782.744,282.807,4116.74
290,0.703,7,83.56,584.92,3,0,1,0,13978,666,0,803.106,282.387,4134.306
291,0.679,7,118.074,826.519,3,0,0,0,14025,669,0,766.532,260.082,4151.255
292,0.68,7,73.17,512.19,3,0,0,0,14072,672,0,756.783,257.291,4168.238
293,0.718,7,97.409,681.861,3,0,0,0,14120,675,0,803.181,288.427,4186.179
294,0.728,8,61.073,488.584,4,1,0,0,14194,680,0,807.702,293.875,4204.357
295,0.648,7,98.903,692.323,3,1,0,0,14264,684,0,772.174,250.194,4220.54
296,0.74,8,42.452,339.616,4,0,0,1,14313,687,0,798.076,295.149,4239.018
297,0.705,7,66.104,462.728,3,0,0,0,14361,690,0,797.206,281.103,4256.633
298,0.649,7,95.423,667.962,3,0,0,0,14406,692,0,761.591,247.071,4272.837
299,0.728,8,67.983,543.86,4,0,0,0,14455,695,0,808.905,294.427,4291.022
300,0.739,8,64.017,512.135,4,1,1,0,14529,700,0,813.952,300.887,4309.491
301,0.695,7,81.698,571.889,3,0,0,1,14576,703,0,768.099,266.884,4326.849
302,0.728,8,98.266,786.126,4,0,0,0,14625,706,0,814.46,296.411,4345.032
303,0.679,7,86.176,603.231,3,0,0,0,14672,709,0,767.627,260.633,4361.992
304,0.739,8,50.435,403.483,4,1,0,1,14746,714,0,816.419,301.735,4380.458
305,0.687,7,59.491,416.437,3,1,0,0,14818,718,0,795.531,273.252,4397.616
306,0.717,7,33.527,234.692,3,0,0,0,14866,721,0,803.487,287.913,4415.518
307,0.648,7,36.689,256.82,3,0,0,0,14911,723,0,772.302,250.411,4431.713
308,0.727,8,72.121,576.972,4,0,0,0,14960,726,0,813.714,295.711,4449.869
309,0.715,7,92.482,647.377,3,0,0,0,15008,729,0,805.376,288.09,4467.74
310,0.737,8,78.077,624.615,4,0,1,0,15057,732,0,795.487,293.262,4486.159
311,0.741,8,23.869,190.953,4,1,0,0,15131,737,0,812.086,300.93,4504.674
312,0.659,7,49.107,343.746,3,1,0,1,15202,741,0,743.128,245.019,4521.143
313,0.725,8,94.366,754.929,4,0,0,0,15251,744,0,798.549,289.626,4539.263
