Time(s),Density,CongestionFactor(1-10),ExpectedTravelTime_ETT,Weight_wij,TTL,ProactiveTriggered(0/1),MaintenanceTriggered(0/1),ReactiveTriggered(0/1),PacketsTx_cum,PacketCollisions_cum,PacketsLost_cum,AvgTravelTime_snapshot_s,LostTime_snapshot_s,CO2_cum_g
122,0.593,6,100.686,604.114,3,1,0,0,5665,214,0,721.085,213.979,1472.937
123,0.52,6,115.681,694.088,3,0,0,0,5705,216,0,697.363,181.352,1485.917
124,0.531,6,65.806,394.836,3,0,0,0,5746,218,0,677.229,179.679,1499.161
125,0.514,6,26.046,156.277,3,1,0,0,5811,221,0,678.225,174.37,1511.993
126,0.564,6,49.605,297.632,3,0,0,0,5853,223,0,718.942,202.633,1526.065
127,0.532,6,72.655,435.932,3,0,0,0,5894,225,0,691.415,184.046,1539.353
128,0.541,6,71.326,427.959,3,0,0,0,5935,227,0,711.78,192.448,1552.85
129,0.517,6,33.545,201.272,3,0,0,0,5975,229,0,690.64,178.618,1565.759
130,0.537,6,31.554,189.325,3,0,1,0,6016,231,0,709.384,190.508,1579.165
131,0.601,6,60.28,361.681,3,0,0,0,6060,233,0,731.334,219.629,1594.161
132,0.549,6,110.077,660.464,3,0,0,0,6101,235,0,683.921,187.852,1607.873
133,0.575,6,70.727,424.363,3,0,0,0,6144,237,0,712.944,204.992,1622.23
134,0.609,6,91.101,546.605,3,1,0,0,6213,241,0,720.613,219.32,1637.428
135,0.547,6,98.223,589.336,3,1,0,0,6279,244,0,686.212,187.723,1651.085
136,0.617,7,50.608,354.257,3,0,0,0,6323,246,0,729.724,225.228,1666.499
137,0.555,6,80.315,481.89,3,0,0,0,6365,248,0,685.579,190.176,1680.348
138,0.572,6,39.522,237.13,3,0,0,0,6407,250,0,715.525,204.695,1694.631
139,0.531,6,48.439,290.636,3,0,0,0,6448,252,0,696.994,185.185,1707.894
140,0.567,6,103.345,620.07,3,0,1,0,6490,254,0,697.727,197.691,1722.04
141,0.589,6,88.644,531.864,3,0,0,0,6533,256,0,743.584,219.168,1736.758
142,0.599,6,71.586,429.519,3,0,0,0,6576,258,0,738.999,221.184,1751.704
143,0.59,6,82.659,495.956,3,0,0,0,6619,260,0,740.818,218.428,1766.426
144,0.577,6,27.709,166.252,3,0,0,0,6662,262,0,712.109,205.391,1780.828
145,0.551,6,101.167,607.003,3,0,0,0,6704,264,0,704.119,193.872,1794.573
146,0.621,7,27.669,193.682,3,1,0,0,6773,268,0,722.95,224.532,1810.084
147,0.563,6,87.837,527.021,3,0,0,0,6815,270,0,716.585,201.873,1824.149
148,0.58,6,48.625,291.751,3,0,0,0,6858,272,0,701.839,203.646,1838.637
149,0.633,7,100.069,700.483,3,1,0,0,6928,276,0,765.905,242.357,1854.441
150,0.626,7,68.369,478.581,3,0,1,0,6973,278,0,753.658,235.791,1870.066
151,0.583,6,78.212,469.269,3,0,0,0,7016,280,0,738.447,215.166,1884.615
152,0.637,7,36.591,256.136,3,0,0,0,7061,282,0,753.155,239.747,1900.513
153,0.632,7,51.814,362.701,3,1,0,0,7131,286,0,746.275,235.926,1916.302
154,0.58,6,91.575,549.45,3,0,0,0,7174,288,0,699.201,202.803,1930.785
155,0.641,7,115.04,805.282,3,1,0,0,7244,292,0,750.348,240.634,1946.802
156,0.571,6,53.91,323.461,3,0,0,0,7286,294,0,729.241,208.303,1961.064
157,0.578,6,78.92,473.521,3,1,0,0,7354,297,0,729.421,210.945,1975.504
158,0.553,6,91.144,546.864,3,0,0,0,7396,299,0,712.906,196.945,1989.295
159,0.559,6,97.33,583.983,3,0,0,0,7438,301,0,690.824,193.206,2003.258
160,0.559,6,85.107,510.642,3,1,1,0,7505,304,0,689.624,192.758,2017.213
161,0.587,6,58.179,349.074,3,0,0,0,7548,306,0,717.207,210.456,2031.865
162,0.567,6,92.311,553.866,3,0,0,0,7590,308,0,721.885,204.788,2046.029
163,0.587,6,80.845,485.073,3,0,0,0,7633,310,0,702.995,206.215,2060.676
164,0.562,6,79.739,478.437,3,0,0,0,7675,312,0,703.121,197.752,2074.718
165,0.563,6,51.651,309.904,3,1,0,1,7742,315,0,717.996,202.07,2088.769
166,0.626,7,34.892,244.242,3,1,0,0,7812,319,0,752.628,235.475,2104.394
167,0.567,6,57.723,346.336,3,0,0,0,7854,321,0,718.145,203.729,2118.558
168,0.59,6,35.646,213.878,3,0,0,0,7897,323,0,714.028,210.618,2133.287
169,0.62,7,26.21,183.469,3,0,0,0,7941,325,0,728.569,225.845,2148.768
170,0.575,6,56.885,341.312,3,0,1,0,7984,327,0,710.585,204.405,2163.131
171,0.607,6,52.039,312.237,3,0,0,0,8028,329,0,736.653,223.395,2178.275
172,0.62,7,22.027,154.187,3,0,0,0,8072,331,0,736.121,228.057,2193.747
173,0.602,6,108.074,648.443,3,1,0,0,8141,335,0,750.871,225.925,2208.772
174,0.592,6,98.08,588.478,3,0,0,0,8184,337,0,735.435,217.615,2223.547
175,0.628,7,60.324,422.271,3,0,0,1,8229,339,0,745.723,234.085,2239.224
176,0.649,7,67.26,470.817,3,0,0,0,8274,341,0,773.286,250.8,2255.423
177,0.602,6,64.015,384.093,3,1,0,0,8343,345,0,746.915,224.713,2270.447
178,0.666,7,92.721,649.047,3,0,0,0,8389,348,0,756.78,252.096,2287.086
179,0.648,7,101.049,707.342,3,0,0,0,8434,350,0,741.812,240.289,2303.265
180,0.631,7,55.964,391.751,3,0,1,0,8479,352,0,755.695,238.277,2319.013
181,0.636,7,97.958,685.704,3,0,0,0,8524,354,0,745.222,237.066,2334.901
182,0.655,7,57.627,403.389,3,0,0,0,8570,357,0,780.325,255.613,2351.262
183,0.612,7,40.1,280.703,3,1,0,0,8639,361,0,722.638,221.037,2366.537
184,0.641,7,50.441,353.089,3,1,0,0,8709,365,0,749.813,240.439,2382.553
185,0.612,7,96.987,678.911,3,1,0,0,8778,369,0,750.294,229.432,2397.824
186,0.619,7,48.821,341.746,3,0,0,0,8822,371,0,721.451,223.403,2413.288
187,0.591,6,57.818,346.911,3,1,0,0,8890,375,0,742.555,219.577,2428.054
188,0.655,7,37.756,264.292,3,1,0,0,8961,379,0,764.655,250.528,2444.419
189,0.599,6,81.278,487.667,3,0,0,0,9004,381,0,711.834,213.273,2459.38
190,0.647,7,61.699,431.895,3,0,1,0,9049,383,0,770.888,249.312,2475.533
191,0.606,6,39.517,237.103,3,0,0,0,9093,385,0,719.203,217.742,2490.652
192,0.594,6,60.624,363.745,3,0,0,0,9136,387,0,711.834,211.369,2505.479
193,0.646,7,109.773,768.412,3,0,0,0,9181,389,0,763.504,246.692,2521.617
194,0.614,7,91.019,637.134,3,0,0,0,9225,391,0,744.128,228.282,2536.937
195,0.59,6,117.931,707.588,3,0,0,0,9268,393,0,739.465,218.126,2551.667
196,0.667,7,108.773,761.411,3,0,0,0,9314,396,0,764.643,255.013,2568.325
197,0.616,7,76.733,537.128,3,0,0,1,9358,398,0,742.912,228.947,2583.716
198,0.652,7,117.348,821.439,3,0,0,0,9404,401,0,774.377,252.552,2600.005
199,0.653,7,113.097,791.677,3,1,0,0,9475,405,0,773.315,252.473,2616.312
200,0.617,7,21.156,148.092,3,0,1,1,9519,407,0,751.252,231.787,2631.72
201,0.589,6,69.364,416.183,3,1,0,0,9587,411,0,736.423,216.843,2646.424
202,0.651,7,60.342,422.393,3,0,0,0,9633,413,0,747.049,243.013,2662.671
203,0.679,7,42.228,295.599,3,1,0,1,9705,417,0,793.209,269.214,2679.625
204,0.654,7,99.539,696.773,3,0,0,0,9751,420,0,766.611,250.663,2695.957
205,0.594,6,43.6,261.598,3,1,0,0,9819,424,0,732.351,217.506,2710.787
206,0.682,7,72.025,504.172,3,1,0,0,9891,428,0,758.388,258.667,2727.825
207,0.606,6,96.378,578.268,3,0,0,0,9935,430,0,745.691,226.028,2742.962
208,0.678,7,37.645,263.514,3,0,0,0,9982,433,0,784.3,266.026,2759.905
209,0.633,7,68.509,479.563,3,1,0,0,10052,437,0,742.393,234.917,2775.709
210,0.603,6,42.848,257.089,3,1,1,0,10121,441,0,747.163,225.304,2790.767
211,0.648,7,70.825,495.773,3,1,0,0,10191,445,0,770.483,249.662,2806.951
212,0.689,7,47.331,331.314,3,1,0,0,10263,449,0,788.929,271.76,2824.159
213,0.68,7,59.135,413.943,3,0,0,0,10310,452,0,759.023,257.977,2841.137
214,0.69,7,53.19,372.332,3,0,0,1,10357,455,0,788.727,272.04,2858.367
215,0.691,7,35.781,250.464,3,0,0,0,10404,458,0,775.184,267.828,2875.627
216,0.694,7,89.399,625.795,3,1,0,0,10476,463,0,796.251,276.303,2892.961
217,0.634,7,112.497,787.477,3,1,0,0,10546,467,0,748.274,237.369,2908.805
218,0.691,7,119.404,835.826,3,0,0,0,10593,470,0,782.055,270.284,2926.07
219,0.67,7,66.507,465.548,3,0,0,0,10639,473,0,765.042,256.29,2942.803
220,0.702,7,108.626,760.383,3,0,1,0,10687,476,0,776.357,272.658,2960.348
221,0.609,6,56.331,337.985,3,0,0,0,10731,478,0,737.619,224.604,2975.554
222,0.609,6,81.37,488.221,3,0,0,0,10775,480,0,732.329,223.175,2990.773
223,0.68,7,71.613,501.292,3,0,0,0,10822,483,0,781.602,265.571,3007.746
224,0.621,7,83.134,581.936,3,0,0,0,10866,485,0,731.503,226.962,3023.241
225,0.621,7,77.97,545.789,3,0,0,0,10910,487,0,745.681,231.58,3038.751
226,0.664,7,39.3,275.103,3,0,0,0,10956,490,0,750.929,249.417,3055.341
227,0.697,7,112.103,784.719,3,1,0,0,11028,495,0,769.739,268.419,3072.762
228,0.624,7,68.901,482.309,3,1,0,0,11097,499,0,732.731,228.666,3088.347
229,0.684,7,77.498,542.483,3,0,0,0,11144,502,0,758.565,259.568,3105.44
230,0.698,7,68.218,477.525,3,0,1,0,11191,505,0,777.949,271.616,3122.882
231,0.691,7,90.786,635.504,3,0,0,0,11238,508,0,794.878,274.829,3140.154
232,0.679,7,48.936,342.549,3,0,0,0,11285,511,0,753.905,255.955,3157.113
233,0.622,7,24.215,169.502,3,0,0,0,11329,513,0,748.624,232.742,3172.64
234,0.69,7,43.93,307.513,3,0,0,0,11376,516,0,791.262,273.106,3189.882
235,0.709,7,26.362,184.535,3,0,0,0,11424,519,0,795.063,281.934,3207.597
236,0.657,7,53.29,373.032,3,0,0,0,11470,522,0,756.812,248.585,3224.003
237,0.655,7,98.918,692.425,3,0,0,0,11516,525,0,759.254,248.62,3240.359
238,0.648,7,118.285,827.993,3,0,0,0,11561,527,0,757.761,245.674,3256.552
239,0.628,7,43.628,305.393,3,0,0,0,11606,529,0,731.62,229.74,3272.235
240,0.626,7,105.661,739.625,3,0,1,0,11651,531,0,753.906,235.949,3287.865
241,0.674,7,30.745,215.217,3,1,0,0,11722,535,0,773.062,260.699,3304.711
242,0.658,7,72.58,508.059,3,0,0,0,11768,538,0,744.966,245.085,3321.143
243,0.664,7,33.27,232.89,3,1,0,0,11839,542,0,746.772,247.875,3337.723
244,0.683,7,103.746,726.224,3,0,0,1,11886,545,0,789.877,269.754,3354.783
245,0.711,7,116.166,813.164,3,0,0,0,11934,548,0,795.575,282.662,3372.533
246,0.71,7,59.069,413.482,3,1,0,0,12007,553,0,781.692,277.633,3390.276
247,0.658,7,24.167,169.167,3,0,0,0,12053,556,0,751.32,247.223,3406.712
248,0.673,7,33.054,231.377,3,1,0,0,12124,560,0,786.283,264.432,3423.511
249,0.667,7,61.014,427.101,3,0,0,0,12170,563,0,754.385,251.4,3440.157
250,0.681,7,62.921,440.448,3,0,1,0,12217,566,0,789.563,268.758,3457.16
251,0.63,7,113.785,796.495,3,0,0,0,12262,568,0,745.419,234.868,3472.897
252,0.641,7,69.799,488.593,3,0,0,0,12307,570,0,770.372,246.982,3488.909
253,0.656,7,74.604,522.228,3,0,0,0,12353,573,0,778.957,255.537,3505.295
254,0.658,7,110.416,772.911,3,0,0,0,12399,576,0,751.102,247.058,3521.724
255,0.632,7,43.261,302.829,3,0,0,1,12444,578,0,731.174,231.066,3537.507
256,0.648,7,64.571,451.998,3,0,0,0,12489,580,0,737.158,238.787,3553.686
257,0.682,7,65.747,460.229,3,0,0,0,12536,583,0,758.497,258.546,3570.714
258,0.695,7,111.445,780.114,3,1,0,0,12608,588,0,796.654,276.707,3588.065
259,0.675,7,34.37,240.588,3,0,0,1,12654,591,0,768.698,259.359,3604.919
260,0.678,7,112.844,789.906,3,0,1,0,12701,594,0,769.514,260.763,3621.846
261,0.63,7,36.566,255.959,3,0,0,0,12746,596,0,743.018,234.192,3637.588
262,0.686,7,25.895,181.268,3,0,0,0,12793,599,0,775.024,265.773,3654.718
263,0.676,7,31.027,217.186,3,0,0,0,12840,602,0,777.174,262.722,3671.604
264,0.722,7,107.322,751.252,3,0,0,0,12888,605,0,785.554,283.671,3689.645
265,0.714,7,85.481,598.366,3,1,0,0,12961,610,0,791.794,282.612,3707.477
266,0.635,7,71.032,497.223,3,0,0,0,13006,612,0,740.42,235.086,3723.334
267,0.729,8,24.9,199.201,4,0,0,0,13055,615,0,794.68,289.75,3741.551
268,0.693,7,51.295,359.067,3,0,0,0,13102,618,0,795.051,275.526,3758.863
269,0.655,7,44.007,308.05,3,0,0,0,13148,621,0,747.691,244.844,3775.22
270,0.649,7,23.325,163.273,3,0,1,0,13193,623,0,737.928,239.361,3791.421
271,0.711,7,63.865,447.057,3,1,0,0,13266,628,0,788.466,280.239,3809.177
272,0.681,7,27.944,195.608,3,0,0,0,13313,631,0,772.143,262.887,3826.184
273,0.669,7,97.992,685.941,3,0,0,0,13359,634,0,748.69,250.282,3842.883
274,0.653,7,35.913,251.392,3,0,0,0,13405,637,0,774.731,252.864,3859.185
275,0.677,7,27.155,190.088,3,0,0,0,13452,640,0,782.59,264.788,3876.086
276,0.685,7,119.993,839.948,3,0,0,0,13499,643,0,776.836,266.127,3893.199
277,0.728,8,104.749,837.99,4,0,0,0,13548,646,0,814.554,296.439,3911.382
278,0.716,7,63.93,447.51,3,1,0,0,13621,651,0,782.729,280.397,3929.279
279,0.717,7,55.576,389.032,3,0,0,0,13669,654,0,810.671,290.431,3947.177
280,0.701,7,40.49,283.431,3,0,1,0,13717,657,0,767.75,269.085,3964.686
281,0.685,7,101.791,712.539,3,0,0,0,13764,660,0,786.395,269.477,3981.804
282,0.721,7,66.303,464.119,3,1,0,0,13837,665,0,779.317,281.042,3999.821
283,0.656,7,47.622,333.355,3,0,0,0,13883,668,0,741.398,243.306,4016.213
284,0.661,7,60.749,425.244,3,0,0,0,13929,671,0,782.104,258.641,4032.731
285,0.671,7,107.652,753.561,3,1,0,0,14000,675,0,758.797,254.597,4049.491
286,0.729,8,55.707,445.656,4,0,0,0,14049,678,0,799.031,291.332,4067.707
287,0.668,7,102.573,718.013,3,0,0,0,14095,681,0,773.546,258.359,4084.39
288,0.724,8,50.42,403.358,4,0,0,0,14143,684,0,778.916,281.835,4102.468
289,0.675,7,71.024,497.167,3,1,0,0,14215,688,0,759.845,256.48,4119.329
290,0.695,7,27.861,195.03,3,0,1,0,14262,691,0,799.322,277.821,4136.692
291,0.718,7,83.537,584.759,3,0,0,0,14310,694,0,787.836,283.029,4154.64
292,0.652,7,76.467,535.271,3,0,0,0,14356,697,0,757.211,246.669,4170.911
293,0.719,7,66.597,466.182,3,0,0,0,14404,700,0,797.309,286.453,4188.86
294,0.713,7,61.284,428.988,3,0,0,0,14452,703,0,778.249,277.583,4206.679
295,0.674,7,88.714,621.0,3,0,0,0,14498,706,0,784.655,264.497,4223.517
296,0.663,7,33.522,234.655,3,0,0,0,14544,709,0,776.329,257.359,4240.076
297,0.727,8,95.5,763.997,4,1,0,0,14618,714,0,789.2,286.702,4258.226
298,0.665,7,44.272,309.903,3,0,0,0,14664,717,0,775.984,258.022,4274.835
299,0.724,8,21.375,170.997,4,0,0,0,14712,720,0,808.502,292.841,4292.931
300,0.697,7,71.269,498.88,3,0,1,0,14759,723,0,781.946,272.448,4310.336
301,0.697,7,60.352,422.463,3,0,0,0,14806,726,0,781.543,272.526,4327.756
302,0.729,8,63.437,507.496,4,0,0,0,14855,729,0,785.458,286.261,4345.965
303,0.678,7,55.07,385.489,3,0,0,0,14902,732,0,760.446,257.856,4362.903
304,0.68,7,44.735,313.142,3,1,0,0,14974,736,0,781.902,266.006,4379.897
305,0.713,7,115.017,805.116,3,1,0,0,15047,741,0,773.398,275.699,4397.706
306,0.709,7,79.375,555.624,3,0,0,0,15095,744,0,783.14,277.622,4415.416
307,0.688,7,39.981,279.864,3,0,0,0,15142,747,0,772.014,265.492,4432.595
308,0.69,7,84.997,594.978,3,0,0,0,15189,750,0,770.02,265.579,4449.825
309,0.699,7,86.431,605.014,3,1,0,0,15261,755,0,802.245,280.242,4467.276
310,0.725,8,65.871,526.97,4,0,1,0,15310,758,0,795.233,288.468,4485.399
311,0.7,7,41.098,287.689,3,0,0,0,15358,761,0,774.187,271.105,4502.893
312,0.69,7,74.368,520.575,3,1,0,0,15430,766,0,786.624,271.295,4520.121
313,0.74,8,77.735,621.879,4,0,0,0,15479,769,0,826.255,305.824,4538.614
