Time(s),Density,CongestionFactor(1-10),ExpectedTravelTime_ETT,Weight_wij,TTL,ProactiveTriggered(0/1),MaintenanceTriggered(0/1),ReactiveTriggered(0/1),PacketsTx_cum,PacketCollisions_cum,PacketsLost_cum,AvgTravelTime_snapshot_s,LostTime_snapshot_s,CO2_cum_g
61,0.465,5,117.723,588.615,3,0,0,0,2638,80,0,655.285,152.336,773.464
62,0.513,6,105.19,631.139,3,0,0,0,2678,82,0,695.867,178.462,787.762
63,0.466,5,63.839,319.195,3,0,0,0,2716,83,0,670.51,156.163,801.004
64,0.528,6,38.914,233.481,3,1,0,0,2782,86,0,698.452,184.441,815.642
65,0.445,5,28.603,143.017,3,0,0,0,2819,87,0,634.426,141.146,828.417
66,0.519,6,90.787,544.725,3,0,0,0,2859,89,0,674.395,174.851,842.84
67,0.478,5,78.359,391.794,3,0,0,0,2898,90,0,662.905,158.484,856.359
68,0.463,5,103.755,518.777,3,0,0,0,2936,91,0,635.607,147.067,869.533
69,0.478,5,64.606,323.028,3,0,0,0,2975,92,0,646.027,154.278,883.04
70,0.454,5,101.777,508.885,3,0,1,0,3013,93,0,633.022,143.702,896.018
71,0.467,5,67.52,337.602,3,0,0,0,3051,94,0,669.603,156.373,909.288
72,0.467,5,47.71,238.55,3,0,0,0,3089,95,0,650.632,151.805,922.549
73,0.45,5,119.088,595.44,3,0,0,0,3127,96,0,634.246,142.819,935.445
74,0.508,6,117.566,705.398,3,0,0,0,3167,98,0,667.636,169.427,949.622
75,0.463,5,86.219,431.097,3,0,0,0,3205,99,0,641.512,148.45,962.797
76,0.521,6,50.902,305.414,3,1,0,0,3270,102,0,701.271,182.65,977.273
77,0.535,6,42.908,257.45,3,1,0,0,3336,105,0,680.684,182.117,992.067
78,0.499,5,119.276,596.382,3,1,0,0,3400,108,0,671.062,167.575,1006.063
79,0.526,6,89.872,539.231,3,0,0,0,3441,110,0,674.619,177.433,1020.653
80,0.527,6,94.579,567.472,3,0,1,0,3482,112,0,692.941,182.429,1035.256
81,0.538,6,36.948,221.687,3,1,0,0,3548,115,0,710.234,191.131,1050.12
82,0.487,5,93.072,465.362,3,0,0,0,3587,116,0,664.299,161.865,1063.844
83,0.533,6,55.968,335.809,3,0,0,0,3628,118,0,696.696,185.535,1078.583
84,0.543,6,109.376,656.259,3,1,0,0,3694,121,0,704.443,191.151,1093.547
85,0.483,5,110.966,554.829,3,1,0,0,3758,124,0,649.529,156.75,1107.167
86,0.53,6,72.44,434.639,3,1,0,0,3824,127,0,699.341,185.172,1121.837
87,0.532,6,96.203,577.218,3,0,0,0,3865,129,0,688.184,183.203,1136.571
88,0.562,6,48.476,290.857,3,0,0,0,3907,131,0,694.949,195.359,1151.973
89,0.477,5,32.862,164.31,3,0,0,0,3946,132,0,657.163,156.834,1165.473
90,0.491,5,66.521,332.603,3,0,1,0,3985,133,0,672.113,165.028,1179.281
91,0.541,6,74.668,448.009,3,0,0,0,4026,135,0,681.663,184.223,1194.196
92,0.476,5,96.386,481.93,3,0,0,0,4065,136,0,662.824,157.901,1207.677
93,0.481,5,45.994,229.97,3,1,0,0,4129,139,0,666.712,160.332,1221.258
94,0.518,6,37.502,225.012,3,0,0,0,4169,141,0,687.724,178.05,1235.665
95,0.565,6,74.635,447.81,3,0,0,0,4211,143,0,716.755,202.468,1251.128
96,0.538,6,92.237,553.419,3,1,0,0,4277,146,0,682.967,183.873,1265.997
97,0.488,5,52.286,261.432,3,0,0,0,4316,147,0,653.918,159.638,1279.742
98,0.53,6,28.457,170.742,3,1,0,0,4382,150,0,696.905,184.605,1294.417
99,0.528,6,91.913,551.478,3,0,0,0,4423,152,0,676.785,178.6,1309.048
100,0.488,5,79.989,399.947,3,1,1,0,4487,155,0,669.456,163.465,1322.795
101,0.52,6,41.181,247.088,3,1,0,0,4552,158,0,705.146,183.313,1337.249
102,0.577,6,99.031,594.189,3,0,0,0,4595,160,0,717.401,206.819,1352.973
103,0.498,5,44.703,223.517,3,0,0,0,4634,161,0,672.29,167.292,1366.928
104,0.509,6,43.505,261.027,3,0,0,0,4674,163,0,686.091,174.525,1381.133
105,0.522,6,85.163,510.979,3,0,0,0,4714,165,0,682.881,178.191,1395.631
106,0.57,6,91.445,548.672,3,0,0,0,4756,167,0,711.059,202.794,1411.216
107,0.571,6,59.002,354.014,3,0,0,0,4798,169,0,710.817,202.891,1426.811
108,0.575,6,97.084,582.504,3,0,0,0,4840,171,0,708.298,203.608,1442.497
109,0.523,6,55.531,333.183,3,1,0,0,4905,174,0,700.463,183.295,1457.028
110,0.547,6,100.957,605.744,3,1,1,0,4971,177,0,718.695,196.395,1472.079
111,0.505,6,65.26,391.561,3,0,0,0,5011,179,0,672.521,169.794,1486.198
112,0.592,6,56.275,337.647,3,1,0,0,5079,183,0,733.771,217.252,1502.27
113,0.592,6,56.211,337.267,3,0,0,1,5122,185,0,734.211,217.269,1518.335
114,0.549,6,76.03,456.183,3,1,0,0,5188,188,0,693.282,190.315,1533.441
115,0.544,6,71.37,428.221,3,0,0,1,5229,190,0,687.349,187.014,1548.438
116,0.507,6,83.015,498.091,3,0,0,0,5269,192,0,680.298,172.594,1562.612
117,0.579,6,100.024,600.142,3,1,0,0,5337,195,0,727.327,210.625,1578.394
118,0.509,6,47.954,287.724,3,0,0,0,5377,197,0,692.674,176.368,1592.609
119,0.561,6,53.694,322.167,3,0,0,0,5419,199,0,720.274,202.09,1607.987
120,0.558,6,112.422,674.534,3,0,1,0,5461,201,0,688.958,192.073,1623.284
121,0.584,6,60.048,360.289,3,0,0,0,5504,203,0,737.988,215.601,1639.18
122,0.542,6,110.214,661.281,3,0,0,0,5545,205,0,705.333,191.012,1654.121
123,0.599,6,77.806,466.838,3,1,0,0,5613,209,0,723.835,216.883,1670.352
124,0.561,6,57.112,342.673,3,0,0,0,5655,211,0,697.173,195.618,1685.73
125,0.542,6,109.154,654.922,3,1,0,0,5721,214,0,693.005,187.905,1700.686
126,0.554,6,22.239,133.432,3,0,0,0,5763,216,0,690.401,191.132,1715.896
127,0.54,6,47.294,283.766,3,0,0,0,5804,218,0,709.717,191.679,1730.804
128,0.6,6,40.221,241.324,3,0,0,0,5847,220,0,728.409,218.423,1747.046
129,0.612,7,91.912,643.381,3,0,0,0,5891,222,0,744.934,227.767,1763.551
130,0.536,6,62.386,374.317,3,0,1,0,5932,224,0,684.759,183.432,1778.36
131,0.532,6,94.804,568.823,3,1,0,0,5998,227,0,711.771,189.232,1793.079
132,0.559,6,102.232,613.392,3,0,0,0,6040,229,0,714.232,199.527,1808.402
133,0.603,6,89.038,534.229,3,0,0,0,6084,231,0,750.783,226.176,1824.706
134,0.587,6,103.505,621.029,3,0,0,0,6127,233,0,719.176,210.941,1840.655
135,0.603,6,32.702,196.209,3,0,0,0,6171,235,0,738.028,222.654,1856.978
136,0.62,7,61.764,432.346,3,0,0,1,6215,237,0,733.149,227.133,1873.666
137,0.587,6,37.652,225.909,3,1,0,0,6283,241,0,739.842,217.261,1889.629
138,0.546,6,81.9,491.397,3,1,0,0,6349,244,0,697.769,190.379,1904.661
139,0.565,6,72.464,434.787,3,0,0,0,6391,246,0,719.531,203.323,1920.128
140,0.552,6,68.07,408.417,3,0,1,0,6433,248,0,723.499,199.649,1935.299
141,0.598,6,75.095,450.567,3,1,0,0,6501,252,0,740.937,221.51,1951.5
142,0.619,7,28.936,202.553,3,0,0,1,6545,254,0,734.374,227.372,1968.179
143,0.619,7,22.582,158.073,3,0,0,0,6589,256,0,723.511,224.041,1984.859
144,0.617,7,75.99,531.93,3,0,0,0,6633,258,0,723.758,223.441,2001.498
145,0.621,7,57.788,404.514,3,1,0,0,6702,262,0,738.832,229.295,2018.21
146,0.634,7,64.755,453.286,3,0,0,0,6747,264,0,744.297,236.103,2035.229
147,0.551,6,41.29,247.742,3,0,0,0,6789,266,0,703.09,193.617,2050.374
148,0.545,6,54.368,326.206,3,1,0,0,6855,269,0,706.05,192.506,2065.397
149,0.617,7,72.043,504.302,3,1,0,0,6924,273,0,735.161,226.842,2082.028
150,0.576,6,67.639,405.834,3,0,1,0,6967,275,0,707.993,203.828,2097.734
151,0.627,7,94.529,661.705,3,0,0,0,7012,277,0,744.607,233.529,2114.593
152,0.619,7,39.183,274.284,3,0,0,0,7056,279,0,735.777,227.635,2131.261
153,0.548,6,29.93,179.578,3,0,0,0,7097,281,0,713.322,195.302,2146.335
154,0.559,6,42.745,256.468,3,0,0,0,7139,283,0,692.005,193.47,2161.668
155,0.553,6,23.08,138.48,3,0,0,0,7181,285,0,709.82,196.146,2176.856
156,0.573,6,48.483,290.899,3,0,0,0,7223,287,0,695.304,199.147,2192.495
157,0.567,6,99.757,598.54,3,0,0,1,7265,289,0,704.434,199.875,2208.014
158,0.562,6,103.415,620.487,3,0,0,0,7307,291,0,716.107,201.057,2223.401
159,0.589,6,113.409,680.456,3,0,0,0,7350,293,0,715.17,210.543,2239.398
160,0.611,6,61.872,371.233,3,0,1,0,7394,295,0,741.103,226.368,2255.89
161,0.644,7,39.118,273.828,3,0,0,0,7439,297,0,736.928,237.445,2273.133
162,0.618,7,71.801,502.61,3,1,0,0,7508,301,0,749.791,231.714,2289.786
163,0.587,6,108.78,652.677,3,0,0,0,7551,303,0,711.173,208.679,2305.739
164,0.627,7,53.837,376.858,3,0,0,0,7596,305,0,742.991,232.956,2322.594
165,0.65,7,89.162,624.131,3,1,0,0,7667,309,0,768.297,249.793,2339.967
166,0.607,6,34.356,206.137,3,0,0,0,7711,311,0,742.226,225.151,2356.365
167,0.557,6,72.742,436.455,3,0,0,0,7753,313,0,711.417,198.253,2371.658
168,0.611,6,20.351,122.108,3,0,0,0,7797,315,0,737.121,225.108,2388.147
169,0.604,6,27.829,166.974,3,0,0,0,7841,317,0,730.742,220.815,2404.493
170,0.581,6,91.417,548.502,3,0,1,0,7884,319,0,711.899,206.636,2420.304
171,0.592,6,25.785,154.709,3,1,0,0,7952,323,0,711.787,210.621,2436.369
172,0.62,7,101.461,710.228,3,1,0,0,8021,327,0,739.271,229.333,2453.075
173,0.578,6,54.088,324.529,3,0,0,0,8064,329,0,698.68,202.081,2468.84
174,0.605,6,114.453,686.716,3,0,0,0,8108,331,0,736.498,222.94,2485.209
175,0.614,7,83.244,582.711,3,0,0,0,8152,333,0,728.26,223.649,2501.775
176,0.632,7,50.268,351.877,3,1,0,0,8222,337,0,761.371,240.761,2518.75
177,0.662,7,111.1,777.698,3,0,0,0,8268,340,0,775.567,256.558,2536.378
178,0.655,7,40.462,283.237,3,1,0,0,8339,344,0,740.55,242.433,2553.852
179,0.617,7,86.476,605.331,3,0,0,0,8383,346,0,759.16,234.159,2570.478
180,0.662,7,42.921,300.447,3,0,1,0,8429,349,0,756.839,250.429,2588.11
181,0.612,7,56.986,398.899,3,0,0,1,8473,351,0,728.065,222.832,2604.63
182,0.602,6,104.572,627.435,3,0,0,0,8517,353,0,718.549,216.439,2620.932
183,0.622,7,25.527,178.692,3,0,0,0,8561,355,0,746.86,232.296,2637.674
184,0.586,6,48.173,289.039,3,1,0,0,8629,359,0,719.925,211.051,2653.616
185,0.641,7,82.916,580.41,3,0,0,0,8674,361,0,752.879,241.281,2670.781
186,0.581,6,111.091,666.547,3,0,0,0,8717,363,0,712.666,207.001,2686.602
187,0.6,6,100.221,601.325,3,1,0,1,8785,367,0,734.117,220.09,2702.841
188,0.642,7,117.591,823.135,3,0,0,0,8830,369,0,769.08,246.726,2720.021
189,0.648,7,45.696,319.87,3,1,0,0,8900,373,0,760.944,246.629,2737.349
190,0.633,7,105.365,737.553,3,1,1,0,8970,377,0,747.92,236.79,2754.341
191,0.589,6,32.062,192.372,3,0,0,0,9013,379,0,716.83,211.265,2770.352
192,0.629,7,41.019,287.133,3,0,0,0,9058,381,0,748.656,235.514,2787.254
193,0.663,7,28.985,202.896,3,0,0,0,9104,384,0,775.111,256.789,2804.903
194,0.658,7,90.293,632.048,3,0,0,0,9150,387,0,754.687,248.346,2822.454
195,0.607,6,37.981,227.888,3,0,0,0,9194,389,0,718.814,218.267,2838.865
196,0.644,7,111.842,782.895,3,0,0,0,9239,391,0,757.724,244.137,2856.108
197,0.629,7,30.759,215.315,3,1,0,1,9309,395,0,760.44,239.158,2873.005
198,0.639,7,22.626,158.384,3,1,0,0,9379,399,0,747.134,238.652,2890.123
199,0.682,7,119.454,836.175,3,1,0,0,9451,403,0,776.281,264.892,2908.219
200,0.591,6,63.088,378.528,3,0,1,0,9494,405,0,726.857,214.831,2924.268
201,0.621,7,109.394,765.761,3,0,0,0,9538,407,0,735.585,228.475,2940.991
202,0.615,7,81.74,572.177,3,0,0,0,9582,409,0,718.603,221.039,2957.579
203,0.619,7,63.472,444.301,3,1,0,0,9651,413,0,750.968,232.563,2974.261
204,0.68,7,37.995,265.964,3,0,0,0,9698,416,0,755.564,256.779,2992.294
205,0.608,6,28.421,170.526,3,0,0,0,9742,418,0,731.179,222.342,3008.725
206,0.624,7,74.491,521.437,3,0,0,0,9786,420,0,749.812,233.909,3025.509
207,0.599,6,113.869,683.213,3,1,0,0,9854,424,0,747.692,223.884,3041.732
208,0.681,7,118.186,827.303,3,0,0,0,9901,427,0,776.524,264.301,3059.788
209,0.667,7,91.947,643.632,3,0,0,0,9947,430,0,756.29,252.399,3077.547
210,0.636,7,116.353,814.468,3,1,1,0,10017,434,0,750.748,238.678,3094.598
211,0.665,7,58.225,407.573,3,1,0,0,10088,438,0,756.839,251.536,3112.295
212,0.631,7,30.036,210.253,3,0,0,1,10133,440,0,748.645,236.086,3129.231
213,0.626,7,69.818,488.727,3,0,0,0,10178,442,0,732.755,229.294,3146.058
214,0.619,7,112.836,789.851,3,0,0,0,10222,444,0,728.474,225.574,3162.738
215,0.677,7,29.668,207.677,3,0,0,0,10269,447,0,762.626,258.2,3180.714
216,0.698,7,36.393,254.748,3,0,0,0,10316,450,0,797.154,278.224,3199.158
217,0.691,7,62.304,436.126,3,0,0,0,10363,453,0,789.915,272.79,3217.438
218,0.616,7,71.982,503.873,3,0,0,0,10407,455,0,732.302,225.481,3234.04
219,0.692,7,112.33,786.313,3,0,0,0,10454,458,0,795.966,275.226,3252.339
220,0.674,7,107.727,754.09,3,0,1,0,10500,461,0,753.904,254.062,3270.244
221,0.698,7,33.931,237.517,3,0,0,0,10547,464,0,779.743,272.065,3288.684
222,0.635,7,38.308,268.157,3,0,0,0,10592,466,0,737.455,233.965,3305.705
223,0.641,7,114.475,801.327,3,0,0,0,10637,468,0,770.729,246.836,3322.861
224,0.64,7,110.133,770.934,3,0,0,0,10682,470,0,745.248,238.395,3339.999
225,0.658,7,101.857,713.002,3,0,0,0,10728,473,0,756.247,248.96,3357.556
226,0.623,7,103.279,722.954,3,1,0,1,10797,477,0,762.489,237.634,3374.326
227,0.649,7,43.756,306.29,3,0,0,1,10842,479,0,763.71,247.978,3391.681
228,0.669,7,28.907,202.347,3,0,0,0,10888,482,0,778.528,260.527,3409.481
229,0.688,7,61.683,431.784,3,0,0,0,10935,485,0,769.061,264.447,3427.693
230,0.674,7,89.645,627.513,3,0,1,0,10981,488,0,788.413,265.757,3445.602
231,0.681,7,76.843,537.898,3,1,0,0,11053,492,0,785.475,267.428,3463.663
232,0.638,7,36.723,257.058,3,0,0,0,11098,494,0,752.006,239.846,3480.76
233,0.683,7,45.032,315.224,3,0,0,0,11145,497,0,769.862,263.042,3498.875
234,0.694,7,79.584,557.086,3,0,0,0,11192,500,0,767.84,266.449,3517.229
235,0.668,7,75.404,527.829,3,0,0,0,11238,503,0,753.722,251.698,3534.998
236,0.634,7,76.592,536.145,3,0,0,0,11283,505,0,758.457,240.584,3552.016
237,0.669,7,47.604,333.231,3,0,0,0,11329,508,0,749.895,250.885,3569.812
238,0.684,7,24.546,171.824,3,0,0,0,11376,511,0,794.033,271.644,3587.947
239,0.644,7,55.965,391.758,3,1,0,0,11446,515,0,750.759,241.753,3605.181
240,0.688,7,79.925,559.473,3,0,1,0,11493,518,0,794.573,273.316,3623.399
241,0.644,7,42.732,299.127,3,0,0,0,11538,520,0,735.081,236.824,3640.641
242,0.692,7,109.892,769.242,3,0,0,0,11585,523,0,781.098,270.404,3658.958
243,0.641,7,35.728,250.097,3,0,0,0,11630,525,0,763.011,244.407,3676.116
244,0.625,7,100.859,706.014,3,1,0,0,11700,529,0,748.886,234.028,3692.924
245,0.623,7,67.533,472.729,3,1,0,0,11769,533,0,743.057,231.59,3709.695
246,0.645,7,59.606,417.239,3,1,0,0,11839,537,0,742.391,239.508,3726.956
247,0.662,7,74.112,518.782,3,0,0,0,11885,540,0,783.713,259.494,3744.598
248,0.698,7,113.122,791.854,3,0,0,0,11932,543,0,803.383,280.487,3763.047
249,0.627,7,36.155,253.084,3,0,0,0,11977,545,0,749.838,235.167,3779.905
250,0.696,7,82.788,579.513,3,0,1,0,12024,548,0,795.356,276.892,3798.31
251,0.638,7,77.693,543.85,3,0,0,1,12069,550,0,739.339,235.976,3815.417
252,0.68,7,31.521,220.644,3,0,0,0,12116,553,0,785.882,267.319,3833.464
253,0.706,7,70.512,493.583,3,0,0,0,12164,556,0,792.738,279.7,3852.078
254,0.686,7,51.25,358.75,3,0,0,0,12211,559,0,763.853,261.816,3870.242
255,0.672,7,62.158,435.107,3,0,0,0,12257,562,0,764.846,256.827,3888.093
256,0.672,7,29.127,203.892,3,0,0,0,12303,565,0,789.132,265.114,3905.952
257,0.666,7,82.829,579.801,3,0,0,0,12349,568,0,753.054,250.774,3923.679
258,0.647,7,35.993,251.95,3,0,0,0,12394,570,0,772.486,249.755,3940.971
259,0.692,7,39.505,276.534,3,1,0,0,12466,575,0,771.849,267.144,3959.285
260,0.697,7,67.493,472.45,3,0,1,0,12513,578,0,801.202,279.367,3977.714
261,0.66,7,45.35,317.447,3,0,0,0,12559,581,0,760.01,250.69,3995.299
262,0.668,7,57.353,401.471,3,0,0,0,12605,584,0,770.593,257.468,4013.076
263,0.682,7,86.362,604.536,3,1,0,0,12677,588,0,788.026,268.788,4031.165
264,0.707,7,26.16,183.12,3,0,0,0,12725,591,0,806.331,285.083,4049.812
265,0.725,8,73.541,588.324,4,0,0,0,12773,594,0,779.556,282.43,4068.851
266,0.632,7,76.344,534.406,3,0,0,1,12818,596,0,748.45,236.491,4085.814
267,0.636,7,102.212,715.486,3,0,0,0,12863,598,0,738.801,234.994,4102.872
268,0.664,7,78.269,547.884,3,1,0,0,12934,602,0,747.963,248.248,4120.549
269,0.646,7,23.778,166.444,3,0,0,0,12979,604,0,740.813,239.313,4137.829
270,0.725,8,78.353,626.823,4,1,1,0,13052,609,0,779.337,282.446,4156.874
271,0.722,8,46.341,370.732,4,0,0,0,13100,612,0,785.933,283.833,4175.861
272,0.704,7,94.848,663.934,3,0,0,0,13148,615,0,806.198,283.879,4194.444
273,0.678,7,32.959,230.714,3,0,0,0,13195,618,0,772.673,261.842,4212.434
274,0.666,7,113.141,791.984,3,0,0,0,13241,621,0,770.613,256.621,4230.16
275,0.718,7,78.457,549.2,3,0,0,0,13289,624,0,801.948,287.73,4249.042
276,0.643,7,58.499,409.493,3,0,0,0,13334,626,0,751.406,241.571,4266.253
277,0.725,8,72.241,577.928,4,0,0,0,13383,629,0,815.297,295.611,4285.305
278,0.707,7,95.505,668.535,3,1,0,0,13456,634,0,800.115,282.918,4303.954
279,0.662,7,109.731,768.114,3,0,0,0,13502,637,0,751.972,248.802,4321.585
280,0.674,7,68.183,477.283,3,0,1,0,13548,640,0,780.847,263.336,4339.501
281,0.663,7,74.967,524.767,3,0,0,0,13594,643,0,759.072,251.667,4357.162
282,0.696,7,80.803,565.621,3,0,0,0,13641,646,0,764.586,266.221,4375.569
283,0.72,7,52.667,368.672,3,0,0,0,13689,649,0,804.652,289.788,4394.512
284,0.687,7,80.356,562.492,3,0,0,0,13736,652,0,791.182,271.836,4412.712
285,0.683,7,82.076,574.534,3,1,0,0,13808,656,0,780.181,266.29,4430.811
286,0.725,8,54.167,433.333,4,0,0,0,13856,659,0,808.872,293.206,4449.859
287,0.705,7,52.342,366.394,3,0,0,1,13904,662,0,774.157,272.863,4468.457
288,0.724,8,23.735,189.883,4,0,0,0,13952,665,0,782.631,283.397,4487.487
289,0.646,7,36.873,258.11,3,0,0,0,13997,667,0,751.643,242.919,4504.774
290,0.658,7,89.125,623.876,3,0,1,0,14043,670,0,761.679,250.582,4522.321
291,0.672,7,117.594,823.159,3,0,0,0,14089,673,0,750.447,252.248,4540.187
292,0.73,8,89.245,713.964,4,0,0,0,14138,676,0,807.989,294.907,4559.347
293,0.664,7,71.132,497.924,3,0,0,0,14184,679,0,784.688,260.662,4577.037
294,0.671,7,41.252,288.765,3,0,0,0,14230,682,0,761.412,255.27,4594.864
295,0.714,7,38.096,266.672,3,1,0,0,14303,687,0,807.908,288.513,4613.671
296,0.737,8,22.923,183.383,4,0,0,0,14352,690,0,818.628,301.868,4632.999
297,0.736,8,62.275,498.201,4,0,0,0,14401,693,0,812.04,298.723,4652.287
298,0.683,7,57.756,404.291,3,0,0,0,14448,696,0,766.9,261.792,4670.388
299,0.705,7,104.151,729.059,3,0,0,0,14496,699,0,781.142,275.393,4688.991
300,0.737,8,111.293,890.348,4,0,1,0,14545,702,0,814.439,300.264,4708.315
301,0.668,7,48.763,341.339,3,0,0,0,14591,705,0,765.748,255.841,4726.091
302,0.741,8,76.159,609.275,4,1,0,0,14665,710,0,821.891,304.378,4745.49
303,0.65,7,39.624,277.365,3,0,0,0,14711,712,0,774.453,251.828,4762.866
304,0.734,8,78.514,628.113,4,0,0,0,14760,715,0,798.077,292.782,4782.109
305,0.691,7,115.037,805.26,3,0,0,0,14807,718,0,783.14,270.519,4800.392
306,0.679,7,51.825,362.775,3,0,0,0,14854,721,0,767.399,260.573,4818.412
307,0.698,7,45.259,316.816,3,0,0,0,14901,724,0,774.645,270.199,4836.847
308,0.678,7,53.934,377.537,3,0,0,0,14948,727,0,781.838,265.023,4854.841
309,0.684,7,82.106,574.743,3,0,0,0,14995,730,0,776.299,265.652,4872.98
310,0.714,7,109.42,765.941,3,0,1,0,15043,733,0,784.568,279.925,4891.772
311,0.716,7,109.596,767.174,3,0,0,0,15091,736,0,777.672,278.256,4910.609
312,0.744,8,108.801,870.409,4,0,0,0,15140,739,0,791.403,294.465,4930.087
313,0.649,7,99.35,695.452,3,0,0,0,15185,741,0,753.927,244.539,4947.426
