Time(s),Density,CongestionFactor(1-10),ExpectedTravelTime_ETT,Weight_wij,TTL,ProactiveTriggered(0/1),MaintenanceTriggered(0/1),ReactiveTriggered(0/1),PacketsTx_cum,PacketCollisions_cum,PacketsLost_cum,AvgTravelTime_snapshot_s,LostTime_snapshot_s,CO2_cum_g
99,0.516,6,112.612,675.674,3,0,0,0,4273,147,0,698.262,180.202,1311.397
100,0.519,6,98.828,592.967,3,0,1,0,4313,149,0,695.49,180.436,1325.827
101,0.575,6,84.141,504.844,3,1,0,0,4381,152,0,710.123,204.171,1341.516
102,0.579,6,114.359,686.155,3,0,0,0,4424,154,0,715.777,207.343,1357.301
103,0.558,6,21.42,128.523,3,0,0,0,4466,156,0,706.141,196.92,1372.603
104,0.502,6,25.328,151.967,3,1,0,0,4531,159,0,690.292,173.407,1386.665
105,0.526,6,108.576,651.454,3,1,0,1,4597,162,0,692.211,181.909,1401.246
106,0.56,6,45.321,271.926,3,0,0,0,4639,164,0,697.398,195.202,1416.594
107,0.584,6,29.256,175.537,3,0,0,0,4682,166,0,705.646,206.061,1432.484
108,0.583,6,23.807,142.842,3,1,0,0,4750,169,0,727.511,212.234,1448.361
109,0.504,6,113.513,681.078,3,0,0,0,4790,171,0,677.21,170.744,1462.465
110,0.583,6,96.081,576.488,3,1,1,0,4858,174,0,707.755,206.465,1478.342
111,0.586,6,61.861,371.165,3,0,0,1,4901,176,0,716.715,209.903,1494.27
112,0.577,6,51.869,311.212,3,0,0,0,4944,178,0,721.501,208.153,1510.003
113,0.543,6,87.871,527.225,3,0,0,0,4985,180,0,710.718,193.135,1524.985
114,0.525,6,87.737,526.422,3,1,0,0,5051,183,0,681.523,178.954,1539.557
115,0.569,6,110.325,661.948,3,0,0,0,5093,185,0,721.335,205.059,1555.1
116,0.587,6,30.23,181.378,3,0,0,0,5136,187,0,735.88,215.889,1571.052
117,0.552,6,39.167,235.001,3,0,0,0,5178,189,0,702.962,194.055,1586.227
118,0.508,6,53.261,319.564,3,0,0,0,5218,191,0,669.594,170.026,1600.411
119,0.511,6,20.748,124.487,3,0,0,0,5258,193,0,696.094,177.848,1614.665
120,0.526,6,83.799,502.793,3,0,1,0,5299,195,0,677.708,178.379,1629.265
121,0.54,6,73.291,439.745,3,1,0,0,5365,198,0,715.15,193.03,1644.165
122,0.564,6,20.042,120.251,3,1,0,0,5432,201,0,702.909,198.16,1659.603
123,0.544,6,26.577,159.464,3,0,0,0,5473,203,0,696.485,189.418,1674.594
124,0.532,6,111.138,666.829,3,0,0,0,5514,205,0,677.393,180.207,1689.321
125,0.589,6,25.175,151.049,3,1,0,0,5582,209,0,727.835,214.197,1705.313
126,0.531,6,31.144,186.864,3,0,0,1,5623,211,0,675.47,179.365,1720.017
127,0.604,6,24.311,145.865,3,0,0,0,5667,213,0,730.195,220.408,1736.348
128,0.564,6,100.057,600.339,3,0,0,0,5709,215,0,695.907,196.233,1751.789
129,0.57,6,97.705,586.233,3,0,0,0,5751,217,0,707.925,201.728,1767.363
130,0.606,6,27.558,165.347,3,0,1,0,5795,219,0,728.219,220.519,1783.737
131,0.61,6,70.432,422.589,3,1,0,0,5864,223,0,726.661,221.505,1800.201
132,0.525,6,76.726,460.355,3,0,0,0,5905,225,0,707.428,185.752,1814.773
133,0.611,6,90.709,544.254,3,0,0,0,5949,227,0,734.614,224.244,1831.256
134,0.549,6,91.829,550.974,3,0,0,0,5990,229,0,717.856,197.101,1846.365
135,0.526,6,36.388,218.327,3,0,0,0,6031,231,0,707.675,186.162,1860.958
136,0.602,6,32.289,193.733,3,0,0,0,6075,233,0,736.368,221.647,1877.251
137,0.573,6,106.923,641.54,3,1,0,1,6142,236,0,726.282,207.991,1892.888
138,0.548,6,112.391,674.347,3,0,0,0,6183,238,0,714.618,195.705,1907.965
139,0.625,7,60.052,420.363,3,0,0,0,6227,240,0,740.333,231.191,1924.763
140,0.569,6,98.491,590.946,3,0,1,0,6269,242,0,708.078,201.582,1940.325
141,0.589,6,114.366,686.197,3,0,0,0,6312,244,0,737.752,217.257,1956.326
142,0.54,6,43.607,261.645,3,0,0,0,6353,246,0,711.324,192.211,1971.24
143,0.581,6,105.331,631.987,3,0,0,1,6396,248,0,716.865,208.117,1987.054
144,0.618,7,67.157,470.098,3,1,0,0,6465,252,0,731.312,225.938,2003.703
145,0.577,6,21.431,128.584,3,0,0,0,6508,254,0,720.279,207.692,2019.429
146,0.57,6,79.073,474.44,3,0,0,0,6550,256,0,716.946,204.215,2034.998
147,0.624,7,105.217,736.516,3,1,0,0,6619,260,0,755.345,235.766,2051.789
148,0.567,6,50.531,303.184,3,0,0,0,6661,262,0,710.606,201.36,2067.292
149,0.622,7,58.849,411.942,3,0,0,0,6705,264,0,724.241,225.078,2084.023
150,0.615,7,105.828,740.796,3,1,1,0,6774,268,0,743.13,228.482,2100.605
151,0.596,6,85.355,512.13,3,0,0,0,6817,270,0,712.99,212.427,2116.761
152,0.62,7,43.497,304.482,3,0,0,0,6861,272,0,758.522,235.279,2133.465
153,0.618,7,61.563,430.939,3,0,0,0,6905,274,0,724.959,224.065,2150.119
154,0.547,6,80.446,482.679,3,0,0,0,6946,276,0,706.29,193.2,2165.182
155,0.636,7,101.106,707.745,3,1,0,0,7016,280,0,756.263,240.369,2182.229
156,0.597,6,77.059,462.356,3,1,0,0,7084,284,0,731.268,218.133,2198.401
157,0.547,6,39.655,237.931,3,0,0,0,7125,286,0,701.339,191.891,2213.466
158,0.595,6,70.907,425.443,3,1,0,0,7193,290,0,716.88,213.219,2229.599
159,0.598,6,50.269,301.613,3,0,0,0,7236,292,0,709.921,212.147,2245.795
160,0.639,7,70.789,495.525,3,0,1,0,7281,294,0,745.372,238.226,2262.921
161,0.571,6,94.208,565.248,3,0,0,0,7323,296,0,719.409,205.556,2278.53
162,0.645,7,45.628,319.397,3,0,0,0,7368,298,0,760.602,245.317,2295.787
163,0.635,7,22.949,160.641,3,1,0,0,7438,302,0,754.042,239.29,2312.812
164,0.595,6,82.174,493.044,3,0,0,0,7481,304,0,729.958,217.218,2328.951
165,0.6,6,84.383,506.296,3,0,0,0,7524,306,0,747.561,224.252,2345.198
166,0.614,7,35.101,245.71,3,0,0,0,7568,308,0,748.393,229.73,2361.758
167,0.577,6,40.816,244.893,3,0,0,0,7611,310,0,711.729,205.329,2377.491
168,0.572,6,68.544,411.266,3,0,0,0,7653,312,0,697.972,199.583,2393.109
169,0.618,7,103.785,726.494,3,0,0,0,7697,314,0,754.946,233.166,2409.754
170,0.577,6,46.342,278.055,3,0,1,0,7740,316,0,714.613,206.142,2425.485
171,0.627,7,101.256,708.789,3,1,0,0,7810,320,0,763.602,239.42,2442.34
172,0.653,7,24.582,172.074,3,0,0,0,7856,323,0,755.458,246.63,2459.773
173,0.633,7,46.288,324.017,3,0,0,0,7901,325,0,761.427,240.806,2476.75
174,0.639,7,89.959,629.711,3,1,0,0,7971,329,0,751.467,240.11,2493.872
175,0.624,7,96.195,673.366,3,0,0,0,8015,331,0,753.094,234.918,2510.655
176,0.624,7,37.074,259.52,3,0,0,0,8059,333,0,738.672,230.308,2527.431
177,0.653,7,43.845,306.916,3,0,0,0,8105,336,0,754.862,246.37,2544.861
178,0.665,7,38.585,270.098,3,1,0,0,8176,340,0,782.41,260.347,2562.576
179,0.575,6,83.208,499.249,3,1,0,0,8244,343,0,734.993,211.39,2578.269
180,0.622,7,106.846,747.925,3,0,1,0,8288,345,0,750.27,233.254,2595.005
181,0.596,6,22.836,137.015,3,1,0,0,8356,349,0,730.593,217.566,2611.154
182,0.666,7,29.793,208.553,3,0,0,0,8402,352,0,784.113,260.996,2628.874
183,0.629,7,46.103,322.72,3,1,0,0,8472,356,0,752.472,236.698,2645.774
184,0.606,6,108.549,651.295,3,0,0,0,8516,358,0,723.911,219.433,2662.162
185,0.671,7,98.26,687.819,3,0,0,0,8562,361,0,751.439,252.287,2680.011
186,0.624,7,54.045,378.313,3,1,0,0,8631,365,0,753.925,235.307,2696.802
187,0.614,7,69.912,489.384,3,0,0,0,8675,367,0,727.361,223.162,2713.355
188,0.591,6,54.262,325.572,3,0,0,0,8718,369,0,730.478,215.73,2729.393
189,0.577,6,85.969,515.815,3,0,0,0,8761,371,0,699.406,201.897,2745.134
190,0.672,7,36.977,258.838,3,0,1,0,8807,374,0,781.371,262.605,2762.998
191,0.632,7,68.24,477.68,3,0,0,0,8852,376,0,730.548,231.024,2779.974
192,0.586,6,104.831,628.984,3,0,0,0,8895,378,0,721.201,211.383,2795.912
193,0.587,6,81.949,491.693,3,1,0,0,8963,382,0,728.502,213.928,2811.876
194,0.636,7,64.971,454.8,3,0,0,0,9008,384,0,739.498,235.239,2828.935
195,0.603,6,61.365,368.191,3,0,0,0,9052,386,0,737.001,222.188,2845.249
196,0.662,7,114.027,798.187,3,0,0,0,9098,389,0,765.616,253.508,2862.891
197,0.627,7,71.237,498.66,3,0,0,0,9143,391,0,763.959,239.631,2879.752
198,0.589,6,32.251,193.509,3,0,0,0,9186,393,0,743.76,219.203,2895.763
199,0.636,7,53.622,375.353,3,0,0,0,9231,395,0,740.728,235.587,2912.82
200,0.605,6,86.526,519.157,3,0,1,0,9275,397,0,750.262,226.951,2929.18
201,0.618,7,21.951,153.655,3,0,0,0,9319,399,0,755.213,233.532,2945.841
202,0.62,7,31.084,217.586,3,0,0,0,9363,401,0,727.29,225.453,2962.537
203,0.597,6,86.29,517.741,3,0,0,0,9406,403,0,727.779,217.144,2978.712
204,0.657,7,104.14,728.982,3,0,0,0,9452,406,0,761.716,250.295,2996.241
205,0.65,7,32.057,224.399,3,0,0,0,9497,408,0,774.749,251.68,3013.602
206,0.627,7,70.883,496.183,3,1,0,0,9567,412,0,744.406,233.188,3030.444
207,0.643,7,29.102,203.711,3,1,0,0,9637,416,0,766.706,246.511,3047.656
208,0.645,7,69.645,487.516,3,1,0,0,9707,420,0,739.311,238.479,3064.915
209,0.673,7,75.961,531.725,3,1,0,0,9778,424,0,772.489,259.824,3082.791
210,0.63,7,96.939,678.57,3,0,1,1,9823,426,0,732.473,230.853,3099.719
211,0.603,6,47.562,285.371,3,1,0,0,9892,430,0,731.233,220.42,3116.031
212,0.664,7,44.855,313.987,3,0,0,0,9938,433,0,761.668,252.99,3133.72
213,0.653,7,69.318,485.224,3,0,0,0,9984,436,0,778.853,254.448,3151.164
214,0.675,7,74.162,519.136,3,1,0,0,10056,440,0,762.63,257.531,3169.1
215,0.653,7,58.263,407.844,3,0,0,0,10102,443,0,754.22,246.4,3186.544
216,0.69,7,43.808,306.656,3,0,0,0,10149,446,0,778.293,268.541,3204.81
217,0.664,7,44.058,308.403,3,0,0,0,10195,449,0,781.307,259.442,3222.494
218,0.683,7,114.189,799.32,3,0,0,0,10242,452,0,764.782,261.153,3240.6
219,0.66,7,78.354,548.48,3,0,0,0,10288,455,0,775.314,255.673,3258.182
220,0.607,6,110.971,665.824,3,0,1,0,10332,457,0,719.515,218.416,3274.589
221,0.606,6,82.328,493.971,3,0,0,0,10376,459,0,744.526,225.604,3290.972
222,0.635,7,37.668,263.674,3,0,0,0,10421,461,0,768.437,243.855,3307.997
223,0.689,7,113.227,792.589,3,0,0,0,10468,464,0,773.376,266.266,3326.229
224,0.659,7,95.487,668.406,3,0,0,0,10514,467,0,759.606,250.27,3343.798
225,0.643,7,89.16,624.118,3,0,0,0,10559,469,0,745.292,239.603,3361.008
226,0.656,7,104.248,729.735,3,1,0,0,10630,473,0,757.153,248.27,3378.506
227,0.682,7,37.864,265.045,3,0,0,0,10677,476,0,768.617,261.949,3396.582
228,0.664,7,42.058,294.409,3,1,0,0,10748,480,0,749.831,248.771,3414.254
229,0.684,7,61.777,432.439,3,0,0,0,10795,483,0,786.315,269.015,3432.389
230,0.674,7,62.764,439.346,3,1,1,0,10866,487,0,775.57,261.511,3450.303
231,0.656,7,27.605,193.237,3,0,0,0,10912,490,0,765.325,251.162,3467.813
232,0.663,7,48.86,342.017,3,0,0,0,10958,493,0,782.936,259.694,3485.481
233,0.667,7,33.509,234.563,3,0,0,0,11004,496,0,778.174,259.625,3503.236
234,0.702,7,75.585,529.095,3,1,0,0,11077,501,0,792.65,278.137,3521.764
235,0.652,7,80.556,563.89,3,1,0,0,11148,505,0,772.465,251.746,3539.172
236,0.685,7,118.062,826.434,3,0,0,0,11195,508,0,768.331,263.07,3557.319
237,0.625,7,58.392,408.744,3,0,0,0,11239,510,0,744.053,232.486,3574.125
238,0.616,7,45.154,316.076,3,0,0,0,11283,512,0,733.784,225.981,3590.73
239,0.643,7,61.171,428.199,3,1,0,0,11353,516,0,749.159,241.014,3607.951
240,0.706,7,77.924,545.467,3,0,1,0,11401,519,0,793.819,280.362,3626.581
241,0.656,7,65.119,455.836,3,0,0,0,11447,522,0,758.647,248.775,3644.08
242,0.666,7,64.517,451.621,3,0,0,0,11493,525,0,763.464,254.292,3661.81
243,0.627,7,53.642,375.491,3,0,0,0,11538,527,0,734.666,230.389,3678.667
244,0.651,7,74.144,519.007,3,0,0,0,11584,529,0,761.824,247.87,3696.052
245,0.627,7,107.735,754.147,3,0,0,1,11629,531,0,738.711,231.706,3712.912
246,0.628,7,97.312,681.183,3,0,0,0,11674,533,0,732.634,230.01,3729.785
247,0.632,7,22.026,154.183,3,0,0,0,11719,535,0,749.4,236.988,3746.76
248,0.655,7,119.725,838.073,3,0,0,0,11765,538,0,773.473,253.293,3764.239
249,0.629,7,45.529,318.704,3,0,0,0,11810,540,0,764.814,240.387,3781.128
250,0.71,7,81.466,570.261,3,0,1,0,11858,543,0,787.184,279.398,3799.837
251,0.707,7,87.252,610.765,3,0,0,0,11906,546,0,791.843,280.032,3818.488
252,0.721,7,32.113,224.791,3,1,0,0,11979,551,0,790.867,285.062,3837.444
253,0.716,7,56.739,397.172,3,0,0,0,12027,554,0,804.586,287.914,3856.283
254,0.655,7,66.73,467.108,3,0,0,0,12073,557,0,768.718,251.874,3873.77
255,0.715,7,34.061,238.427,3,0,0,0,12121,560,0,776.034,277.289,3892.586
256,0.665,7,41.294,289.057,3,1,0,0,12192,564,0,746.586,248.34,3910.296
257,0.635,7,63.322,443.255,3,0,0,0,12237,566,0,745.122,236.738,3927.338
258,0.7,7,26.371,184.598,3,1,0,0,12310,571,0,792.403,277.367,3945.827
259,0.701,7,39.518,276.624,3,1,0,0,12383,576,0,768.077,269.217,3964.338
260,0.646,7,25.235,176.643,3,0,1,0,12428,578,0,753.431,243.251,3981.61
261,0.728,8,89.099,712.796,4,1,0,0,12502,583,0,787.71,286.564,4000.716
262,0.629,7,67.225,470.574,3,0,0,0,12547,585,0,763.636,240.233,4017.618
263,0.684,7,115.353,807.468,3,0,0,0,12594,588,0,757.817,259.291,4035.754
264,0.655,7,89.408,625.853,3,0,0,0,12640,591,0,764.315,250.18,4053.226
265,0.631,7,69.921,489.444,3,0,0,0,12685,593,0,751.438,237.031,4070.166
266,0.719,7,23.677,165.741,3,0,0,0,12733,596,0,784.683,282.225,4089.087
267,0.658,7,101.389,709.724,3,0,0,0,12779,599,0,773.963,254.721,4106.639
268,0.694,7,48.175,337.222,3,0,0,0,12826,602,0,793.472,275.388,4124.996
269,0.673,7,112.712,788.982,3,0,0,0,12872,605,0,752.715,253.198,4142.874
270,0.679,7,32.422,226.955,3,0,1,0,12919,608,0,782.424,265.452,4160.881
271,0.654,7,87.856,614.992,3,1,0,0,12990,612,0,739.707,241.886,4178.339
272,0.717,7,59.991,419.935,3,0,0,0,13038,615,0,785.628,281.661,4197.208
273,0.73,8,27.863,222.907,4,0,0,0,13087,618,0,814.919,297.41,4216.366
274,0.688,7,111.798,782.589,3,0,0,0,13134,621,0,776.58,267.241,4234.591
275,0.702,7,36.179,253.252,3,0,0,0,13182,624,0,785.404,275.753,4253.128
276,0.691,7,109.438,766.067,3,0,0,0,13229,627,0,765.432,264.341,4271.408
277,0.653,7,101.497,710.482,3,0,0,0,13275,630,0,765.977,249.902,4288.832
278,0.7,7,38.173,267.214,3,1,0,0,13347,635,0,798.023,279.137,4307.31
279,0.712,7,34.435,241.047,3,1,0,0,13420,640,0,786.602,279.853,4326.057
280,0.706,7,21.328,149.299,3,1,1,0,13493,645,0,789.189,278.552,4344.677
281,0.725,8,113.705,909.644,4,1,0,0,13566,650,0,784.049,284.204,4363.725
282,0.709,7,54.278,379.945,3,0,0,0,13614,653,0,782.612,277.391,4382.412
283,0.737,8,42.203,337.622,4,0,0,0,13663,656,0,790.382,291.411,4401.737
284,0.666,7,101.697,711.877,3,0,0,0,13709,659,0,775.087,258.242,4419.472
285,0.725,8,108.018,864.144,4,0,0,0,13758,662,0,817.297,296.359,4438.525
286,0.643,7,56.093,392.654,3,1,0,0,13828,666,0,741.452,238.225,4455.727
287,0.681,7,109.793,768.554,3,0,0,0,13875,669,0,755.128,257.04,4473.784
288,0.668,7,68.729,481.105,3,1,0,0,13946,673,0,771.176,257.589,4491.556
289,0.688,7,114.229,799.606,3,0,0,0,13993,676,0,758.918,260.994,4509.771
290,0.657,7,40.917,286.419,3,0,1,0,14039,679,0,768.544,252.49,4527.297
291,0.673,7,56.101,392.705,3,0,0,0,14085,682,0,775.494,260.975,4545.182
292,0.715,7,57.16,400.121,3,0,0,0,14133,685,0,789.666,282.347,4564.008
293,0.656,7,51.936,363.549,3,0,0,0,14179,688,0,769.07,252.406,4581.519
294,0.648,7,96.744,677.205,3,0,0,0,14224,690,0,743.958,240.911,4598.835
295,0.708,7,95.985,671.896,3,1,0,0,14297,695,0,781.236,276.44,4617.495
296,0.695,7,57.444,402.105,3,1,0,0,14369,700,0,798.086,277.318,4635.87
297,0.722,7,115.991,811.939,3,0,0,0,14417,703,0,782.831,282.639,4654.853
298,0.737,8,22.073,176.586,4,0,0,0,14466,706,0,821.746,302.893,4674.174
299,0.719,7,63.796,446.573,3,0,0,0,14514,709,0,795.532,285.904,4693.083
300,0.706,7,91.206,638.445,3,0,1,0,14562,712,0,787.008,277.885,4711.709
301,0.654,7,61.346,429.425,3,0,0,0,14608,715,0,778.996,254.552,4729.156
302,0.688,7,25.413,177.888,3,0,0,0,14655,718,0,791.208,272.277,4747.381
303,0.717,7,57.368,401.576,3,1,0,0,14728,723,0,778.337,279.096,4766.254
304,0.675,7,99.25,694.751,3,1,0,0,14799,727,0,779.391,263.044,4784.182
305,0.7,7,48.692,340.843,3,0,0,0,14847,730,0,789.557,276.463,4802.676
306,0.654,7,63.063,441.442,3,0,0,0,14893,733,0,749.795,245.254,4820.138
307,0.646,7,20.304,142.128,3,1,0,0,14963,737,0,775.315,250.471,4837.419
308,0.736,8,74.765,598.121,4,0,0,0,15012,740,0,799.797,294.35,4856.715
309,0.69,7,90.831,635.819,3,0,0,0,15059,743,0,771.913,266.214,4874.973
310,0.657,7,38.113,266.791,3,0,1,0,15105,746,0,773.985,254.292,4892.5
311,0.663,7,91.782,642.472,3,0,0,0,15151,749,0,748.405,248.122,4910.161
312,0.706,7,68.93,482.507,3,0,0,0,15199,752,0,803.217,283.362,4928.774
313,0.746,8,52.039,416.315,4,1,0,0,15273,757,0,804.919,300.371,4948.3
