Time(s),Density,AvgSpeed(m/s),Alpha,CongestionScore_CD,Weight_wij,Sigma_Constrained(0/1),RerouteTriggered(0/1),PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,CongestionTime_snapshot_s,CO2_cum_g
40,0.406,9.775,0.674,0.398,0.326,0,0,1975,0,82,611.872,148.989,477.639
41,0.482,8.677,0.598,0.474,0.402,0,0,2028,0,85,665.762,192.365,490.753
42,0.409,9.724,0.671,0.401,0.329,0,0,2076,0,87,625.568,153.659,502.322
43,0.421,9.562,0.659,0.413,0.341,0,0,2125,0,89,621.226,156.767,514.13
44,0.456,9.05,0.624,0.448,0.376,0,0,2176,0,91,621.712,170.045,526.693
45,0.449,9.149,0.631,0.441,0.369,0,0,2227,0,93,621.356,167.403,539.11
46,0.43,9.424,0.65,0.422,0.35,0,0,2277,0,95,621.099,160.271,551.122
47,0.46,8.983,0.62,0.452,0.38,0,0,2329,0,97,646.929,178.731,563.784
48,0.491,8.54,0.589,0.483,0.411,0,0,2383,0,100,665.92,196.187,577.1
49,0.512,8.241,0.568,0.504,0.432,0,0,2438,0,103,664.498,203.991,590.857
50,0.507,8.311,0.573,0.499,0.427,0,0,2493,0,106,672.76,204.585,604.511
51,0.504,8.348,0.576,0.496,0.424,0,0,2548,0,109,635.059,192.16,618.111
52,0.51,8.267,0.57,0.502,0.43,0,0,2603,0,112,652.747,199.679,631.83
53,0.463,8.945,0.617,0.455,0.383,0,0,2655,0,114,630.842,175.298,644.549
54,0.469,8.854,0.611,0.461,0.389,0,0,2707,0,116,624.893,175.983,657.401
55,0.487,8.597,0.593,0.479,0.407,0,0,2761,0,119,621.636,181.691,670.634
56,0.444,9.226,0.636,0.436,0.364,0,0,2812,0,121,640.08,170.411,682.938
57,0.485,8.634,0.595,0.477,0.405,0,0,2865,0,124,618.89,179.93,696.115
58,0.489,8.563,0.591,0.481,0.409,0,0,2919,0,127,637.917,187.324,709.397
59,0.502,8.375,0.578,0.494,0.422,0,0,2974,0,130,638.036,192.348,722.957
60,0.494,8.501,0.586,0.486,0.414,0,0,3028,0,133,659.903,195.479,736.33
61,0.514,8.202,0.566,0.506,0.434,0,0,3084,0,136,663.842,204.862,750.145
62,0.473,8.801,0.607,0.465,0.393,0,0,3137,0,139,659.071,187.059,763.076
63,0.526,8.029,0.554,0.518,0.446,0,0,3193,0,142,652.722,206.096,777.146
64,0.472,8.809,0.608,0.464,0.392,0,0,3246,0,145,631.853,179.127,790.065
65,0.482,8.671,0.598,0.474,0.402,0,0,3299,0,148,645.92,186.795,803.187
66,0.536,7.887,0.544,0.528,0.456,0,0,3356,0,151,656.775,211.257,817.468
67,0.497,8.451,0.583,0.489,0.417,0,0,3410,0,154,628.782,187.566,830.915
68,0.45,9.133,0.63,0.442,0.37,0,0,3461,0,156,605.598,163.551,843.356
69,0.48,8.704,0.6,0.472,0.4,0,0,3514,0,159,649.218,186.865,856.43
70,0.448,9.165,0.632,0.44,0.368,0,0,3565,0,161,620.424,166.753,868.824
71,0.526,8.03,0.554,0.518,0.446,0,0,3621,0,164,649.606,205.097,882.893
72,0.463,8.945,0.617,0.455,0.383,0,0,3673,0,166,648.159,180.095,895.611
73,0.476,8.752,0.604,0.468,0.396,0,0,3726,0,169,637.571,182.248,908.614
74,0.493,8.51,0.587,0.485,0.413,0,0,3780,0,172,645.772,191.049,921.974
75,0.481,8.678,0.599,0.473,0.401,0,0,3833,0,175,659.811,190.613,935.086
76,0.454,9.077,0.626,0.446,0.374,0,0,3884,0,177,643.036,175.161,947.609
77,0.453,9.089,0.627,0.445,0.373,0,0,3935,0,179,622.236,169.197,960.116
78,0.487,8.595,0.593,0.479,0.407,0,0,3989,0,182,645.424,188.69,973.351
79,0.542,7.804,0.538,0.534,0.462,0,0,4046,0,185,668.23,217.213,987.752
80,0.497,8.452,0.583,0.489,0.417,0,0,4100,0,188,660.444,196.992,1001.199
81,0.497,8.458,0.583,0.489,0.417,0,0,4154,0,191,657.986,196.096,1014.636
82,0.508,8.295,0.572,0.5,0.428,0,0,4209,0,194,646.489,197.014,1028.314
83,0.499,8.424,0.581,0.491,0.419,0,0,4263,0,197,625.151,187.179,1041.801
84,0.513,8.228,0.567,0.505,0.433,0,0,4318,0,200,644.484,198.206,1055.578
85,0.54,7.825,0.54,0.532,0.46,0,0,4375,0,203,656.97,212.986,1069.949
86,0.494,8.497,0.586,0.486,0.414,0,0,4429,0,206,636.669,188.711,1083.328
87,0.473,8.802,0.607,0.465,0.393,0,0,4482,0,209,632.296,179.426,1096.258
88,0.545,7.761,0.535,0.537,0.465,0,0,4540,0,212,679.064,221.962,1110.724
89,0.5,8.403,0.58,0.492,0.42,0,0,4595,0,215,654.129,196.429,1124.242
90,0.528,8.009,0.552,0.52,0.448,0,0,4651,0,218,653.721,206.963,1138.342
91,0.478,8.731,0.602,0.47,0.398,0,0,4704,0,221,655.394,187.922,1151.377
92,0.562,7.513,0.518,0.554,0.482,0,0,4763,0,224,665.894,224.471,1166.208
93,0.555,7.619,0.525,0.547,0.475,0,0,4821,0,227,658.721,219.177,1180.883
94,0.536,7.893,0.544,0.528,0.456,0,0,4878,0,230,679.155,218.279,1195.154
95,0.552,7.651,0.528,0.544,0.472,0,0,4936,0,233,692.783,229.579,1209.782
96,0.512,8.237,0.568,0.504,0.432,0,0,4991,0,236,654.994,201.179,1223.545
97,0.568,7.426,0.512,0.56,0.488,0,0,5050,0,240,663.385,226.017,1238.504
98,0.554,7.627,0.526,0.546,0.474,0,0,5108,0,243,701.224,233.099,1253.169
99,0.52,8.117,0.56,0.512,0.44,0,0,5164,0,246,683.666,213.4,1267.11
100,0.54,7.828,0.54,0.532,0.46,0,0,5221,0,249,659.921,213.867,1281.477
101,0.504,8.354,0.576,0.496,0.424,0,0,5276,0,252,637.451,192.714,1295.067
102,0.528,8.01,0.552,0.52,0.448,0,0,5332,0,255,677.599,214.492,1309.165
103,0.491,8.536,0.589,0.483,0.411,0,0,5386,0,258,654.985,193.076,1322.487
104,0.562,7.504,0.518,0.554,0.482,0,0,5445,0,261,702.096,236.945,1337.332
105,0.495,8.488,0.585,0.487,0.415,0,0,5499,0,264,663.604,196.937,1350.725
106,0.584,7.19,0.496,0.576,0.504,1,1,5559,0,268,681.411,238.829,1366.034
107,0.543,7.784,0.537,0.535,0.463,0,0,5617,0,271,678.3,221.056,1380.465
108,0.554,7.625,0.526,0.546,0.474,0,0,5675,0,274,669.229,222.501,1395.132
109,0.573,7.349,0.507,0.565,0.493,0,0,5735,0,278,708.489,243.664,1410.206
110,0.494,8.492,0.586,0.486,0.414,0,0,5789,0,281,671.012,199.04,1423.594
111,0.575,7.328,0.505,0.567,0.495,0,0,5849,0,285,680.713,234.684,1438.698
112,0.57,7.402,0.51,0.562,0.49,0,0,5908,0,289,694.865,237.451,1453.694
113,0.522,8.092,0.558,0.514,0.442,0,0,5964,0,292,652.426,204.316,1467.672
114,0.584,7.194,0.496,0.576,0.504,1,0,6024,0,296,710.74,248.977,1482.974
115,0.512,8.23,0.568,0.504,0.432,0,0,6079,0,299,675.783,207.761,1496.748
116,0.533,7.93,0.547,0.525,0.453,0,0,6136,0,302,642.749,205.581,1510.963
117,0.507,8.314,0.573,0.499,0.427,0,0,6191,0,305,677.358,205.911,1524.614
118,0.6,6.957,0.48,0.592,0.52,1,1,6253,0,309,684.706,246.589,1540.267
119,0.598,6.989,0.482,0.59,0.518,1,0,6314,0,313,722.225,259.127,1555.872
120,0.516,8.178,0.564,0.508,0.436,0,0,6370,0,316,648.24,200.695,1569.722
121,0.587,7.153,0.493,0.579,0.507,1,1,6431,0,320,711.663,250.526,1585.086
122,0.541,7.816,0.539,0.533,0.461,0,0,6488,0,323,656.456,213.069,1599.47
123,0.568,7.421,0.512,0.56,0.488,0,0,6547,0,327,676.867,230.77,1614.438
124,0.514,8.213,0.566,0.506,0.434,0,0,6602,0,330,649.699,200.206,1628.237
125,0.609,6.836,0.471,0.601,0.529,1,1,6684,0,335,725.572,264.915,1644.067
126,0.529,7.986,0.551,0.521,0.449,0,0,6741,0,338,682.537,216.736,1658.201
127,0.606,6.866,0.474,0.598,0.526,1,1,6803,0,342,680.5,247.623,1673.988
128,0.517,8.167,0.563,0.509,0.437,0,0,6859,0,345,649.651,201.44,1687.855
129,0.595,7.029,0.485,0.587,0.515,1,1,6920,0,349,693.643,247.726,1703.401
130,0.584,7.192,0.496,0.576,0.504,1,1,6980,0,353,714.368,250.329,1718.707
131,0.609,6.835,0.471,0.601,0.529,1,0,7062,0,358,714.215,260.815,1734.54
132,0.567,7.444,0.513,0.559,0.487,0,0,7121,0,362,688.919,234.22,1749.474
133,0.574,7.344,0.506,0.566,0.494,0,0,7181,0,366,662.344,227.921,1764.555
134,0.601,6.94,0.479,0.593,0.521,1,1,7243,0,370,693.94,250.387,1780.233
135,0.593,7.065,0.487,0.585,0.513,1,1,7304,0,374,687.964,244.669,1795.725
136,0.615,6.747,0.465,0.607,0.535,1,0,7387,0,380,727.155,268.178,1811.687
137,0.607,6.852,0.473,0.599,0.527,1,1,7449,0,384,718.335,261.803,1827.494
138,0.616,6.722,0.464,0.608,0.536,1,0,7532,0,390,687.902,254.428,1843.494
139,0.616,6.724,0.464,0.608,0.536,1,1,7615,0,396,710.976,262.886,1859.49
140,0.536,7.888,0.544,0.528,0.456,0,0,7672,0,399,659.792,212.191,1873.768
141,0.576,7.311,0.504,0.568,0.496,0,0,7732,0,403,694.45,239.923,1888.899
142,0.606,6.879,0.474,0.598,0.526,1,1,7794,0,407,718.197,260.955,1904.666
143,0.59,7.112,0.49,0.582,0.51,1,1,7855,0,411,707.386,250.221,1920.09
144,0.551,7.672,0.529,0.543,0.471,0,0,7913,0,414,657.94,217.477,1934.688
145,0.577,7.29,0.503,0.569,0.497,0,0,7973,0,418,668.069,231.387,1949.849
146,0.6,6.966,0.48,0.592,0.52,1,1,8034,0,422,705.438,253.774,1965.488
147,0.626,6.58,0.454,0.618,0.546,1,1,8117,0,428,702.617,263.993,1981.697
148,0.565,7.475,0.515,0.557,0.485,0,0,8176,0,431,660.964,223.875,1996.585
149,0.539,7.849,0.541,0.531,0.459,0,0,8233,0,434,652.609,210.93,2010.921
150,0.614,6.754,0.466,0.606,0.534,1,1,8315,0,440,683.85,252.014,2026.873
151,0.618,6.697,0.462,0.61,0.538,1,0,8398,0,446,706.382,261.979,2042.909
152,0.616,6.725,0.464,0.608,0.536,1,0,8481,0,452,691.889,255.8,2058.903
153,0.625,6.591,0.455,0.617,0.545,1,1,8564,0,458,723.623,271.557,2075.096
154,0.606,6.87,0.474,0.598,0.526,1,0,8626,0,462,717.965,261.154,2090.877
155,0.616,6.73,0.464,0.608,0.536,1,1,8709,0,468,729.96,269.745,2106.866
156,0.555,7.618,0.525,0.547,0.475,0,0,8767,0,471,692.43,230.411,2121.542
157,0.646,6.299,0.434,0.638,0.566,1,1,8852,0,477,740.457,286.818,2138.165
158,0.61,6.809,0.47,0.602,0.53,1,1,8934,0,483,705.411,258.354,2154.036
159,0.594,7.05,0.486,0.586,0.514,1,1,8995,0,487,696.981,248.31,2169.551
160,0.596,7.017,0.484,0.588,0.516,1,1,9056,0,491,686.247,245.418,2185.114
161,0.602,6.933,0.478,0.594,0.522,1,0,9118,0,495,693.811,250.542,2200.802
162,0.555,7.613,0.525,0.547,0.475,0,0,9176,0,498,659.959,219.755,2215.486
163,0.641,6.371,0.439,0.633,0.561,1,0,9260,0,504,732.338,281.489,2232.003
164,0.563,7.498,0.517,0.555,0.483,0,0,9319,0,507,687.018,232.044,2246.858
165,0.653,6.185,0.427,0.645,0.573,1,0,9404,0,513,734.332,287.92,2263.65
166,0.655,6.165,0.425,0.647,0.575,1,1,9489,0,519,704.114,276.635,2280.471
167,0.592,7.075,0.488,0.584,0.512,1,1,9550,0,523,698.155,248.019,2295.95
168,0.612,6.784,0.468,0.604,0.532,1,1,9632,0,529,688.878,253.002,2311.857
169,0.644,6.321,0.436,0.636,0.564,1,1,9717,0,535,701.362,271.023,2328.447
170,0.579,7.261,0.501,0.571,0.499,0,0,9777,0,539,690.716,240.045,2343.651
171,0.609,6.832,0.471,0.601,0.529,1,0,9859,0,544,680.737,248.682,2359.488
172,0.66,6.088,0.42,0.652,0.58,1,0,9945,0,550,733.377,290.467,2376.422
173,0.567,7.433,0.513,0.559,0.487,0,0,10004,0,554,676.365,230.265,2391.373
174,0.62,6.671,0.46,0.612,0.54,1,0,10087,0,560,710.626,264.315,2407.447
175,0.655,6.157,0.425,0.647,0.575,1,1,10172,0,566,712.063,280.007,2424.28
176,0.652,6.213,0.428,0.644,0.572,1,0,10257,0,572,702.515,274.63,2441.031
177,0.594,7.045,0.486,0.586,0.514,1,0,10318,0,576,687.989,245.255,2456.554
178,0.576,7.312,0.504,0.568,0.496,0,0,10378,0,580,709.938,245.232,2471.682
179,0.58,7.246,0.5,0.572,0.5,1,1,10438,0,584,708.932,246.832,2486.908
180,0.604,6.898,0.476,0.596,0.524,1,1,10500,0,588,704.874,255.565,2502.648
181,0.589,7.125,0.491,0.581,0.509,1,0,10561,0,592,687.253,242.726,2518.053
182,0.662,6.066,0.418,0.654,0.582,1,0,10647,0,598,714.386,283.621,2535.021
183,0.669,5.965,0.411,0.661,0.589,1,1,10733,0,604,757.07,303.7,2552.137
184,0.664,6.029,0.416,0.656,0.584,1,0,10819,0,610,747.685,297.96,2569.158
185,0.626,6.584,0.454,0.618,0.546,1,1,10902,0,616,694.131,260.692,2585.361
186,0.626,6.584,0.454,0.618,0.546,1,0,10985,0,622,708.629,266.145,2601.565
187,0.643,6.332,0.437,0.635,0.563,1,1,11070,0,628,735.287,283.823,2618.14
188,0.67,5.946,0.41,0.662,0.59,1,1,11156,0,634,712.601,286.45,2635.286
189,0.668,5.968,0.412,0.66,0.588,1,0,11242,0,640,728.452,292.147,2652.398
190,0.633,6.484,0.447,0.625,0.553,1,1,11326,0,646,724.795,275.209,2668.749
191,0.673,5.895,0.407,0.665,0.593,1,0,11413,0,653,730.545,295.204,2685.969
192,0.6,6.955,0.48,0.592,0.52,1,1,11475,0,657,696.084,250.723,2701.624
193,0.65,6.235,0.43,0.642,0.57,1,1,11560,0,663,707.821,276.04,2718.341
194,0.65,6.231,0.43,0.642,0.57,1,0,11645,0,669,730.206,284.908,2735.066
195,0.62,6.668,0.46,0.612,0.54,1,0,11728,0,675,718.554,267.354,2751.144
196,0.587,7.155,0.493,0.579,0.507,1,1,11789,0,679,668.993,235.45,2766.505
197,0.66,6.096,0.42,0.652,0.58,1,0,11875,0,685,730.813,289.225,2783.428
198,0.594,7.051,0.486,0.586,0.514,1,1,11936,0,689,705.777,251.416,2798.942
199,0.601,6.941,0.479,0.593,0.521,1,1,11998,0,693,712.031,256.899,2814.618
200,0.677,5.839,0.403,0.669,0.597,1,1,12085,0,700,755.585,307.051,2831.92
201,0.589,7.124,0.491,0.581,0.509,1,1,12146,0,704,688.652,243.247,2847.326
202,0.635,6.452,0.445,0.627,0.555,1,1,12230,0,710,702.974,267.845,2863.724
203,0.683,5.758,0.397,0.675,0.603,1,0,12317,0,717,747.022,306.078,2881.146
204,0.669,5.962,0.411,0.661,0.589,1,0,12403,0,723,726.625,291.59,2898.267
205,0.61,6.818,0.47,0.602,0.53,1,1,12485,0,729,715.978,261.96,2914.124
206,0.601,6.952,0.479,0.593,0.521,1,1,12547,0,733,711.725,256.454,2929.784
207,0.635,6.46,0.445,0.627,0.555,1,0,12631,0,739,700.877,266.828,2946.17
208,0.636,6.439,0.444,0.628,0.556,1,1,12715,0,745,725.046,276.644,2962.587
209,0.685,5.731,0.395,0.677,0.605,1,1,12802,0,752,756.564,310.842,2980.049
210,0.688,5.69,0.392,0.68,0.608,1,1,12890,0,759,751.331,309.962,2997.571
211,0.616,6.726,0.464,0.608,0.536,1,0,12973,0,765,712.294,263.332,3013.565
212,0.687,5.698,0.393,0.679,0.607,1,0,13061,0,772,737.559,304.047,3031.076
213,0.647,6.273,0.433,0.639,0.567,1,0,13146,0,778,732.715,284.605,3047.738
214,0.634,6.464,0.446,0.626,0.554,1,0,13230,0,784,706.691,268.913,3064.118
215,0.686,5.713,0.394,0.678,0.606,1,0,13318,0,791,722.916,297.562,3081.607
216,0.614,6.751,0.466,0.606,0.534,1,0,13401,0,797,699.577,257.885,3097.563
217,0.617,6.712,0.463,0.609,0.537,1,0,13484,0,803,685.977,253.985,3113.577
218,0.615,6.746,0.465,0.607,0.535,1,1,13567,0,809,721.075,265.96,3129.54
219,0.681,5.788,0.399,0.673,0.601,1,1,13654,0,816,717.673,293.179,3146.918
220,0.636,6.431,0.444,0.628,0.556,1,0,13738,0,822,693.643,264.886,3163.346
221,0.695,5.587,0.385,0.687,0.615,1,0,13826,0,829,733.916,305.905,3181.021
222,0.607,6.857,0.473,0.599,0.527,1,0,13888,0,833,688.781,250.903,3196.821
223,0.659,6.108,0.421,0.651,0.579,1,0,13974,0,839,704.705,278.537,3213.726
224,0.647,6.277,0.433,0.639,0.567,1,1,14059,0,845,747.075,290.073,3230.383
225,0.637,6.42,0.443,0.629,0.557,1,1,14143,0,851,729.666,278.975,3246.827
226,0.645,6.313,0.435,0.637,0.565,1,0,14228,0,857,731.938,283.085,3263.43
227,0.706,5.417,0.374,0.698,0.626,1,0,14317,0,864,755.344,320.158,3281.356
228,0.708,5.401,0.372,0.7,0.628,1,1,14406,0,871,740.445,314.341,3299.305
229,0.621,6.663,0.459,0.613,0.541,1,1,14489,0,877,714.014,265.831,3315.392
230,0.671,5.925,0.409,0.663,0.591,1,0,14575,0,883,733.501,295.488,3332.568
231,0.618,6.695,0.462,0.61,0.538,1,1,14658,0,889,715.262,265.325,3348.607
232,0.69,5.652,0.39,0.682,0.61,1,1,14746,0,896,753.615,312.082,3366.185
233,0.66,6.091,0.42,0.652,0.58,1,0,14832,0,902,752.853,298.108,3383.116
234,0.658,6.115,0.422,0.65,0.578,1,1,14918,0,908,714.575,282.237,3400.011
235,0.685,5.726,0.395,0.677,0.605,1,0,15005,0,915,759.31,312.129,3417.48
236,0.691,5.646,0.389,0.683,0.611,1,0,15093,0,922,754.798,312.765,3435.068
237,0.655,6.164,0.425,0.647,0.575,1,0,15178,0,928,726.961,285.635,3451.89
238,0.67,5.945,0.41,0.662,0.59,1,0,15264,0,934,750.533,301.728,3469.036
239,0.626,6.585,0.454,0.618,0.546,1,1,15347,0,940,699.588,262.7,3485.237
240,0.639,6.389,0.441,0.631,0.559,1,0,15431,0,946,698.324,267.903,3501.728
241,0.651,6.222,0.429,0.643,0.571,1,1,15516,0,952,726.248,283.631,3518.466
242,0.631,6.51,0.449,0.623,0.551,1,0,15600,0,958,698.26,264.376,3534.778
243,0.647,6.278,0.433,0.639,0.567,1,1,15685,0,964,731.581,284.0,3551.432
244,0.638,6.413,0.442,0.63,0.558,1,1,15769,0,970,718.966,275.1,3567.887
245,0.652,6.212,0.428,0.644,0.572,1,1,15854,0,976,709.347,277.322,3584.639
246,0.7,5.504,0.38,0.692,0.62,1,1,15943,0,983,761.966,320.205,3602.435
247,0.661,6.082,0.419,0.653,0.581,1,1,16029,0,989,718.102,284.614,3619.38
248,0.637,6.422,0.443,0.629,0.557,1,0,16113,0,995,726.434,277.693,3635.822
249,0.719,5.234,0.361,0.711,0.639,1,0,16203,0,1002,769.994,332.177,3654.017
250,0.658,6.117,0.422,0.65,0.578,1,1,16289,0,1008,722.552,285.31,3670.908
251,0.71,5.362,0.37,0.702,0.63,1,1,16378,0,1015,735.536,313.428,3688.914
252,0.632,6.493,0.448,0.624,0.552,1,1,16462,0,1021,730.998,277.273,3705.251
253,0.636,6.436,0.444,0.628,0.556,1,1,16546,0,1027,695.154,265.317,3721.672
254,0.685,5.729,0.395,0.677,0.605,1,1,16633,0,1034,718.921,295.439,3739.137
255,0.695,5.58,0.385,0.687,0.615,1,1,16721,0,1041,745.224,310.849,3756.822
256,0.646,6.299,0.434,0.638,0.566,1,0,16806,0,1047,723.349,280.201,3773.446
257,0.643,6.342,0.437,0.635,0.563,1,1,16890,0,1053,728.237,280.788,3790.006
258,0.723,5.175,0.357,0.715,0.643,1,1,16980,0,1060,768.73,333.533,3808.289
259,0.655,6.165,0.425,0.647,0.575,1,1,17065,0,1066,723.806,284.381,3825.111
260,0.71,5.369,0.37,0.702,0.63,1,0,17154,0,1073,758.221,322.888,3843.107
261,0.665,6.013,0.415,0.657,0.585,1,1,17240,0,1079,742.612,296.431,3860.152
262,0.633,6.476,0.447,0.625,0.553,1,1,17324,0,1085,725.818,275.825,3876.514
263,0.666,5.997,0.414,0.658,0.586,1,0,17410,0,1091,742.645,296.952,3893.584
264,0.682,5.777,0.398,0.674,0.602,1,0,17497,0,1098,728.139,297.764,3910.977
265,0.705,5.44,0.375,0.697,0.625,1,0,17586,0,1105,770.263,325.743,3928.869
266,0.647,6.285,0.433,0.639,0.567,1,0,17671,0,1111,734.648,285.008,3945.514
267,0.708,5.393,0.372,0.7,0.628,1,1,17760,0,1118,765.095,325.03,3963.474
268,0.66,6.091,0.42,0.652,0.58,1,1,17846,0,1124,736.076,291.441,3980.404
269,0.671,5.929,0.409,0.663,0.591,1,1,17932,0,1130,751.473,302.597,3997.574
270,0.69,5.649,0.39,0.682,0.61,1,0,18020,0,1137,741.114,306.993,4015.156
271,0.718,5.245,0.362,0.71,0.638,1,0,18110,0,1144,781.273,336.695,4033.335
272,0.654,6.17,0.426,0.646,0.574,1,0,18195,0,1150,739.997,290.589,4050.149
273,0.636,6.445,0.444,0.628,0.556,1,0,18279,0,1156,706.319,269.32,4066.556
274,0.659,6.108,0.421,0.651,0.579,1,1,18365,0,1162,746.727,295.146,4083.462
275,0.647,6.28,0.433,0.639,0.567,1,1,18450,0,1168,747.033,289.94,4100.113
276,0.687,5.696,0.393,0.679,0.607,1,1,18538,0,1175,759.653,313.2,4117.626
277,0.709,5.375,0.371,0.701,0.629,1,1,18627,0,1182,755.331,321.473,4135.614
278,0.636,6.434,0.444,0.628,0.556,1,0,18711,0,1188,730.432,278.857,4152.038
279,0.692,5.621,0.388,0.684,0.612,1,1,18799,0,1195,748.031,310.734,4169.662
280,0.656,6.151,0.424,0.648,0.576,1,0,18884,0,1201,704.492,277.215,4186.505
281,0.639,6.394,0.441,0.631,0.559,1,1,18968,0,1207,715.837,274.465,4202.988
282,0.696,5.563,0.384,0.688,0.616,1,0,19056,0,1214,768.44,321.073,4220.699
283,0.718,5.243,0.362,0.71,0.638,1,1,19146,0,1221,765.245,329.871,4238.881
284,0.673,5.906,0.407,0.665,0.593,1,1,19233,0,1228,733.001,295.841,4256.084
285,0.7,5.505,0.38,0.692,0.62,1,1,19322,0,1235,764.467,321.222,4273.879
286,0.733,5.035,0.347,0.725,0.653,1,1,19413,0,1243,768.376,337.809,4292.368
287,0.673,5.899,0.407,0.665,0.593,1,1,19500,0,1250,747.655,301.994,4309.582
288,0.671,5.937,0.409,0.663,0.591,1,1,19586,0,1256,723.897,291.233,4326.739
289,0.698,5.541,0.382,0.69,0.618,1,1,19674,0,1263,726.338,304.13,4344.482
290,0.724,5.158,0.356,0.716,0.644,1,1,19764,0,1270,774.502,336.568,4362.789
291,0.741,4.921,0.339,0.733,0.661,1,0,19855,0,1278,758.375,337.01,4381.447
292,0.644,6.318,0.436,0.636,0.564,1,1,19940,0,1284,723.656,279.732,4398.042
293,0.655,6.162,0.425,0.647,0.575,1,0,20025,0,1290,747.909,293.957,4414.868
294,0.675,5.873,0.405,0.667,0.595,1,1,20112,0,1297,749.556,303.568,4432.121
295,0.675,5.868,0.405,0.667,0.595,1,0,20199,0,1304,754.633,305.781,4449.381
296,0.738,4.966,0.342,0.73,0.658,1,1,20290,0,1312,777.773,344.178,4467.973
297,0.65,6.231,0.43,0.642,0.57,1,1,20375,0,1318,702.541,274.121,4484.697
298,0.742,4.903,0.338,0.734,0.662,1,1,20466,0,1326,762.632,339.461,4503.381
299,0.714,5.301,0.366,0.706,0.634,1,0,20556,0,1333,760.097,325.804,4521.477
