# ICDDR NO-REROUTE baseline trace (formula-consistent template)
# Scenario=Delhi | Seed=1304 | Duration=3600s | RSU_Distance=800m | k=3 | w_th=0.2 | λ=0.1
# Generated=2026-02-14T11:59:42.544200Z
"# NOTE: Congestion detection + dissemination active, but rerouting is DISABLED (all reroute flags = 0)."

Time(s),RSU_ID,Vehicle_ID,RoadSegment,SegmentLength_m,Nv_vehicles,Capacity_C,FreeFlowSpeed_vbar_mps,AvgSpeed_v20_mps,Alpha,Density_D,CongestionScore_CD,Congested(0/1),TTL,CAM_ID,Ms_slope,Mr_slope,Theta_deg,DeltaC,Relevance_R,Urgency_U,TimeFactor_T,rho,gamma,Dnorm,SuitabilityIndex_Si,ForwarderSelected(0/1),w_old,w_new,w_delta_ratio,WeightUpdateTriggered(0/1),RerouteTriggered(0/1),PathCost_1,PathCost_2,PathCost_3,SelectedPathIndex(1..3),PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,LostTime_snapshot_s,CO2_cum_g
11,1,1110,D19-24,340,18,49,15.994,10.066,0.629,0.367,0.368,0,2,,-1.723,-1.358,6.225,2.55,1.0,0.662,0.88,0.697,0.303,0.138,0.739,0,11.6415,39.7454,2.4141,1,0,299.91,320.97,328.378,0,731,17,70,546.944,245.548,165.059
12,1,1256,D61-70,260,16,37,14.112,7.343,0.52,0.432,0.437,0,3,,0.139,-0.143,16.023,7.969,0.089,0.719,0.837,0.697,0.303,0.1,0.092,0,39.0694,37.8048,0.0324,0,0,289.888,314.675,353.912,0,810,18,79,612.553,279.678,181.407
13,1,1144,D52-61,300,17,43,15.812,9.193,0.581,0.395,0.398,0,2,,0.52,-0.996,72.34,8.169,0.902,0.659,0.706,0.652,0.348,0.483,0.756,0,32.8181,36.9402,0.1256,0,0,291.233,316.857,343.466,0,874,19,85,580.873,265.844,195.183
14,1,1273,D45-52,380,25,54,14.468,7.88,0.545,0.463,0.462,0,3,,-1.725,-0.211,47.991,2.9,0.767,0.706,0.718,0.658,0.342,0.147,0.554,0,38.2783,56.212,0.4685,1,0,325.174,348.536,355.591,0,942,20,92,610.078,272.842,211.075
15,1,1259,D45-52,340,22,49,14.902,8.358,0.561,0.449,0.448,0,3,,1.501,-1.958,60.727,0.822,0.837,0.655,0.7,0.633,0.367,0.816,0.829,0,56.212,47.9016,0.1478,0,0,303.286,329.103,365.091,0,1004,21,99,591.154,277.843,226.269
16,1,1091,D19-24,220,12,31,13.466,8.52,0.633,0.387,0.385,0,2,,-1.102,-1.4,6.676,4.421,1.0,0.623,0.794,0.654,0.346,0.279,0.75,0,39.7454,31.4347,0.2091,1,0,307.351,332.047,333.929,0,1063,22,104,573.664,269.554,240.829
17,1,1383,D78-85,340,20,49,13.906,8.179,0.588,0.408,0.409,0,3,,-0.281,0.204,27.236,0.173,0.651,0.647,0.755,0.652,0.348,0.518,0.605,0,51.6951,48.4813,0.0622,0,0,303.124,322.021,350.915,0,1121,23,110,603.617,287.569,255.962
18,1,1379,D12-19,260,17,37,16.347,8.674,0.531,0.459,0.46,0,3,,-1.164,-0.353,29.906,2.935,0.666,0.686,0.751,0.655,0.345,0.842,0.727,0,50.6641,33.8783,0.3313,1,0,298.973,312.336,344.333,0,1195,24,117,616.51,288.398,270.836
19,1,1327,D24-31,420,26,60,16.072,9.459,0.589,0.433,0.431,0,3,,0.852,1.709,19.234,8.156,0.607,0.645,0.77,0.646,0.354,0.256,0.483,0,16.9651,53.689,2.1647,1,0,292.281,319.268,346.211,0,1268,26,124,613.892,298.433,284.545
20,1,1235,D37-45,380,22,54,14.114,8.312,0.589,0.407,0.408,0,3,,-1.243,1.707,69.171,6.531,0.384,0.645,0.797,0.66,0.34,0.511,0.427,0,36.9024,53.3295,0.4452,1,0,306.778,329.114,362.011,0,1340,28,131,573.021,274.307,299.507
21,1,1080,D78-85,460,30,66,15.042,8.2,0.545,0.455,0.455,0,3,,0.799,0.534,10.517,0.078,0.058,0.694,0.768,0.664,0.336,0.423,0.181,0,51.6951,64.699,0.2516,1,0,323.138,353.874,390.484,0,1416,29,140,637.503,292.66,314.939
22,1,1362,D19-24,220,13,31,14.593,8.495,0.582,0.419,0.419,0,3,,0.087,1.275,46.925,7.459,0.761,0.647,0.826,0.663,0.337,0.895,0.806,0,31.4347,30.3708,0.0338,0,0,310.632,325.187,377.374,0,1486,31,147,575.357,262.971,329.755
23,1,1242,D78-85,220,14,31,15.405,8.075,0.524,0.452,0.454,0,3,,-1.209,1.323,76.682,5.365,0.426,0.68,0.879,0.68,0.32,0.899,0.577,0,64.699,30.0935,0.5349,1,0,295.287,307.237,356.507,0,1551,32,154,622.697,294.394,345.323
24,1,1044,D12-19,340,21,49,13.121,7.446,0.568,0.429,0.429,0,3,,0.953,-1.415,81.622,0.47,0.953,0.622,0.795,0.641,0.359,0.083,0.641,0,33.8783,52.8825,0.561,1,0,284.722,302.694,316.221,0,1617,33,161,599.869,267.221,361.515
25,1,1018,D45-52,340,23,49,15.324,8.345,0.545,0.469,0.468,0,3,,-1.775,0.138,68.476,3.259,0.88,0.68,0.704,0.64,0.36,0.556,0.764,0,56.212,47.906,0.1478,0,0,308.877,334.941,363.387,0,1697,35,170,606.002,295.161,376.869
26,1,1279,D24-31,420,24,60,14.344,7.985,0.557,0.4,0.404,0,3,,-0.661,1.002,78.514,2.516,0.936,0.672,0.86,0.688,0.312,0.531,0.81,0,53.689,57.3896,0.0689,0,0,303.131,315.175,333.634,0,1773,37,176,560.871,261.91,392.188
27,1,1214,D19-24,420,25,60,15.883,9.318,0.587,0.417,0.416,0,3,,0.885,0.553,12.561,3.275,0.57,0.65,0.884,0.677,0.323,0.681,0.606,0,31.4347,53.0694,0.6882,1,0,284.104,304.242,326.961,0,1831,39,182,600.571,274.899,405.957
28,1,1356,D52-61,260,17,37,14.14,7.525,0.532,0.459,0.46,0,3,,-1.272,-1.805,9.192,1.049,1.0,0.713,0.737,0.666,0.334,0.139,0.712,0,32.8181,39.1646,0.1934,0,0,324.934,363.297,369.976,0,1908,41,189,630.904,297.533,422.267
29,1,1344,D31-37,260,14,37,14.657,8.576,0.585,0.378,0.382,0,2,,-1.841,-0.659,28.094,2.752,0.656,0.647,0.851,0.68,0.32,0.893,0.732,0,49.7759,33.7038,0.3229,1,0,296.28,332.932,360.708,0,1973,42,195,587.901,255.9,436.695
30,1,1182,D78-85,420,24,60,13.218,8.338,0.631,0.4,0.397,0,2,,1.221,1.855,10.996,4.424,0.061,0.61,0.804,0.646,0.354,0.404,0.182,0,30.0935,62.2807,1.0696,1,0,274.955,299.999,303.124,0,2036,44,201,592.267,263.927,451.573
31,1,1084,D12-19,220,14,31,15.207,8.578,0.564,0.452,0.45,0,3,,-1.344,0.337,71.976,7.891,0.9,0.684,0.807,0.668,0.332,0.719,0.84,0,52.8825,30.4845,0.4235,1,0,316.791,337.88,346.442,0,2102,45,207,627.556,282.574,466.511
32,1,1093,D61-70,420,28,60,12.837,7.167,0.558,0.467,0.464,0,3,,-0.076,-1.602,53.679,2.748,0.298,0.72,0.83,0.686,0.314,0.616,0.398,0,39.0694,70.3799,0.8014,1,0,293.441,309.901,362.533,0,2176,46,215,600.24,276.427,483.319
33,1,1107,D37-45,380,26,54,16.521,7.687,0.465,0.481,0.487,0,3,,-0.21,1.545,68.961,7.794,0.883,0.733,0.874,0.697,0.303,0.114,0.65,0,53.3295,50.4817,0.0534,0,0,326.574,359.186,361.129,0,2250,47,222,626.887,295.359,499.581
34,1,1074,D45-52,420,28,60,14.677,7.327,0.499,0.467,0.47,0,3,,-1.154,0.689,83.662,5.224,0.965,0.725,0.872,0.697,0.303,0.117,0.708,0,56.212,61.5582,0.0951,0,0,316.909,339.218,348.865,0,2324,48,230,606.691,293.315,516.188
35,1,1258,D45-52,300,18,43,15.738,8.565,0.544,0.419,0.422,0,3,,1.596,0.502,31.282,1.987,0.674,0.675,0.749,0.662,0.338,0.592,0.646,0,56.212,38.3611,0.3176,1,0,312.037,331.669,373.684,0,2394,49,236,617.981,294.706,530.913
36,1,1112,D24-31,380,25,54,15.76,8.226,0.522,0.463,0.464,0,3,,1.858,1.633,3.184,1.701,1.0,0.706,0.789,0.672,0.328,0.4,0.803,0,53.689,51.6058,0.0388,0,0,328.521,355.714,373.883,0,2461,49,244,605.218,271.422,546.37
37,1,1345,D31-37,300,21,43,15.619,7.08,0.453,0.488,0.494,0,3,,-1.994,0.995,71.794,4.265,0.899,0.735,0.82,0.685,0.315,0.214,0.683,0,33.7038,42.5496,0.2625,1,0,332.168,348.952,367.808,0,2530,50,253,628.573,286.754,563.439
38,1,1393,D19-24,420,26,60,15.737,9.147,0.581,0.433,0.432,0,3,,0.554,-0.099,34.633,0.637,0.192,0.645,0.705,0.633,0.367,0.913,0.457,0,53.0694,54.8289,0.0332,0,0,287.885,326.362,343.398,0,2605,51,261,578.186,282.954,577.538
39,1,1072,D31-37,260,15,37,14.357,8.066,0.562,0.405,0.409,0,3,,0.09,0.758,32.004,5.853,0.178,0.67,0.76,0.665,0.335,0.154,0.17,0,42.5496,35.7693,0.1594,0,0,298.126,313.197,367.08,0,2667,52,267,604.069,277.85,592.793
40,1,1260,D24-31,260,16,37,14.966,8.672,0.579,0.432,0.431,0,3,,0.884,0.942,1.813,5.162,1.0,0.69,0.716,0.659,0.341,0.257,0.746,0,53.689,35.6458,0.3361,1,0,318.854,330.269,346.941,0,2739,54,275,620.883,281.758,607.481
41,1,1218,D61-70,300,18,43,16.674,9.782,0.587,0.419,0.418,0,3,,0.385,-1.535,77.998,0.043,0.933,0.676,0.872,0.687,0.313,0.749,0.875,0,70.3799,36.2082,0.4855,1,0,288.052,303.298,334.15,0,2807,55,281,611.979,292.443,620.684
42,1,1217,D78-85,460,33,66,15.082,6.933,0.46,0.5,0.504,0,3,,-0.982,-0.529,16.58,1.115,0.092,0.727,0.714,0.656,0.344,0.529,0.242,0,62.2807,68.6227,0.1018,0,0,329.171,340.972,363.339,0,2883,57,290,649.259,320.059,638.017
43,1,1283,D61-70,380,24,54,14.334,8.011,0.559,0.444,0.444,0,3,,-1.709,0.483,85.468,4.132,0.475,0.647,0.737,0.638,0.362,0.453,0.467,0,36.2082,55.3113,0.5276,1,0,310.855,324.435,372.362,0,2947,58,296,624.275,303.707,653.615
44,1,1312,D12-19,300,20,43,14.381,7.246,0.504,0.465,0.468,0,3,,1.611,-1.001,76.809,0.456,0.927,0.695,0.815,0.671,0.329,0.863,0.906,0,30.4845,44.78,0.4689,1,0,301.152,317.907,344.522,0,3017,60,304,634.256,293.842,670.313
45,1,1139,D24-31,340,21,49,14.838,8.479,0.571,0.429,0.429,0,3,,1.912,1.858,0.679,0.767,1.0,0.686,0.772,0.669,0.331,0.276,0.76,0,35.6458,46.7624,0.3119,1,0,306.975,345.997,341.909,0,3090,62,312,596.158,283.728,685.215
46,1,1057,D70-78,260,17,37,14.824,7.449,0.503,0.459,0.463,0,3,,-1.457,1.759,64.077,0.918,0.856,0.706,0.706,0.656,0.344,0.68,0.795,0,61.1041,37.3594,0.3886,1,0,307.529,322.563,360.701,0,3170,63,321,596.808,275.967,701.619
47,1,1063,D19-24,420,27,60,13.988,7.798,0.557,0.45,0.449,0,3,,1.604,-0.045,60.627,1.856,0.837,0.698,0.708,0.656,0.344,0.43,0.697,0,53.0694,63.1296,0.1896,0,0,310.756,322.439,344.579,0,3237,65,329,602.945,276.228,717.522
48,1,1224,D37-45,420,27,60,13.273,6.519,0.491,0.45,0.456,0,3,,0.882,-1.224,87.822,6.16,0.488,0.669,0.874,0.674,0.326,0.271,0.417,0,53.3295,66.5323,0.2476,1,0,309.93,332.359,375.541,0,3300,67,335,607.039,278.49,735.023
49,1,1234,D52-61,340,25,49,13.583,5.726,0.422,0.51,0.517,0,3,,0.677,1.858,27.63,4.181,0.153,0.774,0.768,0.688,0.312,0.564,0.282,0,32.8181,57.0911,0.7396,1,0,311.233,341.364,338.577,0,3377,68,343,640.694,319.586,753.937
50,1,1303,D24-31,340,21,49,12.634,6.79,0.537,0.429,0.432,0,3,,0.778,-1.942,79.366,6.654,0.941,0.7,0.853,0.692,0.308,0.683,0.861,0,46.7624,54.9213,0.1745,0,0,284.143,313.319,333.912,0,3447,69,350,596.037,289.44,770.95
51,1,1131,D37-45,220,15,31,15.519,7.225,0.466,0.484,0.489,0,3,,0.587,-0.822,69.863,4.176,0.888,0.734,0.726,0.667,0.333,0.354,0.71,0,66.5323,31.2146,0.5308,1,0,318.843,336.21,374.273,0,3525,71,358,639.732,312.169,787.806
52,1,1384,D12-19,220,16,31,14.534,6.588,0.453,0.516,0.519,0,3,,-1.521,-1.042,10.485,4.194,0.058,0.769,0.873,0.704,0.296,0.872,0.299,0,44.78,34.7943,0.223,1,0,310.599,339.835,378.611,0,3592,73,365,633.609,312.487,805.685
53,1,1254,D61-70,260,17,37,13.586,7.578,0.558,0.459,0.458,0,3,,-1.336,0.091,58.383,5.761,0.824,0.692,0.853,0.679,0.321,0.37,0.678,0,55.3113,40.764,0.263,1,0,307.655,345.902,366.387,0,3657,75,372,599.358,271.173,821.928
54,1,1082,D78-85,340,22,49,14.893,7.374,0.495,0.449,0.455,0,3,,0.823,-0.625,71.459,3.486,0.397,0.718,0.767,0.678,0.322,0.683,0.489,0,62.2807,47.9323,0.2304,1,0,322.197,349.134,380.169,0,3730,76,379,623.075,287.079,838.353
55,1,1288,D70-78,460,33,66,14.467,7.04,0.487,0.5,0.501,0,3,,-0.269,-1.194,35.015,4.612,0.695,0.742,0.791,0.679,0.321,0.952,0.777,0,37.3594,71.5408,0.9149,1,0,311.109,332.778,364.077,0,3805,77,387,628.432,311.518,855.553
56,1,1044,D78-85,260,17,37,14.558,7.015,0.482,0.459,0.465,0,3,,-1.461,-0.936,12.511,4.269,0.07,0.688,0.814,0.669,0.331,0.945,0.359,0,47.9323,38.0423,0.2063,1,0,326.189,338.505,380.954,0,3870,79,394,639.457,303.015,872.501
57,1,1311,D61-70,340,25,49,13.784,6.85,0.497,0.51,0.509,0,3,,-0.768,-0.039,35.301,4.208,0.696,0.76,0.751,0.677,0.323,0.888,0.758,0,40.764,56.2583,0.3801,1,0,319.907,337.641,366.691,0,3955,81,403,626.735,293.39,890.009
58,1,1236,D31-37,420,31,60,14.672,6.156,0.42,0.517,0.523,0,3,,-0.821,1.867,78.801,1.847,0.938,0.745,0.759,0.669,0.331,0.117,0.666,0,42.5496,65.8461,0.5475,1,0,308.713,326.433,378.548,0,4031,83,412,659.136,304.941,908.431
59,1,1352,D52-61,340,26,49,14.557,5.982,0.411,0.531,0.536,0,3,,0.442,-0.619,55.618,1.675,0.809,0.71,0.864,0.669,0.331,0.57,0.73,0,57.0911,54.72,0.0415,0,0,341.917,367.634,367.304,0,4101,85,420,656.28,328.152,927.168
60,1,1017,D61-70,460,31,66,15.54,7.574,0.487,0.47,0.474,0,3,,-0.849,0.976,84.625,4.129,0.97,0.687,0.812,0.665,0.335,0.582,0.84,0,56.2583,63.9368,0.1365,0,0,326.195,364.154,388.557,0,4165,87,427,610.849,292.408,943.488
61,1,1007,D12-19,220,15,31,15.61,8.275,0.53,0.484,0.482,0,3,,0.896,-1.817,76.972,4.998,0.928,0.671,0.738,0.638,0.362,0.523,0.781,0,34.7943,31.0327,0.1081,0,0,329.091,348.853,363.941,0,4230,88,434,651.291,317.635,959.032
62,1,1115,D31-37,380,26,54,14.216,6.475,0.455,0.481,0.488,0,3,,-0.494,-1.134,22.309,3.083,0.124,0.687,0.847,0.669,0.331,0.414,0.22,0,65.8461,58.6657,0.109,0,0,306.273,345.287,364.944,0,4311,89,444,611.575,300.726,976.808
63,1,1206,D12-19,300,22,43,15.099,6.756,0.447,0.512,0.516,0,3,,0.679,1.836,27.224,3.243,0.651,0.719,0.724,0.651,0.349,0.641,0.648,0,34.7943,45.4011,0.3048,1,0,306.459,329.574,337.304,0,4379,91,452,641.186,309.517,994.444
64,1,1108,D70-78,460,33,66,17.341,8.791,0.507,0.5,0.499,0,3,,0.574,-1.479,85.78,3.19,0.477,0.742,0.783,0.678,0.322,0.903,0.614,0,71.5408,59.6863,0.1657,0,0,330.605,350.473,361.861,0,4459,91,460,656.485,300.401,1009.456
65,1,1054,D70-78,460,32,66,14.499,6.978,0.481,0.485,0.488,0,3,,0.057,0.162,5.974,8.571,0.033,0.694,0.852,0.672,0.328,0.405,0.155,0,71.5408,69.9494,0.0222,0,0,303.922,327.012,344.346,0,4536,93,469,609.375,300.108,1026.627
66,1,1367,D78-85,260,19,37,12.908,5.669,0.439,0.514,0.518,0,3,,-1.43,-1.086,7.659,3.406,1.0,0.771,0.725,0.677,0.323,0.552,0.855,0,38.0423,46.1399,0.2129,1,0,338.186,358.059,403.057,0,4617,95,479,630.58,301.532,1045.636
67,1,1229,D31-37,380,25,54,16.837,8.915,0.529,0.463,0.464,0,3,,-0.18,1.198,60.369,2.939,0.335,0.7,0.759,0.663,0.337,0.895,0.524,0,65.8461,48.3035,0.2664,1,0,321.651,337.688,354.16,0,4686,96,487,641.125,287.087,1060.233
68,1,1343,D12-19,380,26,54,14.414,7.359,0.511,0.481,0.482,0,3,,-0.196,1.294,63.363,6.039,0.852,0.745,0.868,0.702,0.298,0.084,0.623,0,45.4011,57.8624,0.2745,1,0,326.835,366.287,388.463,0,4753,97,495,635.729,307.944,1076.904
69,1,1048,D19-24,220,15,31,15.91,8.058,0.507,0.484,0.485,0,3,,0.693,1.26,16.842,3.109,0.094,0.729,0.819,0.683,0.317,0.545,0.237,0,53.0694,30.4475,0.4263,1,0,300.245,331.943,336.89,0,4820,98,502,626.264,300.445,1092.718
70,1,1219,D31-37,380,29,54,12.309,5.19,0.422,0.537,0.541,0,3,,0.276,1.749,44.8,1.454,0.249,0.746,0.87,0.686,0.314,0.863,0.442,0,48.3035,72.9342,0.5099,1,0,335.061,346.564,387.328,0,4906,100,512,644.24,312.047,1112.49
71,1,1291,D45-52,300,20,43,17.168,9.161,0.534,0.465,0.465,0,3,,-1.685,-0.396,37.718,6.567,0.71,0.735,0.807,0.69,0.31,0.704,0.708,0,38.3611,37.5103,0.0222,0,0,317.147,328.709,369.356,0,4983,102,520,636.649,288.057,1126.795
72,1,1071,D70-78,340,23,49,14.82,7.156,0.483,0.469,0.474,0,3,,-0.756,-0.949,6.427,7.462,1.0,0.755,0.833,0.703,0.297,0.547,0.866,0,71.5408,49.5336,0.3076,1,0,325.288,351.957,380.106,0,5061,104,528,641.656,307.851,1143.636
73,1,1396,D24-31,380,26,54,12.369,6.228,0.504,0.481,0.483,0,3,,1.296,1.501,3.993,13.353,0.022,0.727,0.86,0.691,0.309,0.087,0.042,0,46.7624,67.4277,0.4419,1,0,304.415,338.539,369.898,0,5129,105,536,647.888,315.004,1161.721
74,1,1092,D52-61,300,20,43,13.007,6.729,0.517,0.465,0.467,0,3,,0.576,-1.052,76.359,5.601,0.424,0.659,0.843,0.659,0.341,0.771,0.543,0,57.0911,49.5105,0.1328,0,0,306.109,338.382,345.73,0,5208,106,545,616.223,294.3,1179.065
75,1,1060,D37-45,380,27,54,15.054,7.226,0.48,0.5,0.502,0,3,,1.277,-1.412,73.365,4.612,0.908,0.722,0.728,0.657,0.343,0.559,0.788,0,31.2146,56.7971,0.8196,1,0,308.876,335.009,353.599,0,5276,108,552,653.618,309.835,1196.033
76,1,1002,D12-19,220,17,31,13.111,5.476,0.418,0.548,0.552,0,3,,1.94,-0.434,86.182,1.586,0.479,0.787,0.8,0.689,0.311,0.46,0.473,0,57.8624,40.2294,0.3047,1,0,337.548,355.381,383.125,0,5353,110,561,675.354,328.503,1215.526
77,1,1238,D61-70,420,28,60,15.367,8.093,0.527,0.467,0.467,0,3,,-1.749,1.231,68.853,1.639,0.883,0.744,0.735,0.679,0.321,0.485,0.755,0,56.2583,58.7928,0.0451,0,0,330.191,365.541,393.314,0,5428,111,569,615.556,283.514,1231.176
78,1,1240,D37-45,420,30,60,13.506,5.917,0.438,0.5,0.506,0,3,,-0.906,1.198,87.695,1.218,0.987,0.748,0.779,0.68,0.32,0.872,0.95,0,56.7971,69.9694,0.2319,1,0,332.953,351.713,393.108,0,5511,112,579,619.371,292.954,1249.78
79,1,1253,D12-19,380,26,54,13.555,6.749,0.498,0.481,0.484,0,3,,-0.199,-1.901,50.985,8.189,0.283,0.727,0.898,0.699,0.301,0.724,0.416,0,40.2294,61.5308,0.5295,1,0,329.828,345.774,384.766,0,5578,113,586,605.933,282.349,1267.214
80,1,1182,D24-31,420,31,60,13.116,5.512,0.42,0.517,0.523,0,3,,0.142,-0.5,34.673,2.347,0.693,0.73,0.889,0.688,0.312,0.368,0.591,0,67.4277,73.6605,0.0924,0,0,327.513,353.364,375.763,0,5650,115,594,673.746,315.472,1286.441
81,1,1246,D52-61,460,36,66,14.413,5.814,0.403,0.545,0.551,0,3,,1.989,-0.721,80.896,3.712,0.949,0.806,0.799,0.699,0.301,0.549,0.829,0,57.0911,76.2296,0.3352,1,0,332.72,354.598,365.742,0,5733,117,603,658.981,312.973,1305.491
82,1,1108,D24-31,420,28,60,12.68,6.466,0.51,0.467,0.469,0,3,,-1.235,-0.089,45.922,2.744,0.755,0.739,0.798,0.689,0.311,0.062,0.54,0,67.4277,71.2524,0.0567,0,0,322.345,360.137,384.353,0,5809,119,612,633.633,286.756,1323.175
83,1,1360,D45-52,460,34,66,14.235,6.528,0.459,0.515,0.518,0,3,,-0.843,-0.408,17.959,3.346,0.6,0.703,0.772,0.651,0.349,0.924,0.713,0,38.3611,74.1827,0.9338,1,0,320.936,332.298,374.468,0,5881,120,619,652.461,300.409,1341.121
84,1,1333,D70-78,260,19,37,15.125,7.285,0.482,0.514,0.514,0,3,,0.417,-1.267,74.365,6.631,0.413,0.736,0.876,0.689,0.311,0.504,0.441,0,49.5336,39.3779,0.205,1,0,327.858,344.949,381.806,0,5967,120,628,636.633,293.711,1358.109
85,1,1388,D37-45,340,25,49,16.328,7.435,0.455,0.51,0.514,0,3,,-1.62,-1.199,8.159,0.135,1.0,0.739,0.816,0.679,0.321,0.109,0.715,0,69.9694,47.4905,0.3213,1,0,303.186,331.23,340.357,0,6045,122,636,640.275,319.954,1374.887
86,1,1359,D37-45,220,17,31,13.301,5.269,0.396,0.548,0.554,0,3,,0.668,0.584,3.476,5.639,1.0,0.785,0.778,0.684,0.316,0.297,0.778,0,47.4905,39.6556,0.165,0,0,325.06,361.74,367.55,0,6132,123,646,686.746,324.014,1394.639
87,1,1265,D52-61,300,22,43,14.593,7.172,0.492,0.512,0.511,0,3,,1.626,1.355,4.843,2.634,1.0,0.756,0.833,0.691,0.309,0.417,0.82,0,76.2296,46.9765,0.3838,1,0,321.149,360.267,383.236,0,6216,125,656,651.615,306.436,1411.755
88,1,1247,D61-70,220,16,31,12.1,5.825,0.481,0.516,0.516,0,3,,-1.19,0.859,89.367,8.856,0.996,0.711,0.734,0.647,0.353,0.685,0.887,0,56.2583,41.7933,0.2571,1,0,343.216,381.053,402.887,0,6287,127,664,660.001,326.429,1430.587
89,1,1353,D78-85,460,37,66,15.235,6.471,0.425,0.561,0.562,0,3,,0.499,0.135,18.806,3.821,0.104,0.776,0.855,0.691,0.309,0.901,0.351,0,46.1399,73.5361,0.5938,1,0,328.059,351.148,389.317,0,6368,128,675,652.862,319.968,1448.922
90,1,1187,D61-70,300,21,43,14.247,7.201,0.505,0.488,0.489,0,3,,-0.812,1.625,82.545,3.268,0.959,0.673,0.849,0.66,0.34,0.294,0.733,0,41.7933,46.6481,0.1162,0,0,320.514,331.241,381.516,0,6447,129,684,642.56,301.957,1465.839
91,1,1388,D12-19,460,36,66,15.0,6.313,0.421,0.545,0.549,0,3,,-0.837,1.151,88.937,4.345,0.994,0.737,0.898,0.684,0.316,0.49,0.835,0,61.5308,73.2431,0.1903,0,0,331.035,362.771,359.231,0,6528,131,693,685.644,315.803,1484.267
