# ICDDR NO-REROUTE baseline trace (formula-consistent template)
# Scenario=Delhi | Seed=1302 | Duration=3600s | RSU_Distance=800m | k=3 | w_th=0.2 | λ=0.1
# Generated=2026-02-14T11:59:42.333953Z
"# NOTE: Congestion detection + dissemination active, but rerouting is DISABLED (all reroute flags = 0)."

Time(s),RSU_ID,Vehicle_ID,RoadSegment,SegmentLength_m,Nv_vehicles,Capacity_C,FreeFlowSpeed_vbar_mps,AvgSpeed_v20_mps,Alpha,Density_D,CongestionScore_CD,Congested(0/1),TTL,CAM_ID,Ms_slope,Mr_slope,Theta_deg,DeltaC,Relevance_R,Urgency_U,TimeFactor_T,rho,gamma,Dnorm,SuitabilityIndex_Si,ForwarderSelected(0/1),w_old,w_new,w_delta_ratio,WeightUpdateTriggered(0/1),RerouteTriggered(0/1),PathCost_1,PathCost_2,PathCost_3,SelectedPathIndex(1..3),PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,LostTime_snapshot_s,CO2_cum_g
11,1,1393,D12-19,220,14,31,13.51,7.012,0.519,0.452,0.455,0,3,,0.571,0.92,12.899,0.92,0.572,0.666,0.86,0.67,0.33,0.831,0.657,0,55.4311,34.3133,0.381,1,0,311.91,337.647,344.002,0,744,15,68,618.323,287.446,157.008
12,1,1144,D52-61,380,24,54,14.555,8.385,0.576,0.444,0.442,0,3,,-0.306,0.709,52.351,4.526,0.291,0.718,0.751,0.676,0.324,0.38,0.32,0,32.7093,54.472,0.6653,1,0,323.558,336.51,374.92,0,818,16,76,614.9,291.522,172.138
13,1,1143,D45-52,260,16,37,14.652,8.207,0.56,0.432,0.433,0,3,,-0.907,1.43,82.763,3.668,0.96,0.656,0.847,0.668,0.332,0.321,0.747,0,36.7503,36.4113,0.0092,0,0,310.899,342.246,338.872,0,888,17,83,614.339,298.033,187.407
14,1,1392,D70-78,460,27,66,14.45,8.916,0.617,0.409,0.406,0,3,,0.558,-1.755,89.503,6.284,0.997,0.663,0.732,0.655,0.345,0.664,0.882,0,27.5467,63.2054,1.2945,1,0,305.237,319.117,366.543,0,949,18,90,570.309,276.456,201.626
15,1,1036,D24-31,300,18,43,14.854,8.686,0.585,0.419,0.418,0,3,,-0.13,-1.819,53.794,0.854,0.299,0.638,0.723,0.638,0.362,0.126,0.236,0,47.1071,40.6457,0.1372,0,0,286.287,305.391,334.499,0,1010,19,96,609.922,270.493,216.199
16,1,1292,D37-45,300,20,43,15.118,7.509,0.497,0.465,0.469,0,3,,1.492,-1.688,64.466,0.907,0.858,0.697,0.796,0.668,0.332,0.69,0.802,0,26.5445,42.5971,0.6047,1,0,292.219,309.184,357.072,0,1078,21,104,618.622,298.402,232.568
17,1,1187,D70-78,340,20,49,16.574,9.885,0.596,0.408,0.408,0,3,,-0.262,-1.495,41.564,0.018,0.731,0.68,0.75,0.668,0.332,0.432,0.631,0,63.2054,40.6782,0.3564,1,0,296.792,336.419,340.149,0,1143,23,111,597.267,273.842,245.569
18,1,1198,D24-31,460,27,66,13.929,8.074,0.58,0.409,0.41,0,3,,-1.073,-1.607,11.086,4.948,0.062,0.649,0.793,0.661,0.339,0.72,0.285,0,47.1071,65.5703,0.3919,1,0,303.938,327.169,352.596,0,1218,25,118,594.567,260.832,260.841
19,1,1270,D24-31,260,14,37,13.074,8.242,0.63,0.378,0.378,0,2,,-0.718,-1.339,17.567,6.596,0.098,0.658,0.813,0.678,0.322,0.266,0.152,0,65.5703,37.7834,0.4238,1,0,303.566,332.225,344.172,0,1276,27,124,577.957,262.771,275.687
20,1,1109,D12-19,380,21,54,14.949,9.491,0.635,0.389,0.387,0,2,,1.324,1.124,4.605,4.296,1.0,0.659,0.748,0.662,0.338,0.971,0.99,0,34.3133,49.0356,0.4291,1,0,296.152,329.165,365.445,0,1344,29,131,579.52,274.667,289.046
21,1,1067,D37-45,380,22,54,13.529,7.661,0.566,0.407,0.41,0,3,,1.749,-1.209,69.365,1.993,0.385,0.694,0.702,0.665,0.335,0.085,0.285,0,42.5971,55.6381,0.3061,1,0,308.337,332.446,351.619,0,1404,29,137,589.041,280.932,304.821
22,1,1040,D61-70,220,12,31,14.677,8.738,0.595,0.387,0.389,0,2,,1.468,-1.26,72.699,1.052,0.404,0.606,0.775,0.642,0.358,0.819,0.553,0,74.964,28.8398,0.6153,1,0,299.515,320.05,348.223,0,1466,30,143,561.599,248.903,319.108
23,1,1196,D52-61,380,22,54,15.185,8.378,0.552,0.407,0.411,0,3,,-1.184,0.055,52.993,5.647,0.794,0.624,0.813,0.653,0.347,0.092,0.551,0,54.472,49.5677,0.09,0,0,278.558,305.654,322.573,0,1542,31,150,571.411,273.354,333.988
24,1,1376,D70-78,220,13,31,14.367,8.623,0.6,0.419,0.417,0,3,,1.683,-1.345,67.342,4.607,0.374,0.658,0.881,0.68,0.32,0.452,0.399,0,40.6782,30.8492,0.2416,1,0,311.584,323.563,359.901,0,1612,33,158,618.158,269.829,348.644
25,1,1353,D31-37,340,22,49,15.57,8.524,0.547,0.449,0.449,0,3,,1.933,-0.21,74.51,4.359,0.914,0.725,0.729,0.674,0.326,0.469,0.769,0,36.1601,45.8469,0.2679,1,0,318.013,339.831,382.875,0,1690,34,167,596.08,291.501,363.633
26,1,1337,D61-70,380,25,54,13.258,6.713,0.506,0.463,0.466,0,3,,-0.817,1.106,87.133,2.647,0.484,0.659,0.842,0.659,0.341,0.193,0.385,0,28.8398,61.3421,1.127,1,0,325.063,362.385,364.773,0,1758,36,175,618.63,289.698,380.982
27,1,1062,D12-19,300,21,43,16.177,7.391,0.457,0.488,0.494,0,3,,0.54,0.307,11.273,1.262,0.563,0.673,0.773,0.645,0.355,0.17,0.423,0,49.0356,41.0826,0.1622,0,0,302.8,332.568,345.054,0,1831,37,183,617.775,292.95,397.662
28,1,1366,D31-37,380,22,54,13.591,8.393,0.618,0.407,0.405,0,3,,0.64,0.767,4.881,7.071,1.0,0.657,0.838,0.674,0.326,0.805,0.936,0,45.8469,55.3829,0.208,1,0,289.255,322.769,341.92,0,1904,39,190,567.829,273.567,412.522
29,1,1375,D78-85,260,15,37,17.356,10.087,0.581,0.405,0.407,0,3,,-0.251,1.472,69.906,6.153,0.888,0.657,0.704,0.648,0.352,0.49,0.748,0,30.4573,29.5879,0.0285,0,0,285.09,319.318,319.238,0,1966,41,196,573.342,271.661,425.252
30,1,1220,D12-19,380,25,54,15.608,7.514,0.481,0.463,0.469,0,3,,-1.779,-0.435,37.142,0.288,0.706,0.703,0.844,0.681,0.319,0.713,0.709,0,49.0356,52.1072,0.0626,0,0,298.196,323.784,331.081,0,2029,42,203,602.48,276.761,441.6
31,1,1075,D61-70,220,12,31,15.023,9.215,0.613,0.387,0.387,0,2,,-0.57,-0.282,13.928,8.321,0.577,0.598,0.778,0.639,0.361,0.292,0.474,0,61.3421,28.1759,0.5407,1,0,274.037,288.332,314.627,0,2102,43,210,598.748,268.946,455.291
32,1,1114,D19-24,460,32,66,13.043,5.979,0.458,0.485,0.491,0,3,,-1.736,-0.104,54.094,3.721,0.801,0.715,0.759,0.664,0.336,0.661,0.754,0,14.272,77.7603,4.4485,1,0,297.952,326.299,348.653,0,2167,45,218,621.518,301.774,473.712
33,1,1102,D37-45,420,27,60,13.343,6.569,0.492,0.45,0.456,0,3,,-1.576,-1.052,11.141,7.483,0.562,0.645,0.832,0.654,0.346,0.491,0.537,0,55.6381,66.1822,0.1895,0,0,322.696,352.092,366.803,0,2236,45,225,630.438,291.754,491.151
34,1,1278,D52-61,420,26,60,15.751,8.467,0.538,0.433,0.436,0,3,,-0.25,2.0,77.467,0.343,0.93,0.641,0.83,0.657,0.343,0.452,0.766,0,54.472,54.7805,0.0057,0,0,293.686,304.481,324.075,0,2300,47,231,593.841,263.734,506.1
35,1,1083,D37-45,340,24,49,13.442,7.103,0.528,0.49,0.488,0,3,,1.972,1.778,2.456,7.77,1.0,0.75,0.823,0.692,0.308,0.546,0.86,0,55.6381,56.1415,0.009,0,0,326.89,342.154,375.118,0,2374,49,240,611.683,295.904,523.15
36,1,1017,D24-31,460,28,66,12.933,7.239,0.56,0.424,0.426,0,3,,-0.57,1.883,88.287,3.567,0.99,0.714,0.764,0.682,0.318,0.875,0.954,0,37.7834,72.1474,0.9095,1,0,287.858,319.123,336.695,0,2442,51,247,601.615,274.371,539.571
37,1,1267,D31-37,380,27,54,13.808,7.036,0.51,0.5,0.499,0,3,,1.479,0.581,25.78,2.881,0.143,0.688,0.777,0.649,0.351,0.693,0.336,0,55.3829,61.9216,0.1181,0,0,327.485,340.569,365.107,0,2513,52,256,626.491,291.881,556.776
38,1,1235,D31-37,220,13,31,15.419,8.305,0.539,0.419,0.424,0,3,,-0.463,0.221,37.323,4.668,0.207,0.704,0.828,0.692,0.308,0.683,0.354,0,55.3829,28.7434,0.481,1,0,287.123,299.615,349.449,0,2577,54,263,603.661,281.965,571.83
39,1,1310,D12-19,220,15,31,14.445,7.449,0.516,0.484,0.484,0,3,,-1.095,0.101,53.357,2.617,0.296,0.714,0.877,0.687,0.313,0.199,0.266,0,49.0356,33.5357,0.3161,1,0,309.135,331.311,359.597,0,2653,55,271,655.102,297.186,588.406
40,1,1380,D70-78,260,17,37,15.033,8.249,0.549,0.459,0.459,0,3,,0.987,-1.828,74.066,3.844,0.911,0.68,0.871,0.676,0.324,0.901,0.908,0,30.8492,36.8385,0.1941,0,0,301.883,341.312,356.496,0,2718,56,277,638.047,308.885,603.811
41,1,1099,D52-61,220,13,31,14.376,7.949,0.553,0.419,0.422,0,3,,-0.153,-1.53,48.122,0.802,0.267,0.703,0.775,0.681,0.319,0.191,0.243,0,54.472,30.8296,0.434,1,0,314.594,325.218,370.774,0,2787,57,284,615.914,292.254,619.311
42,1,1192,D45-52,300,18,43,14.849,8.713,0.587,0.419,0.418,0,3,,0.721,1.139,12.932,3.868,0.572,0.621,0.831,0.651,0.349,0.337,0.49,0,36.7503,40.6585,0.1063,0,0,317.077,335.639,385.017,0,2850,58,290,595.347,287.436,633.85
43,1,1118,D70-78,220,13,31,15.824,9.488,0.6,0.419,0.417,0,3,,-1.957,1.346,63.682,3.08,0.354,0.635,0.895,0.671,0.329,0.589,0.431,0,30.8492,28.008,0.0921,0,0,283.248,296.888,341.999,0,2924,60,297,610.796,280.371,647.425
44,1,1358,D19-24,380,23,54,14.457,7.582,0.524,0.426,0.431,0,3,,-0.109,-1.139,42.494,5.142,0.736,0.712,0.852,0.699,0.301,0.084,0.54,0,77.7603,53.4434,0.3127,1,0,298.839,320.529,335.312,0,2983,60,302,600.315,265.12,663.43
45,1,1298,D61-70,380,26,54,13.157,6.789,0.516,0.481,0.482,0,3,,1.386,1.423,0.71,6.528,1.0,0.739,0.857,0.696,0.304,0.601,0.879,0,28.1759,63.3881,1.2497,1,0,334.766,350.792,381.686,0,3062,62,310,641.255,313.032,680.813
46,1,1128,D12-19,220,15,31,15.553,7.586,0.488,0.484,0.487,0,3,,1.805,1.6,3.017,2.806,1.0,0.668,0.73,0.635,0.365,0.167,0.696,0,33.5357,31.1464,0.0712,0,0,308.062,331.38,340.305,0,3143,64,319,633.45,313.392,697.218
47,1,1217,D37-45,260,17,37,13.711,7.15,0.521,0.459,0.461,0,3,,-0.602,0.832,70.79,1.639,0.393,0.691,0.867,0.681,0.319,0.081,0.294,0,55.6381,40.3926,0.274,1,0,308.341,335.37,352.905,0,3212,66,326,615.163,282.935,713.998
48,1,1078,D78-85,340,24,49,15.848,7.842,0.495,0.49,0.491,0,3,,-1.235,1.322,76.111,5.999,0.923,0.696,0.73,0.647,0.353,0.707,0.847,0,30.4573,47.618,0.5634,1,0,332.848,348.056,401.018,0,3282,68,335,640.341,292.211,730.124
49,1,1358,D37-45,340,23,49,16.819,8.682,0.516,0.469,0.471,0,3,,-1.91,-1.38,8.292,5.302,1.0,0.749,0.833,0.7,0.3,0.201,0.76,0,40.3926,43.6461,0.0805,0,0,316.335,328.371,354.676,0,3345,70,342,641.548,287.49,745.057
50,1,1177,D12-19,220,13,31,15.123,8.249,0.545,0.419,0.423,0,3,,-1.389,0.461,78.994,1.958,0.439,0.643,0.86,0.668,0.332,0.281,0.386,0,33.5357,29.3067,0.1261,0,0,284.911,314.714,334.247,0,3414,71,350,581.657,275.57,760.181
51,1,1121,D24-31,460,31,66,13.725,6.775,0.494,0.47,0.473,0,3,,-0.823,0.058,42.773,6.389,0.738,0.693,0.747,0.655,0.345,0.585,0.685,0,72.1474,72.395,0.0034,0,0,291.528,312.529,329.765,0,3486,73,358,606.106,288.325,777.501
52,1,1079,D37-45,420,26,60,15.332,8.459,0.552,0.433,0.435,0,3,,0.071,-1.71,63.735,6.317,0.354,0.642,0.847,0.661,0.339,0.433,0.381,0,40.3926,56.2785,0.3933,1,0,298.433,318.438,330.921,0,3555,74,366,581.222,269.546,792.461
53,1,1203,D19-24,340,24,49,12.251,5.368,0.438,0.49,0.497,0,3,,-0.559,1.201,79.439,7.228,0.441,0.75,0.753,0.679,0.321,0.753,0.542,0,53.4434,61.5979,0.1526,0,0,311.47,341.329,352.559,0,3635,75,374,633.058,285.147,811.679
54,1,1396,D45-52,460,32,66,15.774,8.016,0.508,0.485,0.486,0,3,,1.971,1.042,16.915,1.175,0.094,0.71,0.845,0.678,0.322,0.63,0.266,0,36.7503,64.2935,0.7495,1,0,302.903,318.131,329.288,0,3716,77,382,654.103,298.9,827.553
55,1,1164,D19-24,460,34,66,15.793,7.022,0.445,0.515,0.519,0,3,,-0.251,-0.142,5.985,4.612,1.0,0.736,0.791,0.672,0.328,0.306,0.772,0,53.4434,66.8646,0.2511,1,0,312.874,351.925,381.35,0,3783,79,390,669.462,306.318,844.882
56,1,1077,D12-19,340,23,49,12.619,5.889,0.467,0.469,0.476,0,3,,-0.059,-1.225,47.413,3.881,0.263,0.665,0.858,0.663,0.337,0.425,0.318,0,33.5357,58.173,0.7347,1,0,300.209,335.018,366.688,0,3854,80,397,640.238,286.003,863.307
57,1,1247,D61-70,420,26,60,13.712,7.206,0.526,0.433,0.437,0,3,,1.392,0.481,28.641,0.531,0.659,0.688,0.755,0.665,0.335,0.954,0.758,0,63.3881,62.9299,0.0072,0,0,315.851,326.851,350.121,0,3920,81,404,596.952,270.98,879.832
58,1,1309,D78-85,340,22,49,16.22,8.287,0.511,0.449,0.453,0,3,,-0.189,1.048,57.078,3.246,0.317,0.66,0.884,0.672,0.328,0.584,0.405,0,47.618,44.0103,0.0758,0,0,308.901,345.089,358.338,0,3999,83,413,615.701,285.293,895.117
59,1,1224,D70-78,380,27,54,14.734,6.928,0.47,0.5,0.503,0,3,,1.594,-1.072,75.108,11.42,0.417,0.691,0.745,0.644,0.356,0.31,0.379,0,30.8492,58.0307,0.8811,1,0,302.115,324.257,349.635,0,4065,85,421,658.186,324.14,912.457
60,1,1355,D52-61,460,35,66,15.695,6.782,0.432,0.53,0.534,0,3,,1.366,-1.416,71.454,9.928,0.397,0.737,0.866,0.683,0.317,0.235,0.345,0,30.8296,68.6357,1.2263,1,0,310.58,322.349,339.883,0,4141,87,431,679.959,321.64,930.192
61,1,1114,D61-70,420,27,60,15.323,7.661,0.5,0.45,0.455,0,3,,-1.449,1.573,67.051,2.516,0.373,0.727,0.775,0.684,0.316,0.516,0.418,0,63.3881,57.6293,0.0908,0,0,291.068,308.069,330.703,0,4221,88,438,631.206,286.201,946.266
62,1,1033,D61-70,460,30,66,14.861,8.149,0.548,0.455,0.454,0,3,,0.282,-0.612,47.217,6.568,0.762,0.712,0.766,0.673,0.327,0.441,0.657,0,63.3881,65.4904,0.0332,0,0,314.322,339.793,370.466,0,4291,89,445,637.667,283.47,961.762
63,1,1064,D24-31,420,26,60,13.046,7.556,0.579,0.433,0.432,0,3,,1.207,-1.556,72.375,7.443,0.402,0.648,0.786,0.651,0.349,0.238,0.345,0,72.1474,66.1424,0.0832,0,0,300.717,334.19,346.067,0,4369,90,453,603.034,284.827,977.85
64,1,1221,D37-45,300,21,43,15.427,7.636,0.495,0.488,0.49,0,3,,-0.298,-0.024,15.238,2.121,0.585,0.706,0.714,0.649,0.351,0.87,0.685,0,56.2785,43.0796,0.2345,1,0,299.001,318.866,358.834,0,4443,91,462,651.151,298.506,994.224
65,1,1380,D61-70,260,16,37,14.797,8.665,0.586,0.432,0.431,0,3,,-0.4,1.377,75.809,0.652,0.421,0.668,0.765,0.657,0.343,0.814,0.556,0,63.3881,36.0524,0.4312,1,0,291.865,315.904,333.767,0,4505,93,469,619.127,287.396,1008.919
66,1,1243,D45-52,420,28,60,16.624,9.105,0.548,0.467,0.465,0,3,,0.44,-0.213,35.819,3.228,0.699,0.703,0.733,0.658,0.342,0.985,0.797,0,64.2935,54.3479,0.1547,0,0,300.146,310.392,334.594,0,4570,94,477,637.822,285.76,1023.304
67,1,1196,D24-31,260,18,37,13.592,6.398,0.471,0.486,0.491,0,3,,0.236,-0.929,56.184,4.131,0.812,0.749,0.796,0.688,0.312,0.916,0.845,0,72.1474,42.2667,0.4142,1,0,298.93,326.125,354.32,0,4650,95,485,625.439,282.079,1041.213
68,1,1130,D37-45,340,25,49,13.713,6.129,0.447,0.51,0.514,0,3,,1.269,0.615,20.175,5.816,0.612,0.753,0.73,0.669,0.331,0.749,0.657,0,43.0796,56.5464,0.3126,1,0,325.419,351.45,385.126,0,4730,97,494,627.55,295.392,1059.622
69,1,1018,D24-31,300,19,43,14.507,8.031,0.554,0.442,0.442,0,3,,1.911,-0.576,87.681,5.44,0.487,0.649,0.795,0.651,0.349,0.61,0.53,0,42.2667,42.9935,0.0172,0,0,305.426,335.141,336.727,0,4793,99,501,618.112,281.909,1075.177
70,1,1110,D37-45,460,31,66,14.718,7.862,0.534,0.47,0.469,0,3,,1.831,1.336,8.16,2.934,1.0,0.663,0.716,0.634,0.366,0.939,0.978,0,56.5464,67.5096,0.1939,0,0,302.262,335.578,329.8,0,4874,100,509,639.295,287.776,1091.137
71,1,1200,D78-85,220,16,31,12.866,6.352,0.494,0.516,0.515,0,3,,0.079,-0.991,49.243,4.655,0.274,0.726,0.743,0.657,0.343,0.977,0.515,0,47.618,39.3064,0.1745,0,0,304.577,333.999,371.591,0,4946,102,518,668.052,314.592,1109.311
72,1,1309,D52-61,340,24,49,16.264,8.37,0.515,0.49,0.489,0,3,,0.204,-0.694,46.32,4.767,0.757,0.735,0.825,0.686,0.314,0.341,0.627,0,68.6357,46.3985,0.324,1,0,307.689,339.325,361.453,0,5022,103,526,609.458,288.548,1124.777
73,1,1240,D24-31,300,22,43,15.778,7.784,0.493,0.512,0.511,0,3,,-1.182,-0.903,7.696,2.903,1.0,0.703,0.813,0.66,0.34,0.298,0.762,0,42.2667,43.448,0.028,0,0,321.75,355.842,350.932,0,5098,105,535,656.995,322.758,1141.129
74,1,1129,D12-19,380,25,54,13.064,6.795,0.52,0.463,0.465,0,3,,-0.692,1.172,84.226,4.116,0.468,0.704,0.866,0.686,0.314,0.629,0.518,0,58.173,62.2553,0.0702,0,0,315.106,353.985,381.231,0,5162,107,542,621.462,298.192,1158.375
75,1,1266,D78-85,420,29,60,15.329,7.176,0.468,0.483,0.488,0,3,,1.061,0.777,8.839,5.135,1.0,0.751,0.83,0.696,0.304,0.256,0.774,0,47.618,60.2873,0.2661,1,0,306.364,323.535,356.62,0,5242,109,551,632.918,287.654,1175.289
76,1,1261,D52-61,420,33,60,14.468,5.888,0.407,0.55,0.554,0,3,,-0.346,1.25,70.43,9.137,0.391,0.789,0.874,0.704,0.296,0.903,0.543,0,46.3985,69.745,0.5032,1,0,351.858,369.149,394.459,0,5321,111,561,644.011,309.314,1194.279
77,1,1246,D78-85,260,18,37,14.512,7.706,0.531,0.486,0.485,0,3,,1.952,0.851,22.467,1.005,0.625,0.702,0.84,0.673,0.327,0.452,0.568,0,60.2873,39.588,0.3433,1,0,335.859,365.805,364.61,0,5400,113,570,609.087,280.286,1210.552
78,1,1097,D19-24,420,28,60,15.69,8.046,0.513,0.467,0.469,0,3,,1.544,1.67,2.012,1.984,1.0,0.685,0.89,0.681,0.319,0.889,0.965,0,66.8646,57.5812,0.1388,0,0,299.817,327.142,365.304,0,5475,114,577,645.505,301.941,1226.261
79,1,1398,D70-78,380,25,54,15.324,8.481,0.553,0.463,0.461,0,3,,-1.584,0.404,79.738,7.159,0.943,0.731,0.87,0.7,0.3,0.211,0.724,0,58.0307,53.0736,0.0854,0,0,305.195,339.185,344.426,0,5552,115,586,630.91,300.835,1241.4
80,1,1295,D78-85,460,34,66,13.824,6.286,0.455,0.515,0.518,0,3,,-1.263,0.609,82.979,7.457,0.961,0.761,0.799,0.686,0.314,0.368,0.775,0,39.588,76.3917,0.9297,1,0,335.335,368.829,380.33,0,5631,117,595,631.516,304.598,1259.649
81,1,1161,D61-70,380,25,54,15.103,7.553,0.5,0.463,0.467,0,3,,-0.475,1.095,73.021,2.653,0.906,0.674,0.868,0.672,0.328,0.407,0.742,0,36.0524,53.8514,0.4937,1,0,304.125,326.547,353.713,0,5711,118,603,627.315,282.205,1275.948
82,1,1008,D45-52,340,27,49,11.945,5.298,0.444,0.551,0.552,0,3,,-1.779,-0.65,27.632,2.697,0.654,0.762,0.872,0.69,0.31,0.851,0.715,0,64.2935,68.4736,0.065,0,0,322.81,356.573,382.88,0,5791,120,613,657.172,322.253,1295.682
83,1,1274,D70-78,380,30,54,14.895,6.217,0.417,0.556,0.558,0,3,,-1.878,1.272,66.215,4.421,0.368,0.812,0.704,0.68,0.32,0.477,0.403,0,58.0307,61.7341,0.0638,0,0,331.496,346.118,373.345,0,5870,122,623,656.596,320.612,1314.301
84,1,1341,D70-78,300,22,43,14.41,6.124,0.425,0.512,0.518,0,3,,0.078,1.003,40.605,0.959,0.226,0.691,0.873,0.667,0.333,0.841,0.431,0,58.0307,47.5722,0.1802,0,0,304.148,325.863,338.202,0,5948,124,632,648.911,307.37,1332.727
85,1,1060,D70-78,220,15,31,14.715,7.393,0.502,0.484,0.485,0,3,,-0.542,0.69,63.043,8.017,0.35,0.699,0.836,0.672,0.328,0.54,0.413,0,58.0307,32.9192,0.4327,1,0,328.425,361.468,364.761,0,6016,125,639,655.025,296.509,1349.373
86,1,1055,D78-85,260,19,37,13.967,6.472,0.463,0.514,0.516,0,3,,-0.773,1.78,81.637,0.065,0.454,0.714,0.889,0.68,0.32,0.385,0.432,0,76.3917,42.6421,0.4418,1,0,331.67,371.587,398.777,0,6085,126,647,645.302,307.825,1367.377
87,1,1144,D78-85,340,25,49,13.43,5.897,0.439,0.51,0.515,0,3,,1.357,-0.503,80.312,5.246,0.946,0.699,0.708,0.638,0.362,0.835,0.906,0,42.6421,57.7412,0.3541,1,0,337.193,371.796,369.216,0,6158,128,656,647.024,302.887,1386.077
88,1,1302,D61-70,460,34,66,13.071,5.835,0.446,0.515,0.519,0,3,,1.849,0.382,40.677,3.499,0.726,0.691,0.848,0.661,0.339,0.178,0.54,0,53.8514,80.79,0.5002,1,0,335.277,348.885,389.376,0,6239,130,666,633.619,292.166,1404.889
89,1,1273,D52-61,420,30,60,13.055,6.278,0.481,0.5,0.502,0,3,,0.114,1.615,51.733,7.052,0.787,0.747,0.775,0.678,0.322,0.276,0.623,0,69.745,72.3869,0.0379,0,0,306.334,342.582,372.626,0,6308,132,674,664.597,300.291,1423.041
90,1,1259,D78-85,220,17,31,14.787,6.492,0.439,0.548,0.55,0,3,,1.22,-1.548,72.199,3.843,0.901,0.773,0.817,0.686,0.314,0.99,0.929,0,57.7412,35.6699,0.3822,1,0,331.095,371.064,377.005,0,6391,134,683,644.656,316.599,1441.265
91,1,1055,D19-24,220,17,31,13.956,6.071,0.435,0.548,0.55,0,3,,-1.39,0.637,86.757,5.389,0.482,0.809,0.73,0.686,0.314,0.904,0.615,0,66.8646,37.7925,0.4348,1,0,314.231,348.527,341.468,0,6476,135,693,660.918,307.308,1460.015
