# ICDDR paper-aligned synthetic trace (formula-consistent template)
# Seed: 101
# Generated: 2026-02-14T10:52:44.039970Z
# Scenario: Manhattan | Duration: 3600s | k=3 | w_th=0.2 | λ=0.1 | V2V range=500m | Max hops=4 | RSU interval=1000m
# NOTE: Values are synthetically generated but constrained by the paper’s equations and parameter ranges; replace with real simulator outputs for publication.

Time(s),RSU_ID,Vehicle_ID,RoadSegment,SegmentLength_m,Nv_vehicles,Capacity_C,FreeFlowSpeed_vbar_mps,AvgSpeed_v20_mps,Alpha,Density_D,CongestionScore_CD,Congested(0/1),TTL,CAM_ID,Ms_slope,Mr_slope,Theta_deg,DeltaC,Relevance_R,Urgency_U,TimeFactor_T,rho,gamma,Dnorm,SuitabilityIndex_Si,ForwarderSelected(0/1),w_old,w_new,w_delta_ratio,WeightUpdateTriggered(0/1),RerouteTriggered(0/1),PathCost_1,PathCost_2,PathCost_3,SelectedPathIndex(1..3),PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,LostTime_snapshot_s,CO2_cum_g
11,1,325,v61-v70,300,17,43,16.798,9.63,0.573,0.395,0.398,0,2,,1.11,-1.104,84.186,1.034,0.968,0.602,0.678,0.618,0.382,0.181,0.667,0,22.1168,34.7717,0.5722,1,0,294.404,324.271,348.383,0,718,13,65,587.504,242.738,118.728
12,1,236,v12-v19,460,25,66,18.182,11.016,0.606,0.379,0.38,0,2,,1.418,-1.821,63.965,6.4,0.355,0.59,0.511,0.583,0.417,0.062,0.233,0,23.9254,48.0963,1.0103,1,0,271.079,310.664,333.664,0,790,15,71,571.731,238.509,129.381
13,1,239,v45-v52,300,17,43,16.44,10.097,0.614,0.395,0.394,0,2,,0.065,-0.048,6.503,6.948,1.0,0.638,0.672,0.635,0.365,0.104,0.673,0,19.7808,35.5293,0.7961,1,0,291.916,323.306,317.398,0,860,17,77,571.745,223.117,141.237
14,1,346,v31-v37,260,15,37,16.646,9.863,0.593,0.405,0.406,0,3,,-0.074,1.99,67.534,1.027,0.875,0.672,0.554,0.625,0.375,0.385,0.691,0,25.3307,30.8511,0.2179,1,0,288.802,321.665,338.766,0,921,19,83,572.75,243.746,153.433
15,1,314,v52-v61,260,15,37,18.558,10.935,0.589,0.405,0.406,0,3,,-1.949,-0.979,18.462,5.656,0.103,0.657,0.612,0.63,0.37,0.33,0.187,0,29.1228,27.6716,0.0498,0,0,296.19,332.556,365.286,0,989,20,90,552.829,230.973,164.344
16,1,344,v19-v24,260,14,37,17.452,10.353,0.593,0.378,0.381,0,2,,-0.004,-0.076,4.14,3.647,1.0,0.622,0.677,0.633,0.367,0.595,0.851,0,64.7531,28.3053,0.5629,1,0,273.112,283.25,342.416,0,1044,22,95,563.437,243.736,175.79
17,1,310,v31-v37,300,15,43,16.925,10.802,0.638,0.349,0.35,0,2,,1.544,0.783,19.011,0.084,0.606,0.62,0.559,0.617,0.383,0.329,0.5,0,30.8511,32.2488,0.0453,0,0,295.208,334.472,327.314,0,1114,22,101,521.806,209.107,186.52
18,1,193,v37-v45,300,16,43,17.434,10.371,0.595,0.372,0.375,0,2,,-0.34,0.723,54.651,3.069,0.304,0.669,0.502,0.623,0.377,0.225,0.274,0,24.1505,32.3958,0.3414,1,0,269.322,297.197,312.584,0,1186,24,108,562.838,218.976,197.908
19,1,385,v37-v45,180,9,26,17.78,11.852,0.667,0.346,0.345,0,2,,-1.197,1.476,73.999,4.939,0.411,0.628,0.597,0.63,0.37,0.201,0.333,0,32.3958,18.3454,0.4337,1,0,289.3,304.481,336.618,0,1252,25,114,558.952,217.534,207.363
20,1,316,v61-v70,380,21,54,18.361,11.053,0.602,0.389,0.39,0,2,,1.203,-0.537,78.489,5.034,0.436,0.689,0.512,0.63,0.37,0.805,0.572,0,34.7717,39.9237,0.1482,0,0,287.62,306.615,324.976,0,1311,26,120,585.332,238.101,218.033
21,1,247,v37-v45,220,13,31,17.837,9.56,0.536,0.419,0.424,0,3,,-1.266,-0.341,32.849,7.623,0.682,0.646,0.614,0.62,0.38,0.762,0.713,0,18.3454,24.8481,0.3545,1,0,294.058,319.316,354.243,0,1373,26,127,571.611,247.099,230.677
22,1,221,v45-v52,260,13,37,16.271,10.279,0.632,0.351,0.353,0,2,,-0.907,-0.614,10.657,1.653,0.059,0.589,0.507,0.59,0.41,0.066,0.062,0,35.5293,29.181,0.1787,0,0,283.678,305.643,329.379,0,1440,28,133,537.068,229.901,242.05
23,1,313,v19-v24,220,11,31,14.726,8.942,0.607,0.355,0.359,0,2,,-1.205,-1.919,12.158,2.491,0.568,0.58,0.604,0.604,0.396,0.211,0.427,0,28.3053,27.4235,0.0312,0,0,280.389,298.847,339.1,0,1508,29,140,563.992,236.649,255.049
24,1,272,v24-v31,220,13,31,16.063,9.373,0.584,0.419,0.419,0,3,,-0.887,1.337,85.224,0.164,0.473,0.633,0.693,0.629,0.371,0.749,0.576,0,33.0968,27.5911,0.1664,0,0,279.65,290.62,312.267,0,1579,31,147,597.232,236.928,267.917
25,1,200,v61-v70,220,13,31,17.136,10.142,0.592,0.419,0.418,0,3,,0.105,-0.677,40.117,5.517,0.723,0.621,0.52,0.589,0.411,0.087,0.461,0,34.7717,25.8637,0.2562,1,0,283.386,312.932,338.3,0,1650,33,153,579.371,241.401,279.864
26,1,163,v24-v31,220,12,31,17.027,9.968,0.585,0.387,0.39,0,2,,0.083,1.198,45.368,5.828,0.252,0.664,0.526,0.621,0.379,0.252,0.252,0,33.0968,24.8596,0.2489,1,0,277.888,290.368,305.051,0,1709,34,159,578.724,233.595,291.825
27,1,285,v19-v24,300,16,43,17.415,10.767,0.618,0.372,0.373,0,2,,-1.277,-0.906,9.769,7.684,1.0,0.581,0.508,0.58,0.42,0.728,0.886,0,28.3053,32.4318,0.1458,0,0,267.111,281.326,320.332,0,1777,36,166,570.076,234.255,302.737
28,1,132,v24-v31,500,25,71,15.818,10.572,0.668,0.352,0.35,0,2,,1.109,-0.683,82.298,4.927,0.957,0.597,0.588,0.61,0.39,0.629,0.829,0,24.8596,57.7892,1.3246,1,0,296.505,316.133,328.166,0,1841,38,171,551.207,222.609,313.763
29,1,217,v31-v37,180,9,26,15.184,9.951,0.655,0.346,0.346,0,2,,-1.552,-0.163,47.924,4.491,0.766,0.587,0.584,0.607,0.393,0.449,0.641,0,30.8511,21.482,0.3037,1,0,265.183,295.752,332.088,0,1911,39,176,535.344,217.963,325.498
30,1,357,v61-v70,260,16,37,18.802,10.094,0.537,0.432,0.436,0,3,,1.069,-1.856,71.409,2.694,0.397,0.697,0.685,0.656,0.344,0.458,0.418,0,25.8637,28.3744,0.0971,0,0,309.522,327.038,376.162,0,1973,40,181,593.092,247.38,337.58
31,1,389,v37-v45,500,25,71,17.479,10.836,0.62,0.352,0.355,0,2,,0.207,0.879,29.61,5.528,0.665,0.616,0.549,0.612,0.388,0.076,0.436,0,24.8481,52.2973,1.1047,1,0,269.188,287.148,325.142,0,2044,41,186,541.313,221.766,348.29
32,1,177,v31-v37,340,20,49,18.405,10.854,0.59,0.408,0.408,0,3,,0.784,0.537,9.867,3.574,1.0,0.705,0.582,0.646,0.354,0.518,0.83,0,21.482,36.632,0.7052,1,0,278.834,315.422,320.325,0,2108,43,192,548.558,226.14,359.314
33,1,263,v45-v52,460,28,66,16.826,9.961,0.592,0.424,0.423,0,3,,0.373,-1.511,76.971,2.433,0.928,0.697,0.612,0.644,0.356,0.932,0.929,0,35.5293,55.4542,0.5608,1,0,313.199,339.672,357.046,0,2181,44,200,581.578,229.864,371.506
34,1,123,v61-v70,180,10,26,15.822,9.287,0.587,0.385,0.387,0,2,,1.372,-0.179,64.037,8.35,0.356,0.617,0.59,0.611,0.389,0.728,0.5,0,25.8637,21.8104,0.1567,0,0,306.266,341.31,368.307,0,2246,45,206,583.404,234.058,384.27
35,1,288,v24-v31,500,29,71,15.32,9.488,0.619,0.408,0.406,0,3,,1.026,0.866,4.845,4.091,1.0,0.612,0.641,0.612,0.388,0.066,0.637,0,57.7892,64.7438,0.1203,0,0,310.83,327.551,345.809,0,2318,47,212,558.519,223.762,396.935
36,1,241,v61-v70,340,21,49,16.64,8.758,0.526,0.429,0.433,0,3,,-0.56,-1.454,26.236,10.016,0.646,0.629,0.529,0.592,0.408,0.659,0.651,0,25.8637,41.6997,0.6123,1,0,282.709,305.124,325.897,0,2392,48,219,595.314,261.295,410.596
37,1,188,v19-v24,260,15,37,16.172,9.079,0.561,0.405,0.409,0,3,,1.29,-0.814,88.64,7.539,0.492,0.624,0.582,0.607,0.393,0.637,0.549,0,28.3053,31.7546,0.1219,0,0,311.441,340.391,357.987,0,2466,50,226,573.282,225.943,423.734
38,1,244,v45-v52,340,20,49,15.29,8.515,0.557,0.408,0.412,0,3,,1.03,-0.065,49.537,3.639,0.775,0.65,0.514,0.605,0.395,0.136,0.523,0,55.4542,44.0939,0.2049,1,0,310.878,345.51,369.631,0,2532,51,232,561.277,225.952,437.565
39,1,109,v78-v85,380,20,54,19.384,12.453,0.642,0.37,0.369,0,2,,0.382,0.962,22.966,2.897,0.128,0.599,0.619,0.612,0.388,0.125,0.126,0,16.8216,36.815,1.1886,1,0,275.32,295.964,332.866,0,2600,52,237,536.324,205.274,446.443
40,1,124,v70-v78,380,21,54,17.032,10.1,0.593,0.389,0.391,0,2,,0.333,-1.485,74.473,2.934,0.914,0.612,0.586,0.606,0.394,0.706,0.832,0,33.592,43.0381,0.2812,1,0,294.497,332.714,362.658,0,2672,54,245,577.206,235.836,458.256
41,1,390,v78-v85,420,24,60,17.359,10.481,0.604,0.4,0.4,0,2,,-0.215,0.991,56.848,1.133,0.816,0.617,0.64,0.616,0.384,0.756,0.793,0,36.815,47.4215,0.2881,1,0,286.424,297.66,338.98,0,2730,56,250,583.038,248.058,469.678
42,1,154,v12-v19,180,11,26,18.3,9.874,0.54,0.423,0.427,0,3,,-0.375,0.656,53.795,6.63,0.799,0.693,0.545,0.629,0.371,0.977,0.865,0,48.0963,19.9191,0.5858,1,0,311.672,332.147,347.739,0,2800,57,256,590.667,239.457,481.968
43,1,313,v24-v31,220,12,31,17.928,10.855,0.605,0.387,0.388,0,2,,-1.925,0.874,76.292,0.315,0.424,0.656,0.695,0.651,0.349,0.655,0.505,0,57.7892,23.6101,0.5914,1,0,301.025,318.455,339.0,0,2874,58,264,567.455,237.03,492.865
44,1,307,v52-v61,180,10,26,17.281,10.009,0.579,0.385,0.388,0,2,,0.99,-1.942,72.529,3.226,0.903,0.647,0.636,0.635,0.365,0.302,0.684,0,29.1228,19.9692,0.3143,1,0,293.164,322.862,355.064,0,2938,59,271,580.811,232.434,504.762
45,1,361,v37-v45,380,23,54,16.701,9.685,0.58,0.426,0.425,0,3,,-1.666,1.159,71.77,2.93,0.899,0.643,0.563,0.606,0.394,0.307,0.666,0,52.2973,46.2643,0.1154,0,0,303.567,324.04,365.569,0,3004,60,278,583.007,244.647,517.296
46,1,280,v70-v78,420,26,60,16.841,9.741,0.578,0.433,0.432,0,3,,0.773,-0.141,45.688,6.616,0.254,0.718,0.642,0.658,0.342,0.173,0.226,0,43.0381,51.2346,0.1904,0,0,296.964,318.774,347.121,0,3069,62,285,565.89,225.031,529.807
47,1,372,v19-v24,180,10,26,16.029,9.162,0.572,0.385,0.389,0,2,,-1.38,0.879,84.617,6.348,0.97,0.658,0.617,0.637,0.363,0.476,0.791,0,28.3053,21.5297,0.2394,1,0,275.826,288.653,302.811,0,3130,63,290,547.29,225.014,542.72
48,1,229,v52-v61,220,14,31,18.385,9.827,0.535,0.452,0.453,0,3,,-0.376,1.488,76.698,8.959,0.426,0.722,0.568,0.639,0.361,0.663,0.512,0,19.9692,25.215,0.2627,1,0,323.91,342.242,375.643,0,3205,64,298,617.387,252.0,555.237
49,1,105,v19-v24,300,18,43,17.575,10.329,0.588,0.419,0.418,0,3,,0.122,0.894,34.815,1.24,0.693,0.687,0.571,0.632,0.368,0.313,0.553,0,21.5297,34.3511,0.5955,1,0,309.042,342.625,369.658,0,3276,66,306,585.851,247.703,566.954
50,1,306,v61-v70,180,11,26,16.701,9.446,0.566,0.423,0.424,0,3,,1.064,-0.53,74.696,5.87,0.915,0.713,0.533,0.636,0.364,0.588,0.796,0,41.6997,21.8271,0.4766,1,0,288.984,328.344,344.844,0,3342,68,312,592.434,234.307,579.757
51,1,198,v61-v70,300,16,43,15.638,9.992,0.639,0.372,0.371,0,2,,1.311,-1.737,67.265,0.884,0.874,0.623,0.604,0.621,0.379,0.729,0.819,0,21.8271,36.1165,0.6547,1,0,277.606,315.709,326.605,0,3405,70,318,565.424,240.388,591.599
52,1,194,v19-v24,420,22,60,15.136,9.145,0.604,0.367,0.37,0,2,,0.412,-1.167,71.818,1.156,0.399,0.675,0.675,0.663,0.337,0.321,0.373,0,34.3511,51.8268,0.5087,1,0,265.113,282.42,314.18,0,3465,71,323,571.263,225.47,604.426
53,1,309,v45-v52,380,25,54,18.019,9.893,0.549,0.463,0.462,0,3,,0.897,-0.407,64.02,8.658,0.356,0.675,0.687,0.636,0.364,0.688,0.476,0,44.0939,45.1354,0.0236,0,0,311.3,347.357,341.582,0,3534,72,331,606.673,268.364,616.932
54,1,260,v24-v31,300,17,43,16.535,9.363,0.566,0.395,0.399,0,2,,-1.851,1.868,56.541,0.485,0.314,0.637,0.594,0.619,0.381,0.215,0.276,0,23.6101,35.3253,0.4962,1,0,282.277,321.103,311.449,0,3608,73,338,578.52,237.669,629.668
55,1,393,v70-v78,420,28,60,18.366,8.859,0.482,0.467,0.472,0,3,,0.623,-0.118,38.678,7.349,0.715,0.702,0.687,0.649,0.351,0.526,0.648,0,43.0381,49.1918,0.143,0,0,313.929,352.666,364.646,0,3685,74,346,605.262,256.037,643.437
56,1,120,v70-v78,380,21,54,18.362,11.586,0.631,0.389,0.387,0,2,,-0.552,-0.841,11.156,6.798,0.562,0.669,0.694,0.657,0.343,0.698,0.609,0,43.0381,39.9206,0.0724,0,0,284.212,308.232,348.264,0,3745,75,351,586.41,246.622,653.467
57,1,223,v19-v24,340,21,49,16.844,9.203,0.546,0.429,0.431,0,3,,-0.279,-0.101,9.795,6.224,1.0,0.658,0.509,0.602,0.398,0.576,0.831,0,51.8268,41.1946,0.2051,1,0,314.961,352.324,373.466,0,3819,76,358,574.995,227.594,666.595
58,1,267,v31-v37,340,21,49,16.843,9.242,0.549,0.429,0.431,0,3,,-0.69,-0.413,12.177,5.257,0.568,0.703,0.548,0.633,0.367,0.173,0.423,0,36.632,41.1966,0.1246,0,0,292.515,306.864,321.691,0,3891,77,365,601.994,249.586,679.676
59,1,251,v31-v37,340,23,49,16.232,8.117,0.5,0.469,0.472,0,3,,0.543,-1.294,80.8,7.43,0.949,0.682,0.616,0.623,0.377,0.599,0.817,0,36.632,45.224,0.2345,1,0,325.919,355.826,351.101,0,3968,79,374,590.501,253.12,694.352
60,1,195,v78-v85,180,12,26,15.171,7.632,0.503,0.462,0.465,0,3,,-1.617,-0.304,41.33,3.467,0.73,0.717,0.547,0.63,0.37,0.419,0.615,0,47.4215,25.3442,0.4656,1,0,289.732,308.988,352.788,0,4032,81,381,622.144,264.256,709.563
61,1,125,v45-v52,500,33,71,16.322,8.074,0.495,0.465,0.469,0,3,,-0.12,0.017,7.829,4.418,1.0,0.688,0.587,0.622,0.378,0.774,0.915,0,44.0939,65.7279,0.4906,1,0,301.783,323.124,334.699,0,4104,83,388,599.098,243.513,724.263
62,1,235,v37-v45,220,13,31,19.803,11.113,0.561,0.419,0.421,0,3,,0.767,-1.005,82.624,2.833,0.959,0.694,0.687,0.659,0.341,0.288,0.73,0,52.2973,22.3802,0.5721,1,0,289.645,318.478,321.478,0,4166,84,394,566.637,235.47,735.043
63,1,243,v19-v24,420,27,60,15.34,8.765,0.571,0.45,0.448,0,3,,-1.909,0.563,88.294,6.095,0.991,0.718,0.648,0.654,0.346,0.481,0.814,0,41.1946,57.5647,0.3974,1,0,294.543,309.85,347.621,0,4241,86,401,574.586,247.04,748.825
64,1,318,v70-v78,420,24,60,14.931,8.212,0.55,0.4,0.405,0,3,,-1.47,-0.507,28.891,3.546,0.161,0.644,0.581,0.618,0.382,0.686,0.361,0,43.0381,55.1345,0.2811,1,0,281.673,300.578,327.744,0,4316,86,408,554.506,229.626,762.971
65,1,354,v70-v78,300,20,43,16.386,8.529,0.521,0.465,0.467,0,3,,1.933,0.727,26.639,3.796,0.648,0.685,0.514,0.606,0.394,0.551,0.61,0,55.1345,39.2997,0.2872,1,0,293.471,304.39,346.632,0,4389,88,416,586.339,246.57,777.127
66,1,272,v31-v37,300,19,43,16.761,9.673,0.577,0.442,0.44,0,3,,-0.965,-0.605,12.819,4.517,0.571,0.729,0.579,0.647,0.353,0.208,0.443,0,45.224,37.2106,0.1772,0,0,318.99,340.338,361.922,0,4454,89,422,572.185,237.786,789.771
67,1,168,v24-v31,460,30,66,16.307,8.094,0.496,0.455,0.459,0,3,,1.474,-1.916,61.716,4.213,0.843,0.744,0.692,0.674,0.326,0.326,0.674,0,35.3253,59.6796,0.6894,1,0,294.299,325.237,350.621,0,4531,89,429,612.113,257.008,804.385
68,1,344,v61-v70,220,13,31,17.426,9.444,0.542,0.419,0.423,0,3,,0.95,-1.078,89.336,2.748,0.496,0.707,0.588,0.645,0.355,0.781,0.597,0,36.1165,25.4335,0.2958,1,0,283.66,313.915,323.24,0,4593,91,436,580.337,248.775,817.168
69,1,296,v45-v52,420,28,60,17.524,9.21,0.526,0.467,0.467,0,3,,0.016,-1.425,55.848,4.147,0.81,0.743,0.525,0.637,0.363,0.064,0.539,0,65.7279,51.5557,0.2156,1,0,293.133,319.802,361.241,0,4674,92,445,583.466,259.214,830.517
70,1,322,v70-v78,420,28,60,16.684,9.048,0.542,0.467,0.466,0,3,,-0.155,-1.779,51.829,4.029,0.288,0.662,0.553,0.602,0.398,0.834,0.506,0,39.2997,54.1525,0.3779,1,0,318.044,356.129,382.094,0,4743,93,452,617.634,269.775,844.06
71,1,321,v45-v52,460,29,66,16.049,9.205,0.574,0.439,0.438,0,3,,-1.437,-1.879,6.811,5.143,1.0,0.662,0.615,0.622,0.378,0.148,0.678,0,51.5557,59.3857,0.1519,0,0,296.886,333.569,338.379,0,4807,95,459,576.656,247.576,857.25
72,1,268,v19-v24,420,27,60,16.892,8.503,0.503,0.45,0.455,0,3,,-1.883,0.717,82.346,9.394,0.457,0.71,0.693,0.659,0.341,0.842,0.589,0,57.5647,52.2755,0.0919,0,0,288.755,316.384,322.734,0,4873,96,466,602.127,264.019,871.346
73,1,143,v31-v37,220,14,31,17.306,9.036,0.522,0.452,0.454,0,3,,1.432,-1.304,72.415,5.427,0.902,0.643,0.57,0.6,0.4,0.135,0.595,0,45.224,26.7879,0.4077,1,0,304.736,328.321,339.575,0,4941,98,473,615.487,245.076,884.812
74,1,319,v45-v52,260,18,37,17.152,8.163,0.476,0.486,0.49,0,3,,-1.061,1.575,75.724,2.009,0.421,0.75,0.691,0.667,0.333,0.59,0.477,0,51.5557,33.4956,0.3503,1,0,331.996,348.171,396.787,0,5023,100,482,607.292,272.876,899.536
75,1,228,v24-v31,300,17,43,18.26,10.398,0.569,0.395,0.399,0,2,,0.721,0.647,2.923,5.89,1.0,0.652,0.599,0.627,0.373,0.116,0.67,0,59.6796,31.9882,0.464,1,0,285.176,318.779,354.435,0,5086,101,489,578.373,222.491,911.031
76,1,142,v52-v61,420,26,60,15.799,8.179,0.518,0.433,0.438,0,3,,0.777,-0.254,52.075,5.35,0.789,0.633,0.529,0.592,0.408,0.333,0.603,0,25.215,54.6157,1.166,1,0,310.883,332.154,363.018,0,5152,103,496,578.51,241.19,925.416
77,1,224,v37-v45,460,29,66,17.038,8.706,0.511,0.439,0.444,0,3,,0.224,-1.544,69.7,0.88,0.387,0.706,0.604,0.642,0.358,0.869,0.56,0,22.3802,55.9354,1.4993,1,0,320.024,338.187,370.98,0,5227,104,503,611.512,251.994,939.206
78,1,320,v70-v78,300,21,43,16.277,8.389,0.515,0.488,0.488,0,3,,0.193,-0.726,46.929,1.607,0.261,0.757,0.668,0.666,0.334,0.627,0.383,0,54.1525,40.8289,0.246,1,0,308.996,341.204,340.092,0,5294,105,511,627.666,272.538,953.669
79,1,257,v52-v61,380,23,54,14.975,7.84,0.524,0.426,0.431,0,3,,-0.143,0.245,21.882,5.768,0.122,0.715,0.538,0.637,0.363,0.289,0.182,0,54.6157,51.5948,0.0553,0,0,292.554,309.552,320.32,0,5365,105,518,602.193,252.423,968.417
80,1,297,v52-v61,340,24,49,17.045,8.357,0.49,0.49,0.492,0,3,,1.562,0.437,33.775,1.097,0.688,0.672,0.67,0.623,0.377,0.723,0.701,0,54.6157,44.2738,0.1894,0,0,316.017,343.115,361.639,0,5430,106,526,601.224,256.227,982.927
81,1,309,v52-v61,460,31,66,16.653,8.015,0.481,0.47,0.475,0,3,,1.012,-1.87,72.781,5.864,0.404,0.689,0.681,0.64,0.36,0.383,0.397,0,54.6157,59.6641,0.0924,0,0,298.223,324.504,363.49,0,5497,108,533,617.117,266.645,997.727
82,1,246,v52-v61,500,31,71,17.118,9.76,0.57,0.437,0.436,0,3,,-0.097,0.73,41.712,4.584,0.232,0.684,0.671,0.645,0.355,0.486,0.322,0,54.6157,60.283,0.1038,0,0,290.475,322.847,334.282,0,5560,110,540,573.56,246.489,1010.234
83,1,301,v70-v78,420,28,60,15.162,7.435,0.49,0.467,0.471,0,3,,-1.959,-0.036,60.868,5.81,0.338,0.724,0.507,0.623,0.377,0.444,0.378,0,40.8289,59.5888,0.4595,1,0,305.386,326.129,354.836,0,5636,111,549,596.583,251.45,1025.712
84,1,321,v61-v70,420,26,60,16.156,8.651,0.535,0.433,0.436,0,3,,0.12,-1.222,57.561,7.907,0.82,0.699,0.506,0.621,0.379,0.354,0.643,0,25.4335,53.4091,1.1,1,0,320.134,355.411,357.261,0,5696,113,555,587.5,236.98,1039.531
85,1,233,v31-v37,180,11,26,14.755,8.237,0.558,0.423,0.425,0,3,,-1.867,1.185,68.334,5.924,0.88,0.627,0.503,0.587,0.413,0.567,0.75,0,26.7879,24.7055,0.0777,0,0,302.759,321.778,363.769,0,5767,114,562,602.392,259.028,1053.786
86,1,357,v37-v45,300,21,43,16.439,8.394,0.511,0.488,0.488,0,3,,-1.631,0.378,79.211,2.256,0.94,0.754,0.637,0.658,0.342,0.866,0.915,0,55.9354,40.4268,0.2773,1,0,328.466,350.809,379.639,0,5834,115,570,625.213,253.261,1068.243
87,1,147,v78-v85,340,23,49,16.825,8.017,0.476,0.469,0.475,0,3,,0.414,-1.43,77.516,3.067,0.431,0.709,0.569,0.628,0.372,0.949,0.624,0,25.3442,43.6307,0.7215,1,0,306.819,338.494,346.556,0,5897,117,577,610.765,264.156,1083.039
88,1,114,v70-v78,460,32,66,14.414,6.998,0.485,0.485,0.488,0,3,,-0.556,-1.922,33.44,5.885,0.686,0.716,0.621,0.637,0.363,0.581,0.648,0,59.5888,70.3632,0.1808,0,0,331.236,344.284,373.457,0,5968,119,586,591.683,258.611,1099.151
89,1,215,v61-v70,220,15,31,14.594,6.748,0.462,0.484,0.489,0,3,,1.958,1.075,15.864,1.724,0.588,0.752,0.516,0.634,0.366,0.077,0.401,0,53.4091,33.1924,0.3785,1,0,325.106,363.182,382.613,0,6037,120,595,618.732,265.687,1115.557
90,1,151,v24-v31,420,25,60,16.481,9.869,0.599,0.417,0.415,0,3,,0.197,1.194,38.921,2.34,0.716,0.669,0.684,0.646,0.354,0.338,0.582,0,31.9882,51.1462,0.5989,1,0,306.664,343.377,337.787,0,6114,121,603,594.521,239.773,1127.813
91,1,241,v61-v70,180,12,26,16.072,8.57,0.533,0.462,0.462,0,3,,1.916,-0.56,88.323,6.796,0.991,0.678,0.665,0.634,0.366,0.246,0.718,0,33.1924,23.9233,0.2793,1,0,306.67,318.285,362.601,0,6189,122,611,595.84,241.296,1141.899
