# ICDDR paper-aligned synthetic trace (formula-consistent template)
# Seed: 404
# Generated: 2026-02-14T10:52:44.345954Z
# Scenario: Manhattan | Duration: 3600s | k=3 | w_th=0.2 | λ=0.1 | V2V range=500m | Max hops=4 | RSU interval=1000m
# NOTE: Values are synthetically generated but constrained by the paper’s equations and parameter ranges; replace with real simulator outputs for publication.

Time(s),RSU_ID,Vehicle_ID,RoadSegment,SegmentLength_m,Nv_vehicles,Capacity_C,FreeFlowSpeed_vbar_mps,AvgSpeed_v20_mps,Alpha,Density_D,CongestionScore_CD,Congested(0/1),TTL,CAM_ID,Ms_slope,Mr_slope,Theta_deg,DeltaC,Relevance_R,Urgency_U,TimeFactor_T,rho,gamma,Dnorm,SuitabilityIndex_Si,ForwarderSelected(0/1),w_old,w_new,w_delta_ratio,WeightUpdateTriggered(0/1),RerouteTriggered(0/1),PathCost_1,PathCost_2,PathCost_3,SelectedPathIndex(1..3),PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,LostTime_snapshot_s,CO2_cum_g
16,1,349,v70-v78,260,15,37,16.221,9.681,0.597,0.405,0.405,0,3,,0.743,-1.292,88.874,4.074,0.994,0.635,0.592,0.614,0.386,0.348,0.745,0,44.6873,31.6586,0.2916,1,0,276.967,304.202,329.739,0,974,21,83,590.569,229.594,175.848
17,1,207,v70-v78,460,23,66,16.508,10.862,0.658,0.348,0.348,0,2,,0.023,-1.681,60.566,2.13,0.336,0.6,0.668,0.629,0.371,0.208,0.289,0,31.6586,50.6691,0.6005,1,0,272.927,308.867,313.499,0,1037,21,89,527.124,207.242,186.505
18,1,187,v45-v52,220,13,31,16.814,9.788,0.582,0.419,0.419,0,3,,-1.521,1.277,71.377,7.446,0.397,0.618,0.534,0.59,0.41,0.313,0.362,0,47.7372,26.3592,0.4478,1,0,305.857,319.586,351.089,0,1110,23,96,564.159,240.471,198.875
19,1,238,v45-v52,180,9,26,17.007,10.784,0.634,0.346,0.348,0,2,,-1.941,-1.849,1.138,6.613,1.0,0.592,0.535,0.599,0.401,0.597,0.838,0,26.3592,19.1796,0.2724,1,0,263.299,279.851,293.682,0,1162,23,100,549.694,209.313,209.611
20,1,319,v31-v37,460,26,66,16.958,9.98,0.589,0.394,0.396,0,2,,-0.42,1.461,78.365,9.578,0.435,0.619,0.591,0.61,0.39,0.969,0.644,0,46.9436,52.7063,0.1228,0,0,298.459,309.326,367.891,0,1224,25,105,541.221,214.689,221.598
21,1,309,v37-v45,220,11,31,17.433,11.578,0.664,0.355,0.353,0,2,,0.004,0.693,34.482,3.143,0.692,0.618,0.691,0.641,0.359,0.137,0.492,0,32.021,23.1645,0.2766,1,0,264.231,282.742,314.438,0,1288,26,110,566.683,217.802,231.434
22,1,350,v52-v61,500,28,71,15.512,9.564,0.617,0.394,0.393,0,2,,-0.678,1.63,87.368,10.262,0.485,0.68,0.643,0.65,0.35,0.843,0.61,0,19.0656,62.6689,2.287,1,0,309.158,324.064,362.788,0,1355,28,117,585.198,233.518,243.923
23,1,314,v31-v37,460,24,66,15.742,10.29,0.654,0.364,0.362,0,2,,-1.537,0.289,73.046,6.276,0.906,0.596,0.687,0.626,0.374,0.166,0.629,0,46.9436,54.3384,0.1575,0,0,288.538,319.405,337.647,0,1411,28,123,543.743,210.864,255.356
24,1,130,v19-v24,380,22,54,14.957,8.785,0.587,0.407,0.408,0,3,,0.917,-1.206,87.133,5.633,0.484,0.697,0.615,0.649,0.351,0.585,0.519,0,54.4607,50.3257,0.0759,0,0,296.655,333.552,355.039,0,1477,30,130,588.429,248.884,268.859
25,1,249,v37-v45,220,11,31,18.469,12.213,0.661,0.355,0.353,0,2,,1.808,-1.722,59.095,5.075,0.828,0.661,0.64,0.652,0.348,0.833,0.83,0,23.1645,21.8655,0.0561,0,0,266.278,289.042,327.835,0,1538,32,135,555.827,211.643,277.932
26,1,385,v37-v45,500,26,71,17.177,11.342,0.66,0.366,0.364,0,2,,1.549,1.393,2.838,2.283,1.0,0.59,0.537,0.593,0.407,0.124,0.643,0,23.1645,54.3302,1.3454,1,0,282.513,314.226,343.33,0,1597,34,141,553.02,230.67,288.119
27,1,361,v37-v45,380,23,54,14.301,8.305,0.581,0.426,0.425,0,3,,1.585,-0.892,80.512,2.222,0.947,0.696,0.569,0.634,0.366,0.077,0.629,0,54.3302,54.0264,0.0056,0,0,317.882,344.112,348.6,0,1664,35,148,575.234,234.21,302.308
28,1,196,v61-v70,260,13,37,17.422,11.599,0.666,0.351,0.35,0,2,,-0.074,-0.812,34.841,0.761,0.194,0.584,0.634,0.613,0.387,0.547,0.33,0,20.4229,27.2527,0.3344,1,0,295.194,318.957,355.962,0,1724,36,153,524.806,219.461,312.098
29,1,280,v37-v45,220,14,31,17.373,8.936,0.514,0.452,0.455,0,3,,1.112,-0.902,89.939,5.359,1.0,0.675,0.643,0.631,0.369,0.827,0.936,0,54.3302,26.6834,0.5089,1,0,293.598,330.087,346.332,0,1803,38,161,579.693,239.244,325.684
30,1,281,v12-v19,180,9,26,15.895,9.976,0.628,0.346,0.349,0,2,,1.574,-1.064,75.663,9.833,0.42,0.644,0.697,0.657,0.343,0.44,0.427,0,29.7856,20.521,0.311,1,0,262.264,300.209,317.984,0,1869,39,166,533.598,203.106,337.39
31,1,353,v37-v45,420,25,60,15.971,9.373,0.587,0.417,0.416,0,3,,0.74,1.729,23.453,3.589,0.13,0.695,0.698,0.662,0.338,0.367,0.21,0,26.6834,52.7766,0.9779,1,0,293.691,325.756,346.721,0,1938,41,172,576.657,244.647,350.243
32,1,337,v31-v37,460,28,66,16.399,8.667,0.528,0.424,0.429,0,3,,1.898,-0.755,80.735,3.862,0.449,0.716,0.696,0.67,0.33,0.11,0.337,0,46.9436,56.8978,0.212,1,0,301.787,319.771,362.981,0,2010,42,180,567.94,230.582,363.988
33,1,192,v52-v61,500,31,71,15.625,8.642,0.553,0.437,0.438,0,3,,0.67,1.051,12.597,9.127,0.57,0.722,0.548,0.639,0.361,0.272,0.463,0,62.6689,66.0454,0.0539,0,0,300.162,311.484,369.832,0,2084,42,187,589.304,255.31,377.838
34,1,327,v61-v70,500,28,71,14.547,8.495,0.584,0.394,0.397,0,2,,-0.647,1.224,83.656,8.009,0.965,0.621,0.673,0.627,0.373,0.988,0.974,0,27.2527,66.8258,1.4521,1,0,285.972,298.549,319.372,0,2142,43,192,584.245,247.323,391.61
35,1,318,v31-v37,420,26,60,18.086,10.206,0.564,0.433,0.434,0,3,,0.961,1.582,13.837,6.249,0.077,0.651,0.657,0.627,0.373,0.726,0.319,0,56.8978,47.7102,0.1615,0,0,289.702,308.963,318.018,0,2217,43,200,593.369,245.973,403.563
36,1,243,v19-v24,500,28,71,14.317,8.223,0.574,0.394,0.397,0,2,,-1.927,-0.445,38.578,2.645,0.714,0.653,0.7,0.648,0.352,0.797,0.743,0,54.4607,67.8986,0.2467,1,0,276.554,309.04,314.471,0,2280,45,206,556.065,222.577,417.662
37,1,206,v31-v37,380,21,54,15.674,9.167,0.585,0.389,0.392,0,2,,-0.954,0.393,65.132,4.197,0.862,0.672,0.535,0.626,0.374,0.6,0.764,0,56.8978,46.768,0.178,0,0,277.889,298.027,337.088,0,2337,47,212,575.721,235.385,430.595
38,1,280,v12-v19,260,15,37,15.772,9.157,0.581,0.405,0.407,0,3,,-1.978,0.937,73.672,8.02,0.409,0.697,0.585,0.644,0.356,0.649,0.494,0,20.521,32.5611,0.5867,1,0,306.209,340.019,337.051,0,2402,48,218,550.706,231.296,443.638
39,1,384,v52-v61,420,25,60,16.012,9.103,0.569,0.417,0.418,0,3,,-1.488,0.833,84.112,3.892,0.467,0.623,0.514,0.59,0.41,0.842,0.621,0,62.6689,52.6441,0.16,0,0,286.126,301.086,317.209,0,2466,50,225,556.574,244.425,456.815
40,1,318,v70-v78,180,10,26,16.143,9.482,0.587,0.385,0.387,0,2,,0.74,1.234,14.478,10.793,0.08,0.666,0.642,0.646,0.354,0.9,0.371,0,50.6691,21.3774,0.5781,1,0,298.757,316.899,355.945,0,2532,51,232,574.018,241.758,469.344
41,1,206,v12-v19,340,22,49,15.305,7.763,0.507,0.449,0.453,0,3,,0.262,-1.974,77.821,8.888,0.932,0.708,0.6,0.639,0.361,0.924,0.929,0,32.5611,46.6422,0.4325,1,0,296.164,314.328,334.447,0,2596,53,238,574.498,243.103,484.322
42,1,202,v12-v19,340,22,49,17.23,9.208,0.534,0.449,0.451,0,3,,0.933,-0.179,53.15,1.656,0.795,0.701,0.501,0.616,0.384,0.908,0.839,0,46.6422,41.4311,0.1117,0,0,313.511,338.784,379.698,0,2658,54,244,590.625,252.187,497.566
43,1,284,v19-v24,340,20,49,14.045,7.621,0.543,0.408,0.413,0,3,,-1.291,-0.738,15.798,1.762,0.088,0.673,0.546,0.623,0.377,0.91,0.398,0,67.8986,48.0012,0.293,1,0,291.466,320.763,343.271,0,2718,56,250,572.915,223.656,512.47
44,1,121,v12-v19,180,10,26,17.722,10.494,0.592,0.385,0.387,0,2,,-0.324,-0.022,16.724,1.43,0.593,0.596,0.582,0.599,0.401,0.09,0.391,0,46.6422,19.472,0.5825,1,0,305.021,331.071,349.858,0,2780,58,256,540.555,210.299,523.785
45,1,334,v31-v37,500,26,71,15.963,10.52,0.659,0.366,0.364,0,2,,0.55,0.199,17.55,5.267,0.597,0.667,0.562,0.636,0.364,0.914,0.713,0,56.8978,58.4638,0.0275,0,0,295.314,328.083,323.623,0,2849,59,261,541.989,230.773,534.958
46,1,258,v52-v61,380,24,54,15.401,8.309,0.539,0.444,0.446,0,3,,-0.852,-0.907,1.803,1.347,1.0,0.677,0.681,0.641,0.359,0.115,0.683,0,62.6689,51.4812,0.1785,0,0,287.477,322.493,316.754,0,2910,60,267,611.005,265.915,549.254
47,1,133,v12-v19,500,31,71,17.623,9.342,0.53,0.437,0.44,0,3,,-0.623,1.629,89.631,6.849,0.998,0.692,0.525,0.62,0.38,0.248,0.713,0,19.472,58.5578,2.0073,1,0,315.738,347.331,376.039,0,2973,61,273,599.821,260.912,562.263
48,1,124,v70-v78,420,23,60,15.94,9.927,0.623,0.383,0.383,0,2,,0.988,1.007,0.542,1.663,1.0,0.616,0.524,0.598,0.402,0.333,0.732,0,21.3774,50.4208,1.3586,1,0,285.826,298.052,324.229,0,3043,63,279,561.536,219.443,574.251
49,1,217,v78-v85,460,30,66,15.757,8.395,0.533,0.455,0.456,0,3,,-0.57,1.418,84.5,0.211,0.969,0.731,0.591,0.647,0.353,0.403,0.77,0,30.7923,61.7655,1.0059,1,0,312.154,346.597,365.953,0,3116,64,287,588.383,259.249,588.504
50,1,311,v24-v31,500,32,71,18.41,10.113,0.549,0.451,0.451,0,3,,-0.409,-1.717,37.551,5.041,0.709,0.676,0.519,0.607,0.393,0.982,0.816,0,40.4696,57.1585,0.4124,1,0,304.35,320.739,329.699,0,3189,66,295,599.389,244.44,600.673
51,1,256,v12-v19,260,17,37,16.377,8.549,0.522,0.459,0.461,0,3,,0.875,-0.268,56.152,0.54,0.312,0.657,0.66,0.623,0.377,0.785,0.49,0,58.5578,33.8164,0.4225,1,0,292.848,312.479,337.032,0,3257,66,302,621.843,251.427,614.77
52,1,225,v45-v52,300,16,43,16.549,10.741,0.649,0.372,0.37,0,2,,1.071,1.978,16.225,6.226,0.59,0.593,0.552,0.595,0.405,0.943,0.733,0,19.1796,34.1283,0.7794,1,0,282.433,307.788,321.447,0,3323,67,309,557.341,220.43,625.714
53,1,227,v52-v61,260,14,37,17.594,10.677,0.607,0.378,0.38,0,2,,-1.868,-1.723,1.967,1.001,1.0,0.617,0.56,0.607,0.393,0.306,0.727,0,62.6689,28.0767,0.552,1,0,270.955,301.032,321.181,0,3397,67,315,559.705,234.826,636.772
54,1,130,v31-v37,260,14,37,16.814,10.118,0.602,0.378,0.38,0,2,,1.199,1.451,5.238,7.934,1.0,0.622,0.609,0.619,0.381,0.195,0.693,0,56.8978,29.3793,0.4836,1,0,273.096,305.067,337.288,0,3463,68,320,558.401,221.325,648.501
55,1,291,v78-v85,300,18,43,14.791,8.952,0.605,0.419,0.416,0,3,,-1.271,-1.283,0.264,3.983,1.0,0.701,0.504,0.626,0.374,0.786,0.92,0,61.7655,40.8166,0.3392,1,0,316.522,330.312,358.701,0,3525,69,327,592.34,254.496,661.87
56,1,103,v45-v52,180,11,26,16.198,9.361,0.578,0.423,0.423,0,3,,1.12,-0.248,62.163,4.483,0.345,0.691,0.617,0.642,0.358,0.958,0.565,0,34.1283,22.5049,0.3406,1,0,288.322,325.825,328.743,0,3602,70,334,588.766,232.329,674.775
57,1,352,v45-v52,340,23,49,16.806,8.404,0.5,0.469,0.472,0,3,,0.794,0.481,12.786,0.452,0.071,0.708,0.672,0.648,0.352,0.857,0.348,0,22.5049,43.6795,0.9409,1,0,306.106,333.855,353.234,0,3678,70,341,599.073,256.968,689.106
58,1,322,v45-v52,460,28,66,17.481,9.708,0.555,0.424,0.426,0,3,,-1.649,-1.951,4.095,1.81,1.0,0.636,0.513,0.593,0.407,0.298,0.715,0,43.6795,53.3791,0.2221,1,0,285.454,315.281,324.956,0,3745,72,347,573.845,224.15,701.603
59,1,267,v12-v19,420,29,60,18.861,9.431,0.5,0.483,0.485,0,3,,0.119,-1.984,70.055,0.127,0.389,0.761,0.572,0.65,0.35,0.417,0.399,0,33.8164,48.9965,0.4489,1,0,299.342,320.243,346.178,0,3823,74,355,634.242,278.846,714.785
60,1,132,v78-v85,300,18,43,16.534,8.999,0.544,0.419,0.422,0,3,,-1.153,-0.6,18.106,3.412,0.101,0.619,0.648,0.614,0.386,0.55,0.274,0,40.8166,36.5142,0.1054,0,0,281.932,310.529,317.662,0,3891,75,362,600.472,255.454,728.098
61,1,325,v70-v78,460,30,66,17.107,8.763,0.512,0.455,0.458,0,3,,-0.688,-1.041,11.634,8.218,0.065,0.691,0.53,0.615,0.385,0.385,0.188,0,50.4208,56.8912,0.1283,0,0,304.008,327.026,351.209,0,3969,77,370,582.317,252.361,741.909
62,1,274,v19-v24,340,22,49,16.133,8.952,0.555,0.449,0.449,0,3,,-0.954,-1.206,6.69,1.996,1.0,0.714,0.502,0.622,0.378,0.689,0.883,0,48.0012,44.2473,0.0782,0,0,304.461,324.895,335.457,0,4030,79,377,590.518,262.398,755.46
63,1,119,v78-v85,220,13,31,14.895,8.634,0.58,0.419,0.419,0,3,,1.169,1.689,9.91,2.686,1.0,0.648,0.656,0.63,0.37,0.088,0.662,0,40.8166,29.755,0.271,1,0,286.535,307.578,318.136,0,4098,80,383,597.539,239.115,769.216
64,1,263,v37-v45,300,19,43,16.283,8.241,0.506,0.442,0.447,0,3,,-0.644,-1.968,30.284,3.483,0.668,0.708,0.654,0.652,0.348,0.147,0.487,0,52.7766,38.3031,0.2742,1,0,288.128,324.917,346.268,0,4164,81,389,590.47,245.924,783.578
65,1,270,v45-v52,220,12,31,15.148,8.706,0.575,0.387,0.391,0,2,,0.652,-0.412,55.49,5.84,0.808,0.645,0.647,0.636,0.364,0.692,0.766,0,53.3791,27.9428,0.4765,1,0,300.642,332.65,342.0,0,4220,82,394,547.509,212.642,797.053
66,1,192,v45-v52,500,32,71,14.806,7.361,0.497,0.451,0.456,0,3,,1.582,-1.894,60.131,0.757,0.334,0.707,0.624,0.643,0.357,0.47,0.383,0,27.9428,71.0721,1.5435,1,0,307.784,344.453,366.795,0,4294,83,402,600.107,242.657,812.524
67,1,319,v19-v24,340,20,49,16.257,9.989,0.614,0.408,0.406,0,3,,1.565,-0.885,81.076,5.874,0.95,0.636,0.514,0.599,0.401,0.092,0.606,0,48.0012,41.4699,0.1361,0,0,291.423,321.46,358.189,0,4359,85,408,563.767,238.949,824.586
68,1,385,v24-v31,340,21,49,16.708,9.278,0.555,0.429,0.43,0,3,,-1.908,-0.068,58.431,3.555,0.825,0.713,0.59,0.646,0.354,0.226,0.613,0,57.1585,41.5286,0.2734,1,0,307.941,339.907,340.491,0,4432,86,416,588.774,256.116,837.624
69,1,246,v12-v19,380,24,54,17.122,8.706,0.508,0.444,0.449,0,3,,-1.478,0.349,75.146,4.513,0.417,0.661,0.634,0.624,0.376,0.279,0.365,0,48.9965,46.3046,0.0549,0,0,298.126,324.544,339.56,0,4494,88,422,572.815,241.886,851.443
70,1,109,v19-v24,500,29,71,18.037,10.015,0.555,0.408,0.412,0,3,,0.589,0.543,1.995,3.498,1.0,0.624,0.524,0.594,0.406,0.551,0.818,0,48.0012,54.99,0.1456,0,0,293.19,304.589,328.916,0,4565,90,429,548.385,221.095,863.476
71,1,115,v19-v24,220,14,31,14.336,7.846,0.547,0.452,0.452,0,3,,0.986,-1.775,74.81,5.805,0.416,0.729,0.574,0.644,0.356,0.982,0.617,0,48.0012,32.3374,0.3263,1,0,318.012,342.985,367.423,0,4635,92,437,577.938,233.086,878.37
72,1,137,v45-v52,420,25,60,16.571,9.595,0.579,0.417,0.417,0,3,,0.966,-0.233,57.125,1.567,0.817,0.647,0.617,0.622,0.378,0.957,0.87,0,71.0721,50.8661,0.2843,1,0,314.873,327.991,358.268,0,4698,93,444,567.365,231.293,890.956
73,1,141,v52-v61,300,19,43,14.035,8.123,0.579,0.442,0.44,0,3,,-1.843,1.767,57.978,4.607,0.322,0.636,0.699,0.625,0.375,0.367,0.339,0,28.0767,44.439,0.5828,1,0,303.568,327.424,347.519,0,4777,94,452,589.791,250.942,905.46
74,1,341,v61-v70,300,18,43,19.12,11.415,0.597,0.419,0.417,0,3,,-1.805,0.39,82.298,5.94,0.957,0.619,0.535,0.591,0.409,0.609,0.815,0,66.8258,31.5761,0.5275,1,0,281.017,302.876,311.209,0,4847,96,458,582.512,235.661,915.873
75,1,391,v45-v52,380,22,54,17.861,10.255,0.574,0.407,0.409,0,3,,1.82,1.086,13.869,0.841,0.577,0.636,0.656,0.627,0.373,0.651,0.605,0,50.8661,42.1417,0.1715,0,0,298.976,313.282,359.558,0,4919,98,466,593.344,249.362,927.612
76,1,371,v78-v85,220,14,31,19.18,9.931,0.518,0.452,0.455,0,3,,1.486,0.933,13.042,12.076,0.072,0.71,0.516,0.622,0.378,0.401,0.197,0,29.755,24.1704,0.1877,0,0,299.515,326.546,355.529,0,4999,100,473,602.069,251.616,940.005
77,1,274,v52-v61,500,31,71,17.395,9.65,0.555,0.437,0.437,0,3,,-0.106,-0.63,26.12,2.122,0.645,0.677,0.526,0.612,0.388,0.876,0.734,0,44.439,59.3242,0.335,1,0,307.119,320.814,366.398,0,5070,101,480,587.28,253.684,952.645
78,1,151,v61-v70,460,33,66,14.562,7.471,0.513,0.5,0.499,0,3,,1.154,-0.495,75.444,1.753,0.919,0.756,0.691,0.666,0.334,0.446,0.761,0,31.5761,71.0736,1.2509,1,0,336.737,360.717,373.508,0,5155,102,490,628.055,254.034,968.28
79,1,303,v45-v52,340,25,49,17.04,8.094,0.475,0.51,0.512,0,3,,-1.917,-1.634,3.92,4.18,1.0,0.767,0.527,0.636,0.364,0.661,0.877,0,50.8661,45.5068,0.1054,0,0,341.97,366.228,387.208,0,5236,104,500,618.796,264.425,983.228
80,1,182,v37-v45,500,29,71,18.172,10.006,0.551,0.408,0.413,0,3,,-0.297,-0.353,2.927,1.166,1.0,0.662,0.672,0.643,0.357,0.488,0.817,0,38.3031,54.5834,0.425,1,0,299.68,323.688,366.948,0,5298,106,505,580.442,242.533,995.272
81,1,209,v70-v78,220,13,31,15.653,9.369,0.599,0.419,0.418,0,3,,1.135,0.018,47.614,2.236,0.265,0.646,0.531,0.603,0.397,0.549,0.377,0,50.4208,28.3135,0.4385,1,0,280.903,310.905,328.777,0,5360,107,511,594.395,240.166,1008.145
82,1,383,v37-v45,380,27,54,17.09,8.238,0.482,0.5,0.502,0,3,,-0.074,-1.584,53.528,5.303,0.797,0.742,0.627,0.646,0.354,0.609,0.731,0,54.5834,50.0289,0.0834,0,0,328.645,345.414,379.399,0,5435,109,519,619.654,251.523,1022.859
83,1,357,v61-v70,460,29,66,15.29,8.805,0.576,0.439,0.438,0,3,,1.173,-1.127,82.017,7.177,0.456,0.634,0.58,0.601,0.399,0.078,0.305,0,71.0736,62.3334,0.123,0,0,288.692,321.151,327.122,0,5502,110,526,567.695,243.591,1036.53
84,1,199,v31-v37,340,24,49,17.645,9.072,0.514,0.49,0.489,0,3,,-0.69,-1.136,14.025,3.196,0.078,0.736,0.625,0.646,0.354,0.472,0.217,0,29.3793,42.7662,0.4557,1,0,336.385,357.622,391.938,0,5578,112,534,622.398,271.893,1050.182
85,1,209,v70-v78,300,21,43,16.357,8.071,0.493,0.488,0.49,0,3,,1.539,0.793,18.571,7.824,0.103,0.733,0.556,0.631,0.369,0.174,0.129,0,28.3135,40.6303,0.435,1,0,316.667,344.796,360.443,0,5659,114,543,613.408,269.778,1065.027
86,1,327,v61-v70,340,23,49,17.271,9.069,0.525,0.469,0.47,0,3,,1.435,0.347,36.002,5.289,0.2,0.707,0.664,0.645,0.355,0.918,0.455,0,71.0736,42.5032,0.402,1,0,314.615,339.816,357.817,0,5724,116,550,617.651,261.308,1078.56
87,1,363,v24-v31,260,16,37,17.322,9.418,0.544,0.432,0.435,0,3,,1.322,1.28,0.905,8.666,0.505,0.665,0.525,0.608,0.392,0.279,0.416,0,41.5286,30.798,0.2584,1,0,309.444,341.797,338.203,0,5799,118,557,586.117,242.875,1091.453
88,1,145,v78-v85,300,20,43,14.859,7.834,0.527,0.465,0.466,0,3,,-0.94,0.948,86.706,6.827,0.482,0.674,0.629,0.623,0.377,0.807,0.604,0,29.755,43.3397,0.4565,1,0,291.053,330.756,324.607,0,5861,120,563,593.515,242.65,1106.443
89,1,253,v31-v37,380,23,54,15.926,8.752,0.55,0.426,0.428,0,3,,1.829,-0.267,76.288,4.427,0.924,0.663,0.669,0.637,0.363,0.496,0.769,0,42.7662,48.5136,0.1344,0,0,307.048,339.349,374.491,0,5924,121,570,604.032,235.597,1120.096
90,1,334,v24-v31,460,29,66,15.115,7.781,0.515,0.439,0.444,0,3,,1.995,-1.445,61.305,10.191,0.841,0.706,0.525,0.626,0.374,0.924,0.872,0,30.798,63.0542,1.0473,1,0,319.405,340.067,369.521,0,6000,123,578,592.25,256.477,1134.996
91,1,307,v31-v37,340,21,49,17.576,9.561,0.544,0.429,0.431,0,3,,-1.329,-1.034,7.079,3.756,1.0,0.713,0.571,0.642,0.358,0.879,0.957,0,42.7662,39.4782,0.0769,0,0,302.835,334.046,359.513,0,6065,124,584,558.54,234.328,1147.695
